"FSC-A","FSC-H","FSC-W","SSC-A","SSC-H","SSC-W","GFP-A","GFP-H","GFP-W","(Event #%4) - 0.5 + (Event #/(4956 + 1))","SYTOX Red-A","SYTOX Red-H","SYTOX Red-W","BFP-A","BFP-H","BFP-W","RFP-A","RFP-H","RFP-W","mCherry-A","mCherry-H","mCherry-W","Time"
320293,224770,127,114797,70839,121,5277,3084,56,1.81672,187,179,0,-7,51,0,142,148,0,512,353,0,4.81132
487192,241040,148,316462,183993,149,17275,7745,83,0.818136,677,688,0,59,104,0,445,311,0,3511,2160,43,4.82596
390608,246371,128,129681,83291,125,5847,3166,56,1.81834,439,425,0,-88,35,0,527,234,0,2329,1436,27,4.82986
372370,238342,125,235874,145863,127,2106,1114,16,2.81935,127,173,0,-45,54,0,202,105,0,701,440,0,4.83865
373846,233490,132,230348,150326,133,3957,2051,49,-0.180452,330,262,0,-7,60,0,192,144,0,1405,962,0,4.83962
426082,236789,141,159282,92552,132,11936,7107,68,1.81995,552,459,0,88,88,0,284,210,0,2719,1772,34,4.84255
528815,265761,157,312846,154473,147,5048,2498,59,1.82076,434,297,0,101,87,0,209,127,0,1400,738,0,4.84645
531579,265668,162,185022,94052,139,8386,3876,71,2.82096,305,336,0,-1,68,0,284,178,0,1650,922,0,4.84645
409870,214928,151,286194,167446,136,1397,712,0,2.82177,186,140,0,67,114,0,20,46,0,583,277,0,4.86109
138315,117445,102,159751,132685,108,475,356,0,-0.178031,115,152,0,114,108,0,3,45,0,48,76,0,4.86207
264890,180774,131,83303,60215,118,1128,752,0,0.822171,143,161,0,55,92,0,43,58,0,353,329,0,4.86792
254541,180940,124,84225,66029,110,1085,755,0,1.82318,182,166,0,-169,17,0,29,93,0,367,280,0,4.88549
548599,291233,157,268512,122322,149,13869,5623,85,0.825398,655,409,0,220,142,0,464,192,0,2284,1192,26,4.92746
345770,223688,125,147908,93849,126,2728,1534,38,1.8256,94,156,0,35,83,0,222,116,0,886,581,0,4.92941
194641,115320,126,313216,190112,124,310,258,0,2.8258,507,499,0,47,143,0,164,114,0,74,56,0,4.93136
251482,173379,123,115317,76588,125,1592,883,0,-0.173189,-84,38,0,62,76,0,43,57,0,487,293,0,4.95673
384949,242103,130,192575,132690,127,5340,3160,52,2.82742,384,217,0,93,126,0,181,136,0,1477,1123,13,4.96161
298760,211833,123,166061,126008,118,2468,1516,33,-0.172382,66,177,0,-64,113,0,143,103,0,860,591,0,4.96454
334918,243374,124,280960,213885,122,1875,998,0,0.827819,261,285,0,6,81,0,119,86,0,1133,807,0,4.96552
375001,192439,164,359545,177807,148,1173,449,0,1.82802,921,623,0,-40,68,0,77,91,0,56,109,0,4.97332
347143,206936,142,193940,101759,130,8051,4064,66,2.82903,304,221,0,-41,43,0,128,86,0,1001,651,0,4.97918
135350,91689,120,139465,91372,113,497,276,0,-0.169962,37,108,0,36,48,0,44,82,0,155,140,0,4.99675
383349,247287,128,446793,331318,129,6712,3373,60,2.83064,1080,926,0,33,74,0,596,375,0,4396,2880,46,4.99967
196625,150053,108,94127,72086,110,110,118,0,1.83125,-26,51,0,-61,61,0,-2,47,0,118,138,0,5.00748
316292,221797,123,137965,75556,127,2401,1335,30,-0.167541,288,256,0,-79,42,0,172,147,0,592,394,0,5.03871
222644,159293,116,55701,40663,110,363,206,0,2.83306,-4,56,0,-86,90,0,-37,78,0,221,194,0,5.04945
183034,144396,109,111175,93409,110,2453,1862,32,0.833468,151,156,0,14,84,0,81,129,0,974,771,0,5.05335
278236,200084,117,101753,67573,120,1480,994,0,-0.165927,224,202,0,84,63,0,185,99,0,642,440,0,5.06799
346032,183310,150,212680,131104,131,2697,1481,34,-0.16512,303,330,0,46,86,0,184,172,0,912,588,0,5.08751
341549,224666,127,125024,82130,125,938,666,0,0.835082,100,167,0,36,81,0,162,119,0,865,661,0,5.09044
277746,193730,120,98480,69954,116,1890,1140,18,1.83528,213,198,0,-38,67,0,-18,77,0,745,541,0,5.09336
323144,221838,141,122609,81484,121,3286,1956,40,1.83609,167,120,0,157,96,0,55,99,0,486,404,0,5.10995
348981,244842,124,140258,94463,122,1197,665,0,2.83629,109,180,0,-109,53,0,33,60,0,579,413,0,5.11093
219811,172830,110,260187,215542,118,32,143,0,-0.163506,128,171,0,-79,103,0,-16,83,0,96,115,0,5.11288
534333,267545,150,436956,245155,157,3571,1685,47,0.837503,463,309,0,135,104,0,332,128,0,1401,762,0,5.12654
628783,321416,156,339604,160766,148,6096,3498,55,1.8377,733,620,0,-20,71,0,267,207,0,2067,1162,21,5.1285
392534,252191,135,166643,108292,125,2640,1586,33,2.83871,161,155,0,54,120,0,63,73,0,397,318,0,5.13923
188052,146030,116,102683,81063,109,143,171,0,0.839116,115,172,0,5,51,0,17,62,0,402,327,0,5.14216
166019,133389,122,143342,116445,110,271,186,0,2.84113,88,111,0,151,112,0,-26,79,0,63,83,0,5.16753
297030,188478,126,96899,70858,118,71,56,0,-0.157858,92,135,0,-29,65,0,62,58,0,165,95,0,5.18315
221380,112139,136,357753,205563,129,1843,1013,8,-0.156244,154,187,0,13,119,0,112,92,0,513,286,0,5.20072
262163,151295,138,113320,68547,122,300,170,0,1.84497,86,158,0,7,92,0,80,103,0,446,328,0,5.22316
336186,217697,145,111420,76502,123,3480,2127,43,2.84517,138,197,0,79,81,0,187,148,0,776,524,0,5.22414
227134,160722,126,202159,147013,119,2203,1170,25,0.845572,215,147,0,-66,33,0,-64,32,0,210,245,0,5.24561
398033,235812,139,148179,91847,126,1397,730,0,-0.153016,242,252,0,174,90,0,36,96,0,744,436,0,5.27391
373058,184211,142,126510,79148,126,217,184,0,-0.151402,128,117,0,219,123,0,105,101,0,303,163,0,5.28757
433529,210508,163,261991,115583,143,6186,4374,47,1.849,562,307,0,9,75,0,319,157,0,1717,1064,10,5.29343
170770,127601,115,118233,92443,111,213,134,0,-0.149788,188,148,0,-69,67,0,104,49,0,-54,50,0,5.3149
248691,164551,130,89014,62941,115,349,152,0,-0.148981,51,58,0,66,75,0,122,79,0,272,252,0,5.32661
327504,199321,133,189879,143315,127,2347,1249,25,0.85122,393,328,0,51,70,0,159,125,0,1619,1069,13,5.32856
184597,150759,127,249459,182092,118,445,323,0,1.85142,217,201,0,-7,50,0,69,101,0,16,51,0,5.33344
377984,241127,132,171423,102816,128,2506,1415,30,-0.148174,323,298,0,21,104,0,260,133,0,1174,738,0,5.33735
198388,147402,114,105872,82776,112,3031,2335,34,0.852027,261,440,0,-19,56,0,75,110,0,904,650,0,5.34223
300044,190746,136,142264,85137,134,2432,1341,29,1.85223,128,202,0,46,82,0,234,146,0,857,578,0,5.3471
167689,144111,118,119181,91060,108,127,126,0,2.85243,125,205,0,-32,95,0,55,76,0,53,73,0,5.34808
310453,208187,129,83802,57169,117,524,225,0,1.85304,153,96,0,-53,86,0,157,92,0,218,246,0,5.36077
145677,116987,123,140956,107408,108,391,249,0,-0.14656,332,292,0,-8,73,0,-96,33,0,-21,49,0,5.36565
301554,195905,122,118194,78435,122,1158,647,0,0.853641,73,182,0,28,82,0,49,62,0,675,419,0,5.37053
561527,306529,162,226458,132889,139,9615,5343,66,2.85404,269,278,0,-29,59,0,237,102,0,1259,654,0,5.38224
175914,121428,123,129542,87326,114,1369,662,0,1.85465,-39,77,0,58,71,0,124,79,0,456,352,0,5.39395
494708,294430,136,217380,124082,137,2381,1328,26,2.85485,101,233,0,107,112,0,123,65,0,785,410,0,5.3959
179437,139139,116,226950,186752,110,260,313,0,0.855255,207,215,0,117,103,0,-65,30,0,10,44,0,5.41444
487038,241238,152,434279,245000,144,16796,8745,79,2.85566,733,570,0,426,282,0,360,195,0,2782,1700,35,5.4203
426907,228699,144,332302,185775,137,13635,8113,73,1.85626,391,393,0,-13,79,0,243,165,0,1772,1089,16,5.42323
548115,310828,145,288882,167544,142,23471,9852,89,-0.141719,1342,876,0,227,104,0,734,474,0,5738,3267,55,5.43982
523386,254819,141,326415,162869,143,10364,5831,68,1.85868,663,425,0,35,68,0,356,194,0,2353,1313,29,5.44763
175868,133569,113,159900,113567,116,143,106,0,2.85889,100,79,0,-63,36,0,147,110,0,221,97,0,5.45543
189800,146666,111,95614,70770,110,425,310,0,-0.139298,5,110,0,106,110,0,21,60,0,146,82,0,5.47593
416261,214738,159,229535,151390,133,1130,520,0,2.86131,598,366,0,-137,27,0,306,226,0,2135,1366,23,5.48178
258874,178736,118,80714,59258,112,666,441,0,1.86353,57,83,0,74,96,0,117,78,0,367,281,0,5.51204
387068,230941,132,274066,162739,134,316,149,0,0.866552,122,134,0,54,113,0,-74,84,0,289,181,0,5.55693
386466,256173,131,153013,96956,139,8897,4462,65,0.867359,326,252,0,1,48,0,330,146,0,1318,887,0,5.55888
284355,202750,120,89737,57347,123,1945,1264,21,-0.132036,119,139,0,-15,75,0,111,107,0,785,548,0,5.56083
218758,175415,113,104562,85537,110,817,480,0,0.868166,107,127,0,135,80,0,95,82,0,437,336,0,5.56474
423126,235749,146,312012,174015,134,414,428,0,0.868973,306,286,0,-47,66,0,106,110,0,682,335,0,5.59597
301936,189690,141,383908,255097,127,592,334,0,0.86978,334,387,0,-29,166,0,49,117,0,161,107,0,5.61353
294097,208712,128,105564,69891,122,986,562,0,2.87018,118,165,0,-68,72,0,-20,38,0,395,308,0,5.6272
308408,188877,130,192298,127489,129,174,137,0,-0.129615,140,126,0,65,112,0,101,72,0,449,309,0,5.63012
218425,169106,114,138561,98557,113,299,225,0,0.870587,144,93,0,-38,45,0,22,68,0,179,153,0,5.63208
408148,244231,132,448243,298541,139,1718,956,0,2.8718,278,287,0,-73,46,0,43,109,0,947,520,0,5.64476
201568,131268,119,104763,69157,114,-1,75,0,-0.128001,110,107,0,187,114,0,20,53,0,14,71,0,5.64476
266551,195165,119,93813,69418,115,554,428,0,0.872201,55,109,0,-21,65,0,76,69,0,229,231,0,5.65062
281944,183836,125,120453,76646,122,1850,1091,13,2.87422,128,169,0,21,47,0,172,150,0,632,422,0,5.67306
180009,121173,115,87786,62375,115,1058,652,0,-0.12558,110,133,0,15,82,0,35,67,0,268,230,0,5.67306
330148,164095,155,208592,86304,161,685,315,0,2.87503,316,143,0,-6,61,0,79,103,0,82,139,0,5.6877
354517,245011,128,246592,164341,127,558,271,0,1.87644,232,227,0,-7,48,0,169,77,0,532,487,0,5.71405
277319,189645,129,91666,63271,120,1346,787,0,2.87664,70,92,0,21,100,0,22,80,0,378,257,0,5.71796
198291,143331,116,89010,66119,112,1092,720,0,-0.123159,239,244,0,120,133,0,52,109,0,903,778,0,5.71893
285158,211646,119,95149,71439,116,8,100,0,1.87724,18,131,0,97,97,0,-44,57,0,75,157,0,5.72088
323021,223381,126,183172,118485,127,125,123,0,2.87745,112,103,0,60,69,0,68,69,0,299,228,0,5.72284
306029,226326,118,116583,86706,116,62,114,0,-0.121545,213,179,0,121,85,0,-26,58,0,762,582,0,5.74528
481883,251013,157,188828,110488,140,4590,2329,54,0.878656,231,250,0,-63,56,0,253,132,0,1518,803,0,5.74626
167652,139458,108,230506,188896,114,188,124,0,2.87906,23,67,0,-8,45,0,-22,50,0,15,108,0,5.74919
497174,307036,139,162702,96958,130,2130,1031,13,-0.119931,240,230,0,115,109,0,338,134,0,1057,670,0,5.75602
348398,166441,144,138466,75675,133,623,334,0,0.88027,159,192,0,-43,109,0,32,92,0,847,436,0,5.75895
243209,175814,127,117764,86161,121,1394,811,0,-0.119124,197,157,0,54,91,0,117,80,0,788,535,0,5.76578
407774,261976,131,123235,70538,127,1025,580,0,1.88289,227,177,0,-36,50,0,19,95,0,557,328,0,5.80091
145392,100435,129,224374,107647,129,1109,406,0,0.884305,48,104,0,-73,48,0,-49,64,0,242,152,0,5.8136
301556,202540,141,150787,78838,141,6630,3428,55,-0.111862,203,222,0,8,129,0,165,143,0,899,442,0,5.85068
367128,219077,146,184265,125775,122,197,124,0,1.88854,166,132,0,-26,55,0,-19,42,0,388,187,0,5.85263
250338,183963,122,145284,118303,118,3308,2244,39,-0.110248,251,369,0,-11,77,0,358,227,0,1873,1477,23,5.87996
165267,141689,110,177027,153840,111,695,541,0,1.89016,108,173,0,60,85,0,-43,34,0,8,84,0,5.88386
143538,118122,113,145297,117495,110,4793,3819,41,-0.108634,412,413,0,23,129,0,120,86,0,149,102,0,5.90143
537297,290257,157,200737,119150,138,9988,4596,73,-0.107827,568,487,0,74,177,0,523,258,0,3201,1866,40,5.90924
267749,192747,121,86962,62770,116,1568,1010,5,0.892374,306,163,0,132,62,0,77,96,0,565,423,0,5.91021
166272,133681,109,141951,114010,109,809,611,0,0.893181,83,59,0,36,91,0,202,84,0,337,235,0,5.92095
317139,227466,130,92154,68137,117,1549,950,0,1.89419,112,121,0,144,77,0,96,107,0,672,487,0,5.94047
302041,205188,121,93213,68183,116,15170,9427,69,2.89439,556,546,0,67,100,0,433,340,0,2921,2074,36,5.94047
283260,197899,137,120797,79157,137,1447,953,0,1.895,6,78,0,91,73,0,-21,49,0,323,259,0,5.94242
570023,285110,150,383146,205749,147,1984,844,0,2.8952,566,339,0,77,78,0,416,155,0,2326,1241,29,5.9434
266406,189212,120,116237,66404,138,1576,654,0,0.896409,20,153,0,92,64,0,9,54,0,507,367,0,5.95413
315183,217622,128,101198,66023,120,3523,2142,42,2.89681,134,224,0,-40,56,0,197,148,0,981,572,0,5.96682
501358,240211,154,217842,110279,144,6630,3859,60,0.89883,201,271,0,-73,93,0,247,91,0,1101,555,0,5.98829
486039,244409,148,417535,235844,141,221,104,0,2.89923,261,223,0,227,174,0,42,89,0,397,275,0,6.00683
241765,155164,118,78458,54445,113,317,246,0,1.90145,20,97,0,-17,67,0,42,81,0,169,176,0,6.0244
188741,143168,114,90893,66555,110,706,562,0,2.90165,107,122,0,-18,132,0,236,141,0,606,450,0,6.02635
296370,212734,137,122923,88292,117,12056,7855,61,-0.098144,326,423,0,113,111,0,192,166,0,1756,1340,20,6.02928
250255,190885,117,184330,141501,118,464,268,0,1.90226,314,332,0,34,46,0,47,160,0,1350,955,0,6.03025
390575,259464,139,165309,102486,131,2469,1312,29,-0.0973371,259,185,0,-16,65,0,113,140,0,834,516,0,6.04099
266527,203888,117,79467,66790,111,67,173,0,-0.0965302,146,146,0,1,48,0,38,95,0,959,624,0,6.05368
191792,111090,123,158477,92556,122,66,73,0,-0.0957232,5,80,0,-112,56,0,-41,61,0,27,42,0,6.06148
304684,189618,130,159784,113999,121,12411,7229,70,0.905285,252,159,0,-41,58,0,226,161,0,1465,1057,10,6.07612
367669,224128,145,94363,58379,140,1600,992,0,-0.0941093,150,189,0,147,104,0,86,122,0,834,539,0,6.08198
293681,212802,119,99095,69448,118,1482,964,0,0.906092,151,182,0,-107,46,0,-76,37,0,679,428,0,6.08783
359004,201190,149,240966,152122,130,2195,1325,29,2.9065,632,495,0,200,153,0,375,194,0,1891,1194,20,6.09369
353513,191748,140,215358,145975,127,3180,1890,40,2.90811,240,158,0,-68,51,0,115,82,0,887,619,0,6.11809
320055,189866,137,205546,124418,124,2567,1468,32,0.908513,257,373,0,46,61,0,135,180,0,1164,881,0,6.12101
149676,115319,110,104080,82882,104,157,134,0,-0.0892677,40,70,0,-10,76,0,-53,89,0,2,75,0,6.15127
357104,226100,132,164059,98614,126,2057,985,0,1.91114,245,298,0,-66,101,0,69,106,0,549,413,0,6.1542
224499,171069,116,70724,57151,108,5836,3871,48,2.91376,121,169,0,78,81,0,117,58,0,555,467,0,6.1864
483787,289067,149,190404,110743,132,1776,818,0,0.914162,184,199,0,166,177,0,-11,84,0,923,541,0,6.18933
168106,141481,111,120088,97062,113,817,672,0,0.914969,240,158,0,-150,52,0,-20,38,0,-9,101,0,6.20299
435444,266905,136,186808,108995,131,2941,1574,38,1.91517,177,207,0,47,76,0,68,115,0,768,465,0,6.2069
565026,307336,153,360098,199013,152,6192,3092,63,2.91537,268,205,0,96,82,0,262,92,0,916,447,0,6.20787
383812,223377,140,121640,72411,126,2423,1381,35,0.915776,228,237,0,70,110,0,111,119,0,864,669,0,6.21275
519576,305986,153,294529,197618,132,1479,847,0,1.91598,439,405,0,264,180,0,310,149,0,1648,945,0,6.21275
329187,232389,122,109032,70882,122,830,574,0,-0.0828122,79,148,0,34,70,0,17,76,0,406,323,0,6.24691
263989,192431,125,83835,57283,119,2901,1675,36,0.91739,223,192,0,15,64,0,118,73,0,770,511,0,6.24789
238079,159299,136,126895,90044,119,4046,2739,44,1.91759,468,434,0,152,103,0,313,251,0,2079,1489,26,6.24886
344945,227997,129,143533,96789,121,2203,1280,29,-0.0820052,451,499,0,99,88,0,248,179,0,1869,1346,24,6.2596
279597,174764,123,206549,140518,122,1857,1078,16,0.918196,461,407,0,99,108,0,258,140,0,1494,949,0,6.2635
252299,176735,122,92055,60895,122,1521,973,0,1.9184,133,179,0,25,67,0,-118,112,0,452,280,0,6.26643
400599,250255,144,208104,119166,136,2033,1063,14,1.91921,238,191,0,57,81,0,112,123,0,738,507,0,6.28204
165389,115252,111,260725,193676,119,183,152,0,2.91941,97,96,0,-3,61,0,185,66,0,270,225,0,6.29571
258639,147419,124,129075,85928,127,7430,4960,56,1.92001,443,438,0,-18,92,0,370,278,0,2422,1688,32,6.29961
275871,193470,123,117171,91705,112,2875,1867,36,2.92183,114,193,0,-87,33,0,223,85,0,521,403,0,6.32791
374658,219576,137,301506,197240,133,1500,731,0,2.92263,246,156,0,39,122,0,41,127,0,911,586,0,6.35426
216849,150080,134,79194,62300,111,153,80,0,0.923038,136,95,0,-90,37,0,45,66,0,192,153,0,6.35426
433675,205468,153,270056,113202,153,3167,2015,39,2.92344,339,271,0,-75,86,0,242,120,0,816,508,0,6.37964
289218,176849,138,207324,101778,145,5133,3385,46,1.92405,439,223,0,60,74,0,101,84,0,822,635,0,6.3933
184907,150605,104,77240,61873,107,3483,2613,39,0.924652,136,198,0,4,129,0,-9,33,0,412,302,0,6.40013
310943,215176,124,121557,81984,121,1319,775,0,2.92506,89,115,0,21,104,0,74,91,0,975,592,0,6.40208
331665,192443,129,184473,108039,129,4851,2404,55,1.92566,531,422,0,78,93,0,157,259,0,2282,1339,30,6.40989
165154,132497,112,75970,63270,119,165,127,0,2.92748,66,107,0,57,82,0,102,65,0,124,94,0,6.42941
255759,197489,125,112412,80183,115,2659,1786,34,-0.071515,219,146,0,-164,13,0,40,71,0,663,505,0,6.43722
330915,244383,126,190257,127721,121,3924,2950,39,-0.0707081,267,186,0,-76,64,0,3,110,0,730,607,0,6.44209
397264,259741,147,276800,165644,136,1340,734,0,-0.0690942,165,221,0,221,113,0,6,78,0,455,360,0,6.46942
355776,248359,128,154417,102341,121,2118,1283,24,-0.0682873,62,106,0,-61,45,0,150,94,0,480,347,0,6.48894
447954,260633,153,317367,183025,140,2912,1265,39,2.93312,315,385,0,126,129,0,326,119,0,1355,806,0,6.52017
364850,225068,146,145132,84318,131,2455,1183,29,-0.0666734,232,143,0,20,80,0,130,110,0,648,358,0,6.52114
349368,210370,129,175318,110862,130,660,457,0,0.933528,31,96,0,-124,27,0,86,114,0,350,194,0,6.52212
270812,186109,131,104022,69127,119,1306,698,0,1.93373,71,214,0,-99,67,0,60,69,0,452,333,0,6.5231
348460,253229,129,143193,118079,113,1094,653,0,0.934335,99,149,0,73,105,0,68,89,0,770,560,0,6.5309
436938,242332,154,107485,62390,130,7193,4192,57,1.93454,91,170,0,82,98,0,-7,83,0,740,508,0,6.53871
261917,187608,130,107814,72184,118,3695,2049,45,0.935142,156,160,0,162,139,0,131,98,0,587,477,0,6.55823
360128,257796,117,109517,76628,114,2194,1493,29,0.935949,251,257,0,-58,46,0,290,138,0,1136,743,0,6.58848
371765,227934,127,163124,102776,129,742,452,0,2.93635,83,133,0,17,71,0,71,84,0,663,437,0,6.59239
338215,223989,137,132765,86463,124,1897,1042,14,0.936756,103,131,0,82,74,0,33,57,0,292,215,0,6.59629
390786,242590,139,131362,73049,128,7832,4645,63,1.93696,232,195,0,23,62,0,111,99,0,879,472,0,6.59922
278114,195259,133,114826,78168,118,2101,1264,26,0.937563,136,211,0,142,117,0,183,135,0,749,572,0,6.60117
389156,242465,135,202289,134356,134,382,243,0,1.93776,192,163,0,-86,36,0,23,66,0,758,441,0,6.6041
250622,175056,125,135288,107542,113,104,86,0,2.93797,107,110,0,73,56,0,63,68,0,94,103,0,6.6041
222837,170024,133,98942,75198,114,471,241,0,2.942,194,169,0,-78,53,0,125,125,0,905,668,0,6.69584
405211,248837,141,427228,241927,137,5649,2866,58,-0.0577971,598,523,0,70,130,0,214,192,0,1947,1286,23,6.69681
379355,239381,130,227572,139339,130,2868,1574,42,0.943212,275,256,0,-7,57,0,61,123,0,1157,755,0,6.69974
169858,126832,111,133817,103139,112,5083,3458,47,-0.0561832,296,295,0,14,79,0,173,81,0,1298,1004,3,6.70169
374529,230540,147,279577,169174,133,1053,634,0,0.944019,201,211,0,43,82,0,120,100,0,657,459,0,6.70267
347352,218694,132,132500,92770,122,12483,7269,65,0.944825,824,722,0,135,115,0,467,416,0,4469,3029,45,6.72219
429944,276824,142,266964,163911,139,2916,1482,39,-0.0545693,200,265,0,-25,64,0,31,106,0,739,524,0,6.72999
178857,141085,118,185484,152507,112,334,305,0,2.94604,152,215,0,79,119,0,21,53,0,-47,28,0,6.7339
380980,253079,127,147513,94589,124,1645,1005,4,1.94664,85,169,0,-23,121,0,176,83,0,674,462,0,6.7417
149620,127154,81,90822,75249,70,66,156,0,1.94825,199,321,0,-10,34,0,-7,77,0,73,54,0,6.75342
191387,161544,102,250464,205780,113,1192,720,0,2.94846,382,375,0,52,90,0,256,221,0,1815,1637,22,6.75342
417784,204930,156,271955,148441,138,6073,3103,60,2.94926,527,421,0,-32,52,0,259,189,0,1893,1143,19,6.7944
327268,228840,119,137459,90059,121,1303,733,0,-0.0505346,197,157,0,53,55,0,99,58,0,402,356,0,6.79928
287067,198599,133,113056,73895,118,1713,895,0,1.94987,138,184,0,42,78,0,170,106,0,608,510,0,6.80221
366498,245062,124,133658,85491,121,2463,1418,32,2.95088,265,174,0,113,80,0,35,101,0,607,426,0,6.811
295743,202656,121,139644,96864,120,2075,1291,26,2.95168,291,260,0,73,63,0,145,141,0,1316,946,0,6.81685
326029,219467,141,98142,67401,123,1942,1169,23,1.95229,166,152,0,30,85,0,45,41,0,839,489,0,6.82173
319689,218133,131,124775,81030,121,6458,4295,54,2.95249,378,244,0,85,87,0,301,153,0,1473,1093,14,6.82759
322896,218591,123,135874,90191,127,3507,2040,42,-0.0473068,134,224,0,29,69,0,180,119,0,589,414,0,6.82759
314624,198992,137,161975,126716,120,948,623,0,1.9531,108,132,0,-110,100,0,131,118,0,406,229,0,6.82856
230693,93717,148,235259,119128,139,4659,3411,44,-0.045693,193,123,0,-24,73,0,-34,81,0,189,106,0,6.85296
569039,278391,158,179518,79075,146,6381,2936,66,1.95632,407,307,0,255,158,0,210,151,0,1996,982,0,6.88907
227506,165656,111,76157,55289,113,124,95,0,2.95653,27,73,0,-97,57,0,116,99,0,75,78,0,6.89102
341001,195550,151,201987,117958,140,1385,956,0,-0.0424652,128,129,0,-14,102,0,31,75,0,241,150,0,6.90566
285201,194359,120,87565,56972,120,2151,1225,28,0.957737,186,123,0,-128,40,0,127,78,0,619,425,0,6.90664
236416,171937,134,105878,80696,114,1193,754,0,1.95955,139,102,0,173,137,0,-65,44,0,443,319,0,6.91932
224760,156266,116,76089,57202,113,8413,5894,57,-0.0400444,430,279,0,76,75,0,162,138,0,1735,1260,17,6.94275
451688,224835,133,190006,99715,137,6040,3249,57,2.96137,161,301,0,-19,65,0,291,151,0,1134,692,0,6.96422
459321,239503,154,381721,180894,144,12767,6610,79,0.962578,570,411,0,212,122,0,194,143,0,2089,1189,23,6.97885
305364,230236,112,127469,95072,112,225,160,0,-0.0368166,8,98,0,49,79,0,-44,42,0,37,58,0,6.99252
393210,171051,147,141369,58534,145,2126,889,0,0.963385,297,157,0,158,82,0,307,117,0,946,452,0,6.99252
401222,257580,138,139818,93319,124,990,690,0,1.96359,200,122,0,93,86,0,-41,86,0,805,475,0,6.99349
475826,261129,146,229984,123069,140,321,218,0,-0.0360097,168,177,0,-58,46,0,-49,73,0,179,169,0,6.99545
304048,126349,179,354909,128400,173,1316,575,0,-0.0352027,141,164,0,101,85,0,215,99,0,160,108,0,7.01789
239650,170184,117,114959,87054,113,24320,16347,72,0.964999,594,605,0,112,143,0,498,349,0,2993,2322,35,7.01887
504751,236807,147,226304,110480,147,4875,2685,54,1.9652,298,264,0,48,56,0,256,131,0,1498,806,0,7.02277
294345,200165,127,98065,69849,118,1755,1048,15,2.9654,157,101,0,-26,59,0,117,117,0,493,311,0,7.02277
432605,246553,136,296476,189325,152,4002,1903,51,-0.0343958,712,560,0,79,121,0,318,183,0,1847,1170,22,7.02668
621211,312693,153,331335,154388,153,5572,2768,58,0.965806,508,422,0,-136,67,0,295,118,0,1697,853,0,7.03351
352691,230782,128,190861,110822,129,3600,2253,43,1.96601,155,253,0,63,85,0,119,96,0,755,449,0,7.03741
550101,287461,144,217286,113448,142,3570,2024,44,2.96621,291,205,0,5,81,0,179,105,0,981,474,0,7.03839
234264,169669,125,89326,65955,113,217,182,0,-0.0327819,36,178,0,54,73,0,-62,83,0,199,136,0,7.054
245237,158549,122,244468,173021,118,4647,2528,51,1.97004,407,441,0,-39,53,0,335,241,0,2108,1523,28,7.11744
418925,269286,139,223330,133785,132,3764,2162,44,-0.0295542,227,258,0,172,98,0,78,132,0,1287,831,0,7.12134
297381,167621,134,158285,97357,130,1290,792,0,1.97166,157,171,0,96,69,0,191,109,0,799,539,0,7.15647
198886,101961,134,244466,115417,140,882,496,0,-0.0271333,62,145,0,46,126,0,25,77,0,59,98,0,7.17697
264241,187368,120,95923,66788,114,1776,1110,14,0.973068,13,69,0,-30,75,0,162,91,0,397,262,0,7.18965
255783,171404,138,135565,90457,125,1540,902,0,-0.0263264,173,166,0,-131,80,0,169,137,0,403,265,0,7.19551
391226,198866,142,259019,136445,136,4789,2141,58,1.97408,481,468,0,192,137,0,136,155,0,1185,667,0,7.20332
555379,280584,166,328177,182132,150,1871,923,0,2.97428,392,333,0,214,85,0,155,109,0,1257,616,0,7.20429
242441,165662,130,142735,100356,123,38,91,0,0.974682,137,206,0,-118,28,0,-42,78,0,91,86,0,7.2121
380980,230676,137,168362,103324,130,4979,2645,55,0.975489,312,220,0,240,153,0,77,97,0,1407,820,0,7.23064
219389,156930,113,88543,70640,112,335,254,0,1.97569,81,122,0,-22,59,0,1,36,0,238,171,0,7.23064
219059,151477,122,114846,73752,117,50,73,0,2.97589,-50,66,0,33,88,0,89,54,0,-20,52,0,7.23455
470282,293461,137,190449,104891,145,5986,3119,58,1.9765,102,188,0,50,123,0,95,129,0,884,619,0,7.24235
355249,240680,127,119850,85176,118,5042,3035,50,-0.0214848,535,484,0,77,58,0,420,324,0,3325,2299,39,7.28042
289973,133891,142,300930,140699,139,708,372,0,2.97912,197,175,0,-38,49,0,-23,107,0,763,307,0,7.29115
385036,249451,127,202257,113822,131,1741,995,0,-0.0206778,178,140,0,131,120,0,123,95,0,863,558,0,7.29603
319346,207586,129,175483,143477,123,1483,832,0,-0.0198709,222,175,0,-3,76,0,94,97,0,858,604,0,7.32824
338893,198461,132,183450,143479,125,567,318,0,2.98073,206,136,0,-49,135,0,21,45,0,385,247,0,7.34678
323912,230985,128,138508,93714,125,1033,781,0,0.981138,69,146,0,-57,64,0,-34,59,0,483,298,0,7.36044
272376,184766,131,142043,96863,120,7879,4396,60,-0.018257,649,496,0,71,84,0,474,216,0,2374,1589,30,7.3702
321503,230218,127,117245,77595,127,2073,1266,23,1.98215,103,124,0,61,82,0,49,91,0,322,298,0,7.37801
