"FSC-A","FSC-H","FSC-W","SSC-A","SSC-H","SSC-W","B525-A","R660-A","R710-A","UV440-A","V440-A","YG610-A","Time"
130913,79714,107629,78471.1,47950,107251,141.96,182.28,68.04,119.97,132.3,244.85,26.0563
58673.3,33851,113592,51806.2,29654,114493,146.16,86.52,44.94,20.46,51.3,181.72,26.0573
66794,51795,84514.2,12332,10227,79025.4,10.08,15.54,49.98,12.09,7.2,17.11,26.0573
108653,67869,104918,90678.8,36032,164929,167.16,199.5,35.7,106.02,124.2,211.81,26.0584
70274.4,50476,91241.4,38371.2,29429,85449.6,42,82.74,29.4,54.87,53.1,105.61,26.0594
54720.4,43814,81849.6,25118.5,19802,83131.4,40.32,44.94,66.78,41.85,34.2,91.45,26.0594
80159.1,51943,101136,27302.5,20343,87956.4,-9.24,45.78,8.4,66.03,-23.4,87.32,26.0604
77728.7,48295,105477,28739.8,20875,90227,0,31.92,55.44,66.03,5.4,89.68,26.0604
97149.5,66254,96096.7,29132.9,21806,87556.3,80.64,77.28,81.06,52.08,54,50.74,26.0625
54982.2,42008,85776.8,13019.2,10517,81128,78.96,41.16,12.6,57.66,57.6,61.36,26.0635
77817.6,55009,92709.5,31753.7,25261,82380.3,46.2,53.76,-20.58,62.31,27,71.39,26.0645
49756.7,35685,91378.9,22134,17885,81105.6,27.72,59.22,22.26,35.34,13.5,71.98,26.0645
80081.4,52708,99571.5,42794.6,32456,86412,54.6,70.56,7.14,55.8,-6.3,113.28,26.0656
93490.6,68333,89663.9,54143,28736,123480,141.96,100.38,104.58,80.91,102.6,149.86,26.0687
60553.5,47810,83004.3,12430.3,10262,79383.5,14.28,15.96,17.22,21.39,12.6,31.27,26.082
70146.3,53057,86644.7,19878.6,15981,81519.6,79.8,46.2,51.66,13.95,37.8,89.09,26.0831
86667.7,59765,95036.5,24265.1,18837,84420.9,46.2,69.72,19.74,57.66,50.4,54.28,26.0841
75618.9,46934,105590,26242.4,18498,92973.5,32.76,64.26,78.12,35.34,-0.9,82.6,26.0882
49014,38498,83437.6,10629.4,8858,78641.4,24.36,20.58,49.98,28.83,13.5,53.69,26.0944
53529.7,42667,82221,13332.5,10735,81393.3,22.68,32.76,33.18,58.59,13.5,59.59,26.0954
61327.7,35927,111871,35585.8,21383,109066,73.92,84.84,47.46,29.76,41.4,106.79,26.0954
53522.7,38801,90401.4,23395.7,16265,94267.4,37.8,52.92,3.36,52.08,74.7,63.72,26.0964
97904.1,70826,90591.6,34001.5,25514,87337.3,42.84,58.38,-3.78,66.03,10.8,99.71,26.0964
87432.8,62631,91488.2,30376.1,22411,88828.1,47.88,43.68,-55.44,39.99,49.5,84.37,26.0995
60655,44534,89259.6,15706.3,12714,80960.3,21,26.46,-43.26,32.55,40.5,24.78,26.0995
89103,64927,89938.8,39333,27138,94985.9,103.32,76.86,8.82,78.12,90.9,133.93,26.0995
48375.6,35788,88586.8,19880.3,16545,78747.3,99.12,72.66,44.52,37.2,68.4,80.24,26.1005
75458.6,59573,83011.7,24824.5,19737,82428.9,55.44,50.82,34.02,-1.86,38.7,104.43,26.1016
76005.3,51154,97374.3,30922.1,24626,82291.5,25.2,47.88,23.52,49.29,38.7,42.48,26.1036
116588,72502,105386,38813.9,28694,88649.4,32.76,66.78,60.9,57.66,45,97.94,26.1036
87036.6,54133,105371,33520.2,24945,88064.9,49.56,105.42,65.1,99.51,33.3,94.99,26.1067
47681.2,30127,103722,33605.9,21698,101502,56.28,73.5,-18.06,64.17,102.6,103.25,26.1077
57133.3,36610,102275,35767.2,23594,99349,63.84,68.88,42.42,26.97,43.2,50.15,26.1119
106088,71641,97048,42929.9,29897,94104.9,95.76,86.52,0.42,51.15,65.7,118.59,26.1139
70605.5,53445,86578.8,16744.6,13359,82144.7,15.12,31.92,-0.84,51.15,10.8,60.77,26.116
84691.6,64513,86034.6,30018.2,21309,92321.3,37.8,57.96,87.78,72.54,30.6,120.36,26.1201
70369.6,42125,109478,35511.8,25824,90121.8,47.88,109.62,60.9,89.28,37.8,84.37,26.1211
61285.7,50409,79676.6,21210.8,16498,84257.1,21.84,35.28,-13.02,13.02,21.6,21.24,26.1242
72846.9,56445,84579.6,19039.4,15296,81574.8,20.16,55.02,40.32,58.59,32.4,97.35,26.1252
83139.7,64072,85039.4,27162.2,21297,83584.8,36.12,48.3,57.54,39.06,45.9,93.81,26.1273
72625,54797,86857.9,20820.2,17296,78889.6,70.56,33.6,10.08,72.54,74.7,80.24,26.1273
51513,37549,89908,13469.4,10704,82467.4,36.12,21,-7.56,23.25,25.2,48.97,26.1304
101762,63545,104951,141931,91540,101613,770.28,380.52,365.82,78.12,720,703.87,26.1334
56064.4,38702,94936.6,18703.4,14510,84476.1,30.24,23.52,-4.2,50.22,36,53.69,26.1334
157178,99931,103079,42188.2,29819,92720.9,66.36,78.54,31.08,93.93,43.2,181.72,26.1345
89690.3,64113,91681,25943.4,19805,85848.4,-12.6,32.76,-6.3,31.62,67.5,33.63,26.1345
69730.5,53906,84774.6,15604.7,12626,80997,29.4,21.42,10.5,48.36,20.7,45.43,26.1345
73685.5,54792,88134.3,21037.8,16465,83737.2,29.4,51.24,78.54,15.81,65.7,54.87,26.1365
92309.7,57324,105534,51351.7,23905,140782,115.08,94.92,122.22,35.34,77.4,205.91,26.1376
72418.5,46861,101279,34725.6,24640,92361.1,61.32,47.46,-8.82,43.71,41.4,101.48,26.1376
114418,71774,104474,31858.7,22090,94517.5,61.32,34.02,49.56,106.95,56.7,49.56,26.1386
84192.5,64656,85338.4,21656,17436,81397.7,14.28,27.72,-2.94,70.68,9.9,56.05,26.1406
76916.7,60642,83124.1,16799.2,14130,77915.8,59.64,40.32,17.22,53.01,13.5,59.59,26.1417
43175.3,34123,82921.7,44309.2,26063,111416,85.68,63.42,2.1,7.44,36,114.46,26.1448
89630.8,55118,106572,26553.2,18362,94771.4,28.56,23.94,7.14,51.15,-1.8,71.98,26.1448
74732,46312,105753,53250.1,35704,97742.5,94.92,81.48,60.48,67.89,79.2,193.52,26.1478
81266.5,54758,97262.2,25483.1,19522,85547.5,75.6,96.18,81.06,66.96,72.9,141.6,26.1489
106465,69562,100303,31051.4,23923,85064.1,53.76,70.56,23.52,80.91,54,80.83,26.1489
89819.8,65145,90358.9,23952.6,17357,90439.5,62.16,47.88,13.02,47.43,38.7,63.72,26.153
62300.7,44694,91353.2,36285.5,22542,105492,0.84,63,49.14,64.17,19.8,70.21,26.154
87647,60613,94765.7,23606.5,18349,84314,4.2,35.28,70.98,15.81,21.6,38.94,26.1664
83625.5,58861,93108.9,19111.7,14928,83902.9,63.84,48.3,49.14,19.53,46.8,65.49,26.1684
101798,62350,107000,47346.6,25774,120389,94.92,92.82,86.94,85.56,67.5,190.57,26.1746
89705,54808,107264,28297.1,20840,88986.4,39.48,49.14,60.9,18.6,55.8,74.93,26.1777
72074.1,53213,88764.9,23673.7,18473,83986.4,57.12,52.08,63.84,76.26,51.3,76.7,26.1797
52213.7,32816,104275,29252.2,21816,87874.5,21.84,39.06,-9.24,42.78,28.8,100.3,26.1818
59349.5,45897,84744.7,14296,11924,78572.6,26.04,5.46,59.22,24.18,18.9,37.17,26.1828
62365.8,48333,84563.5,19270.4,15248,82824.5,36.12,11.76,-8.4,28.83,25.2,49.56,26.1828
51536.8,45314,74535.8,18068.4,11226,105481,-9.24,44.52,80.22,21.39,-6.3,31.86,26.1859
84443.8,56662,97668.8,28570.1,21214,88261,62.16,54.18,21,81.84,36.9,72.57,26.1859
71472.1,55861,83850.9,23663.6,18717,82856.2,7.56,66.78,25.2,47.43,19.8,78.47,26.1921
81982.6,61735,87030.2,23657.8,17839,86912.7,45.36,28.56,-5.46,27.9,46.8,42.48,26.1931
50725.5,43385,76624.3,21835.8,19460,73537,25.2,55.44,7.14,35.34,20.7,71.39,26.1962
47722.5,37690,82980.7,10402.6,8366,81489.6,-10.08,37.38,70.14,52.08,-7.2,45.43,26.1962
63490.7,36806,113050,20380.9,13622,98053.4,58.8,21.42,14.7,16.74,15.3,28.32,26.1982
61007.1,36266,110245,40470.4,24915,106453,40.32,81.06,43.26,51.15,33.3,134.52,26.1993
92009.4,63462,95016.4,25651.1,18278,91972.3,40.32,10.92,43.68,71.61,51.3,60.77,26.2013
81575.9,59864,89305.1,16581.6,12956,83875.6,0,31.08,-8.82,26.04,10.8,58.41,26.2024
76283.2,56514,88461.2,27805.7,21058,86535.9,84,63.84,19.32,23.25,46.8,105.61,26.2054
60018.7,42932,91619,19141.1,14540,86274.4,52.08,42.84,-25.62,-24.18,36,94.4,26.2096
96312.3,63749,99012.1,33285.8,23673,92148,88.2,89.46,7.98,57.66,70.2,136.88,26.2106
76995.1,54351,92840.1,32324.9,23682,89453.7,42,104.58,27.72,51.15,34.2,125.67,26.2126
64717.1,49622,85472.2,20860.6,16181,84489.1,19.32,31.08,-10.08,76.26,9,44.25,26.2147
76871.2,56149,89722.5,20910.1,16901,81081.9,31.92,49.56,89.88,63.24,58.5,116.82,26.2168
75656,55623,89139.2,17162,13811,81437.4,16.8,13.86,11.76,7.44,58.5,26.55,26.2198
43456,32307,88152.2,62227.2,41627,97968.2,84,101.22,63.84,11.16,78.3,40.71,26.2209
114712,68103,110388,51952.3,38211,89103.9,216.72,102.06,83.16,77.19,130.5,354,26.2209
70645.4,54095,85586.8,17735.8,14251,81561.4,26.88,45.78,-34.86,35.34,36.9,50.74,26.2209
94356.5,68870,89788.7,28465.9,21530,86648.5,28.56,45.78,-15.54,38.13,6.3,99.12,26.2219
59343.2,45227,85991,21735.8,15551,91600.5,58.8,53.34,14.28,13.02,0,60.18,26.226
101952,61819,108082,42133.6,28271,97671.3,63.84,95.76,26.88,39.06,19.8,141.01,26.226
71906.1,57380,82126.9,26347.4,21480,80386.7,-2.52,32.76,42,32.55,9.9,80.24,26.226
52118.5,45035,75844.1,16851.2,14230,77608.1,42.84,16.38,-20.58,15.81,0.9,36.58,26.2281
58119.6,40662,93672.9,20283.5,16202,82045.3,15.96,41.58,-48.3,32.55,-11.7,70.21,26.2281
100698,60910,108346,31693.2,21955,94604.7,56.28,41.58,12.18,60.45,57.6,79.06,26.2281
68538.4,42931,104627,24229,14835,107035,34.44,21,-10.92,68.82,13.5,80.24,26.2291
68798.8,51627,87334.1,26201.3,21199,81000.4,50.4,21.84,-0.42,55.8,27.9,69.62,26.2291
38474.1,26847,93918.8,40340.2,26987,97963.2,81.48,72.24,42,53.01,13.5,133.34,26.2301
100582,63693,103492,27103.4,19920,89169.2,31.08,52.5,-0.84,76.26,22.5,116.82,26.2301
57419.6,33854,111155,38912.2,17502,145706,62.16,77.28,94.92,76.26,57.6,188.21,26.2312
93571.1,61239,100137,106073,52783,131701,208.32,212.94,97.02,143.22,140.4,478.49,26.2312
80339,52645,100011,20415.4,15357,87122.6,68.88,43.68,-15.12,73.47,41.4,83.19,26.2312
83710.2,55253,99289.3,24736.3,18141,89362.2,77.28,52.08,33.6,96.72,57.6,73.75,26.2322
49971.6,29041,112769,54012,26141,135409,65.52,97.02,71.4,60.45,57.6,106.2,26.2332
74480.7,54673,89279.3,24190.3,18185,87178.3,48.72,69.72,58.8,66.03,38.7,119.18,26.2342
39580.1,24274,106860,24185.3,16698,94921.9,10.08,28.14,46.62,62.31,18,86.14,26.2342
61059.6,46853,85407.6,16977.2,13917,79946.9,19.32,12.6,12.18,49.29,33.3,38.94,26.2353
51241.4,31131,107872,36015,27039,87291.7,92.4,51.66,115.92,33.48,66.6,129.8,26.2363
57908.2,35233,107714,32326.6,23013,92059,49.56,39.9,30.24,7.44,10.8,41.89,26.2404
58636.9,42744,89903.3,30277,23029,86162.3,69.72,26.04,-7.56,12.09,88.2,120.36,26.2414
80919.3,60115,88216.4,15471.1,12263,82680.8,49.56,32.34,3.36,41.85,63,56.05,26.2425
87802.4,63059,91251.3,36886.9,24975,96793.6,97.44,113.4,66.78,50.22,96.3,148.09,26.2425
107287,68053,103319,57352.7,25963,144770,162.12,121.38,78.96,59.52,82.8,233.05,26.2486
41611.5,25894,105316,37060,21774,111544,144.48,60.48,25.62,35.34,67.5,146.91,26.2517
74841.2,44715,109690,47990,28603,109956,97.44,102.06,63.42,6.51,72,283.79,26.2517
41591.2,33763,80731,24759.8,15711,103282,97.44,68.04,-40.32,-23.25,67.5,100.3,26.2528
52640,41567,82994.1,13253.5,10706,81130.5,9.24,47.88,2.94,38.13,39.6,35.99,26.2558
83680.8,64067,85599.5,19090.7,15255,82014.2,56.28,5.04,-23.52,53.94,48.6,57.23,26.2579
61849.9,50051,80985.3,21245.3,17047,81676,21,22.26,13.86,-0.93,6.3,83.78,26.2661
51920.4,35799,95048.9,24244.9,14903,106617,52.08,65.52,10.08,23.25,25.2,61.36,26.2661
77366.8,44645,113570,51559.2,33465,100971,123.48,96.18,68.46,58.59,85.5,283.2,26.2672
80068.8,58683,89419.2,22197,17702,82177.3,25.2,30.66,-22.26,20.46,9,43.07,26.2672
121276,84528,94027.1,37463.2,26748,91789.5,70.56,96.18,-7.98,66.96,89.1,146.32,26.2713
97069,70865,89769.5,19346.9,15261,83082.2,55.44,54.18,29.82,65.1,65.7,63.13,26.2754
57315.3,44454,84496.7,15503.9,12554,80935.3,-0.84,15.54,58.38,14.88,17.1,59.59,26.2785
79333.1,55257,94090.8,15094,11796,83858.7,25.2,23.52,52.5,49.29,55.8,85.55,26.2795
78743.7,58170,88714.9,33126.2,26302,82539.8,47.88,66.78,91.98,28.83,67.5,80.24,26.2795
65755.2,40964,105198,31174.9,14984,136351,30.24,40.32,101.22,100.44,25.2,82.01,26.2805
75257.7,56944,86613,16271.6,11960,89162.1,51.24,42,26.04,31.62,68.4,45.43,26.2826
84995.4,49792,111871,25814,15500,109145,90.72,66.36,-30.24,60.45,57.6,83.19,26.2846
87762.5,60851,94519.5,24376,18947,84314.3,73.92,53.76,7.98,40.92,58.5,96.17,26.2846
125242,92224,88999.1,40883.6,30056,89145.3,103.32,109.62,45.78,88.35,61.2,156.35,26.2846
99381.1,59011,110370,19321.7,13479,93943.6,54.6,31.92,29.82,69.75,27,132.16,26.2898
74223.8,53002,91776.4,37296,27223,89785.5,57.12,81.06,52.5,58.59,39.6,93.81,26.2908
78638,58613,87926.2,21246.1,16861,82580.2,13.44,24.36,30.66,39.06,23.4,38.94,26.2918
39596.9,25274,102676,17306.5,9470,119768,27.72,10.5,39.9,5.58,33.3,47.79,26.2929
76435.1,53299,93984,47908.6,35763,87792.8,36.96,95.76,30.66,58.59,26.1,43.07,26.298
46065.6,35813,84297.7,17189.8,13473,83615.2,26.04,38.64,74.76,26.04,7.2,24.78,26.3021
80676.4,61241,86334.5,28243.3,22532,82147.8,40.32,40.74,57.96,6.51,16.2,151.63,26.3031
51884,31203,108973,35642.9,15927,146662,122.64,77.28,1.68,-24.18,23.4,53.69,26.3031
81766.3,54897,97612.6,44704.8,32377,90489.3,43.68,83.16,51.66,37.2,39.6,102.66,26.3042
49711.2,39335,82823.8,9350.88,7679,79804.6,-7.56,2.94,-18.06,4.65,-30.6,17.7,26.3062
40357.8,33810,78228,22276,19578,74567.2,9.24,46.62,-36.54,44.64,12.6,31.27,26.3083
79375.1,55428,93850.2,44246.2,35860,80862.1,85.68,98.7,91.98,71.61,225,97.94,26.3103
51370.9,43024,78250.4,16826.9,13980,78881.7,12.6,38.22,-38.64,68.82,9,27.14,26.3124
85995,54467,103471,26801,20383,86171.5,59.64,69.72,22.68,55.8,76.5,71.39,26.3165
99001.7,60879,106575,28729.7,21327,88283.8,57.12,64.26,54.18,41.85,47.7,151.04,26.3165
110772,73563,98684.4,27385.7,20591,87161.8,18.48,20.16,-21,61.38,30.6,47.79,26.3175
61109.3,46037,86992.2,12441.2,9933,82084.9,40.32,-1.26,-2.52,-19.53,27.9,22.42,26.3186
74972.1,55656,88281.1,20422.9,16305,82087.5,18.48,40.32,7.98,58.59,35.1,44.25,26.3206
70947.1,41978,110763,80792,59095,89597.9,248.64,259.56,180.18,29.76,102.6,324.5,26.3258
67888.1,48427,91872.6,20310.4,15407,86393.2,36.12,46.62,-43.26,5.58,18,49.56,26.3268
94910.9,64064,97091.7,38971,26120,97779.5,120.12,86.94,2.94,72.54,53.1,141.01,26.3268
39933.6,22313,117290,24940.4,16973,96299.8,33.6,47.46,110.46,53.01,14.4,33.63,26.3289
79513.7,55511,93873.5,27130.3,20403,87144.7,56.28,45.78,-6.3,32.55,33.3,70.21,26.3309
92075.9,55650,108433,34540,25106,90162.1,84,62.58,37.38,71.61,63.9,139.24,26.3309
43707.3,35463,80771.6,36922.2,26787,90332.4,78.96,91.98,56.7,45.57,78.3,106.79,26.3319
94575.6,64567,95995,27157.2,19811,89837.7,98.28,70.98,116.34,56.73,78.3,123.31,26.3319
72834.3,48923,97567,37537.9,26863,91578.9,23.52,63.84,33.6,65.1,27,62.54,26.333
73094.7,47423,101013,80090.6,54018,97168,241.92,417.48,370.44,-4.65,221.4,398.25,26.334
54662.3,40410,88650.1,30275.3,23918,82955.1,52.08,40.32,88.2,16.74,27,123.9,26.335
38814.3,30910,82294.9,23383.1,17623,86956.5,36.12,40.74,8.82,6.51,15.3,57.82,26.335
39801.3,22086,118103,33391.7,23585,92786,46.2,24.78,4.2,-11.16,59.4,54.28,26.335
88300.8,59963,96507.5,25945.1,19327,87977.3,89.04,26.88,68.04,54.87,52.2,84.37,26.3381
124851,83526,97960.6,84487.2,47226,117244,173.04,160.02,52.92,189.72,200.7,236.59,26.3381
59575.6,45108,86555.5,20065.1,15876,82828.5,30.24,30.24,-16.38,34.41,37.8,42.48,26.3391
74897.2,51581,95160.3,25642.7,19760,85046.5,34.44,42.42,41.16,66.96,-7.2,57.82,26.3391
63781.9,47016,88906.1,12307.7,10405,77520.1,52.92,20.16,14.7,32.55,0.9,5.9,26.3422
113650,70316,105924,29270.6,20703,92657.1,38.64,47.04,25.2,119.04,21.6,72.57,26.3433
68352.9,41988,106687,34406.4,20624,109332,54.6,91.56,31.92,121.83,72,151.04,26.3433
88500.3,65221,88927.7,23198.3,18009,84420.1,50.4,42.84,31.08,30.69,57.6,89.68,26.3463
61191.9,44151,90830.8,29428.6,22051,87462.2,45.36,70.14,62.58,11.16,72.9,151.04,26.3474
97694.1,57331,111676,33396.7,16559,132175,94.92,92.82,100.8,60.45,96.3,175.23,26.3474
76851.6,55870,90147.6,23978.6,20046,78392.9,20.16,49.14,16.38,21.39,1.8,34.22,26.3505
69366.5,50033,90860.1,32169.5,18945,111283,98.28,68.88,-23.94,33.48,113.4,100.3,26.3525
57527.4,30313,124373,20409.5,12500,107004,68.04,80.22,-5.04,62.31,63.9,52.51,26.3535
77326.9,60979,83105.6,17040.2,13671,81687.5,48.72,20.16,47.04,57.66,88.2,44.84,26.3535
89873,61739,95400.3,28255.1,21382,86602,71.4,57.54,3.78,64.17,34.2,161.07,26.3546
56042.7,32443,113208,47919.5,28795,109062,68.88,54.6,77.7,68.82,28.8,130.98,26.3546
76878.9,55249,91193.2,22940.4,17615,85349,36.96,47.04,-32.76,76.26,42.3,70.8,26.3546
69177.5,52819,85833.1,27383.2,20103,89269.4,16.8,36.12,-13.02,54.87,17.1,58.41,26.3566
78003.1,53158,96166.4,25243.7,18454,89648.3,57.96,55.44,5.46,76.26,41.4,66.67,26.3566
92577.8,56599,107196,32554.2,16571,128747,55.44,56.28,-12.18,63.24,99.9,35.4,26.3587
67653.6,48490,91436.3,14380.8,11386,82773.6,33.6,21.84,-12.18,41.85,48.6,18.88,26.3587
90684.3,56243,105668,32368.6,23539,90118.8,69.72,30.66,41.58,80.91,35.1,31.27,26.3597
66065.3,45787,94560.8,26475.1,18838,92105,58.8,15.54,-2.94,49.29,51.3,77.29,26.3597
86095.8,65488,86158.9,25780.4,20236,83492.1,52.92,57.12,11.34,13.02,29.7,86.14,26.3607
105219,62302,110681,49289.5,28483,113409,110.88,114.66,84.84,93.93,74.7,89.68,26.3628
103445,65727,103145,59126.8,30363,127620,163.8,147.42,32.76,139.5,113.4,281.43,26.3638
83404.3,64431,84834.7,15408.1,12562,80384.2,55.44,26.46,-23.94,86.49,50.4,38.94,26.3638
112937,71923,102907,48724.2,32715,97606.3,80.64,98.28,23.94,77.19,29.7,143.37,26.3649
60300.8,46680,84658.8,13373.6,11301,77555.5,6.72,39.48,17.22,13.95,14.4,51.92,26.3669
65454.9,45796,93668.7,22158.4,17416,83381.4,10.08,36.12,4.2,39.99,33.3,42.48,26.369
66650.5,49986,87384.6,24355.8,19114,83508.5,44.52,28.98,54.6,54.87,57.6,46.61,26.369
51744,39005,86940,29861.2,23110,84681.1,63.84,50.4,-18.06,39.99,54,10.03,26.3731
53849.6,38998,90494.1,26583.5,20350,85610.6,78.12,15.12,46.62,27.9,34.2,109.74,26.3782
77295.4,54305,93281.1,19889.5,15709,82976.6,47.04,35.28,40.32,29.76,33.3,44.84,26.3803
66029.6,49853,86801.5,20872.3,16761,81611.4,63.84,37.8,65.1,38.13,64.8,57.82,26.3834
73625.3,50352,95827.5,22166.8,16620,87408,57.96,42.42,44.94,53.01,20.7,64.31,26.3854
98180.6,61359,104864,43779.1,31771,90305.9,107.52,107.1,55.86,93,86.4,90.27,26.3895
65067.1,48569,87797.5,15273.7,12121,82582.2,63.84,36.96,20.58,35.34,25.2,52.51,26.3895
100025,60857,107716,38267.9,24628,101832,62.16,107.52,137.76,92.07,76.5,90.27,26.3957
82308.1,61490,87723.9,25905.6,20374,83329.2,27.72,25.62,111.72,82.77,15.3,120.36,26.3998
72844.1,54234,88024.3,21668.6,17038,83347.6,27.72,34.86,5.88,44.64,43.2,54.87,26.4009
86665.6,53543,106078,38232.6,23255,107745,57.96,94.92,-59.22,99.51,89.1,206.5,26.405
53650.1,36737,95707.7,15705.5,12061,85339.1,32.76,28.56,88.62,42.78,36.9,46.02,26.4111
46705.4,37541,81534.5,22960.6,18893,79645.5,0.84,10.5,73.5,45.57,17.1,20.65,26.4132
40388.6,33899,78082.2,33653.8,27814,79295.8,9.24,75.6,-38.64,48.36,1.8,73.16,26.4132
49499.8,34639,93652.2,14889,11803,82671,52.08,21.42,-61.32,19.53,61.2,23.01,26.4214
47366.9,32150,96554.8,18997.4,14686,84775.7,56.28,49.56,13.02,39.06,34.2,94.4,26.4214
39116,18202,140837,21630,10702,132456,57.12,46.62,9.24,-15.81,51.3,66.08,26.4235
62211.1,46588,87513.2,11934.7,9564,81781,69.72,35.28,16.38,55.8,54.9,69.62,26.4255
47844.3,25651,122238,27969.5,19283,95058.2,61.32,70.98,-18.9,47.43,54,98.53,26.4276
73192.7,51227,93637.3,19873.6,15638,83286.5,30.24,34.02,31.5,93.93,30.6,67.26,26.4276
84730.8,57900,95905.3,21572.9,16145,87568.9,-9.24,65.94,105.42,75.33,47.7,51.92,26.4286
69452.6,50922,89384.7,15094.8,12234,80861,5.88,21.42,-5.46,26.04,3.6,48.97,26.4338
95211.2,70382,88655.6,29977.9,23651,83067.6,88.2,74.34,15.54,42.78,54.9,96.17,26.4368
55275.5,36317,99747.6,19889.5,15472,84247.7,27.72,42,51.24,62.31,42.3,92.63,26.4379
38528,24098,104779,49101.4,33846,95074.9,164.64,101.64,119.7,42.78,86.4,126.26,26.4389
64882.3,51214,83026.6,18907.6,15843,78212.8,25.2,44.52,67.62,52.08,45,49.56,26.4389
62768.3,48966,84009,15734.9,13234,77920.6,28.56,25.62,-9.24,33.48,13.5,103.25,26.4399
67966.5,47179,94411.8,55719.7,35942,101598,103.32,82.74,2.1,39.99,57.6,90.27,26.4461
107412,69464,101338,36881,27205,88845.3,40.32,93.24,82.32,101.37,28.8,79.06,26.4492
49955.5,37718,86799,12375.7,10178,79687.1,-18.48,20.16,32.34,25.11,-11.7,36.58,26.4492
96527.9,64033,98793.6,25596.5,19581,85669.3,27.72,51.66,55.44,5.58,63.9,64.31,26.4512
76454.7,55607,90106.2,38194.8,26863,93181.5,167.16,94.92,82.74,47.43,144.9,193.52,26.4543
66535,50983,85527.3,18910.1,15431,80311.8,72.24,6.72,-27.72,14.88,69.3,74.93,26.4543
60668.3,47741,83281.8,21044.5,16608,83042.7,27.72,53.34,19.32,24.18,12.6,18.88,26.4554
84853.3,52622,105677,30328.2,22350,88930.2,105,40.32,-12.18,60.45,47.7,81.42,26.4595
90765.5,61689,96425.7,38089,29060,85898.1,64.68,92.82,-2.52,48.36,32.4,99.12,26.4626
68400.5,51878,86408.4,27828.4,21090,86475.1,63.84,24.36,83.58,26.97,33.3,52.51,26.4626
52241,37547,91183.5,28915.3,21670,87447.8,39.48,78.54,-44.52,30.69,6.3,41.3,26.4656
73045.7,42750,111979,32206.4,19479,108357,42,78.96,19.74,54.87,52.2,86.73,26.4728
81711.7,65018,82362.7,20186.9,16794,78776.2,44.52,38.64,21.42,71.61,18,52.51,26.478
68394.9,48193,93007.9,18162.5,14269,83418.3,64.68,62.58,10.08,42.78,38.7,38.35,26.479
55889.4,43010,85160.8,14033,11622,79131.8,24.36,34.44,21.84,36.27,3.6,96.76,26.4811
73852.8,55248,87605.3,24145,19500,81146.9,20.16,47.04,10.92,88.35,-5.4,105.02,26.4821
82812.1,62061,87449,36133.4,23901,99077.1,45.36,56.28,76.44,53.94,57.6,79.65,26.4872
71668.1,55515,84604.9,25054.7,20047,81906.7,5.04,42,-29.4,-15.81,-6.3,38.35,26.4872
48797,34006,94041.1,36183.8,23010,103057,20.16,45.78,2.52,34.41,34.2,50.74,26.4883
82000.1,61359,87582.2,31925,25778,81163.8,9.24,54.18,17.64,39.99,-8.1,79.65,26.4975
38103.1,26793,93200.6,52836,40900,84661.6,414.96,189,249.9,19.53,242.1,472,26.4975
109991,72829,98976.6,38955,29472,86623.1,60.48,61.74,-46.2,24.18,54.9,79.06,26.5006
68435.5,51396,87263.4,20171.8,15784,83754.2,74.76,43.26,15.96,36.27,50.4,46.61,26.5016
38073,19139,130370,42397.3,13847,200661,123.48,107.52,84.84,17.67,84.6,100.3,26.5058
60161.5,46029,85657.8,14009.5,11353,80870.9,74.76,43.26,-36.96,60.45,30.6,46.02,26.5058
61837.3,40075,101125,41354,32027,84621.7,57.12,71.4,5.46,77.19,67.5,71.98,26.5068
76639.5,54844,91580.6,22669.9,17128,86740.8,50.4,27.3,122.22,64.17,48.6,94.99,26.5119
69413.4,52264,87040.3,25300.8,20101,82489.1,21.84,7.98,-1.68,14.88,13.5,19.47,26.5191
87927,55495,103836,32127.5,22195,94864,0.84,51.24,6.3,15.81,-1.8,59.59,26.5191
100957,62463,105924,34170.4,22831,98085.4,68.04,89.88,15.96,70.68,34.2,91.45,26.5202
64590.4,49504,85508.2,16365.7,13264,80861.3,44.52,51.66,24.78,27.9,-6.3,40.71,26.5212
69982.5,49839,92023.8,19236,14607,86304.5,74.76,35.7,26.88,58.59,41.4,56.05,26.5222
93165.1,58346,104646,27088.3,18942,93720.8,78.12,38.64,12.6,81.84,39.6,93.22,26.5222
49630.7,37668,86349.1,10817.5,8412,84276.9,39.48,-5.46,21.84,41.85,44.1,34.81,26.5222
73779.3,43536,111062,41460.7,25324,107296,31.92,60.06,31.5,81.84,34.2,109.15,26.5232
80301.2,61254,85914.7,15012.5,12162,80896.1,20.16,31.08,-2.94,43.71,9,57.82,26.5243
81111.1,56111,94735.4,23582.2,17707,87280.8,25.2,49.14,-3.36,30.69,21.6,57.82,26.5294
67622.8,52812,83915.2,21288.1,17637,79102.9,22.68,21.84,44.1,27.9,20.7,37.17,26.5304
80111.5,59823,87762,27032,21535,82264.8,41.16,17.64,-37.38,57.66,32.4,102.66,26.5335
72889.6,42582,112181,24371.8,15394,103757,21,31.08,15.96,52.08,35.1,8.26,26.5346
70567.7,54575,84740.7,26283.6,21003,82013.1,8.4,52.92,-1.26,23.25,2.7,79.65,26.5346
