"FSC-A","FSC-H","FSC-W","SSC-A","SSC-H","SSC-W","B525-A","R660-A","R710-A","UV440-A","V440-A","YG610-A","Time"
82037.9,58258,92286.6,25237.8,19042,86859.8,62.16,57.54,6.72,15.81,24.3,67.85,15.0864
112804,79008,93569,25919,20504,82843.8,68.04,43.68,50.4,78.12,15.3,64.31,15.0884
99706.6,69573,93921.1,45689.3,23193,129103,109.2,133.98,75.18,53.01,7.2,228.92,15.0884
49868.7,40530,80636.4,15753.4,13142,78558.2,45.36,8.4,4.62,26.04,-7.2,18.88,15.0895
79291.1,51487,100927,105651,74911,92428.9,105.84,169.26,28.98,22.32,64.8,57.23,15.0905
72713.9,52245,91212.1,38799.6,30161,84306.6,49.56,63.42,63.84,62.31,40.5,61.95,15.0915
87827.6,61647,93368.2,24802.7,18843,86263.8,40.32,27.72,9.24,41.85,11.7,69.62,15.0915
72276.4,46716,101394,37272.5,30737,79470.7,99.96,76.86,-22.68,14.88,28.8,94.4,15.0915
78645.7,44804,115037,36169.6,26494,89469.6,57.96,37.8,-7.14,113.46,36,120.95,15.0946
96157.6,61829,101923,78428.3,45981,111783,116.76,113.82,33.6,76.26,81.9,276.71,15.0956
50772.4,29803,111647,25412.5,15782,105527,36.12,47.88,52.08,53.01,43.2,67.85,15.0977
42812,27189,103193,18140.6,14733,80694,64.68,28.56,131.46,24.18,66.6,61.95,15.0977
90710.2,56402,105400,29241.2,22178,86407.9,77.28,73.5,-19.74,83.7,50.4,93.81,15.0987
58740.5,38463,100086,24730.4,18975,85414.2,75.6,40.74,64.26,31.62,44.1,165.79,15.0987
97867.7,67542,94961,24705.2,18438,87812.3,64.68,62.58,25.62,44.64,44.1,53.69,15.1018
77877.1,50781,100505,29895.6,23312,84044.2,57.96,61.74,74.34,77.19,47.7,94.4,15.1028
37150.4,23802,102289,45143.3,30826,95974.5,59.64,95.76,3.78,-13.02,90.9,94.4,15.1069
40334.7,32183,82135.8,26820.4,23799,73856,73.08,19.32,32.34,-27.9,46.8,22.42,15.1069
63998.2,51636,81226,21092.4,17212,80310.9,25.2,21.84,69.72,58.59,27.9,40.71,15.11
58543.1,42760,89725.9,17164.6,13681,82223.3,36.12,37.38,-15.12,53.01,11.7,71.39,15.1141
106902,69625,100624,29166.5,22228,85993.1,77.28,47.88,-3.78,93.93,45,60.18,15.1152
55898.5,41313,88673.4,15118.3,12457,79537.1,46.2,35.28,22.26,34.41,38.7,35.4,15.1182
59438.4,42872,90860.1,15739.9,12920,79839.9,-17.64,20.58,79.8,1.86,4.5,90.86,15.1224
97869.8,59731,107381,30798.6,22371,90224.7,70.56,35.28,25.62,66.96,104.4,93.81,15.1244
76835.5,54101,93075.7,30269.4,23273,85237.6,48.72,60.06,2.1,84.63,18.9,99.12,15.1254
49874.3,37653,86807.5,26501.2,19449,89299.2,23.52,78.54,-17.64,49.29,45,74.93,15.1254
88163.6,60058,96205.2,26958.1,20478,86274.4,21.84,10.08,9.24,57.66,-2.7,93.22,15.1275
84749.7,57619,96394.5,25568.8,19507,85901.2,42.84,15.54,-27.72,52.08,46.8,50.15,15.1295
89195.4,58757,99486.2,38844.1,28061,90719.8,56.28,75.18,78.12,89.28,33.3,100.89,15.1316
87159.1,56245,101557,30228.2,21337,92845.2,26.04,89.46,47.04,69.75,19.8,52.51,15.1316
70635.6,54108,85554.4,25627.6,20005,83955.4,10.92,21,47.88,53.01,25.2,102.07,15.1326
51298.1,32855,102325,37708.4,23535,105004,85.68,65.52,85.68,-2.79,55.8,71.98,15.1326
49265.3,27175,118810,38414,22975,109576,108.36,108.36,50.4,79.05,14.4,180.54,15.1357
43187.9,34454,82149,30570.1,23910,83791,84.84,88.62,24.36,37.2,-5.4,69.62,15.1357
76083,51723,96401.5,24899.3,19311,84501,23.52,46.62,27.3,17.67,30.6,28.91,15.1388
75622.4,53863,92011,30633.1,24363,82402.5,36.12,39.9,-9.24,60.45,374.4,86.73,15.1419
78856.4,61112,84565,19680.4,15288,84365,28.56,22.68,32.76,36.27,30.6,43.07,15.1439
69960.8,50942,90003.4,18458.2,14622,82729.7,33.6,33.18,37.8,44.64,4.5,50.74,15.1439
57225.7,39763,94317.4,25546.1,19047,87897.7,2.52,45.78,-26.04,39.06,-5.4,83.78,15.148
77690.2,48852,104223,29929.2,21740,90222.6,52.92,56.7,-55.02,66.03,51.3,97.94,15.1501
67748.8,49573,89564.6,21000,14345,95939.8,16.8,23.94,34.44,47.43,12.6,92.04,15.1522
39767,30699,84894.3,25692.2,19419,86707.2,43.68,21,56.7,51.15,17.1,110.33,15.1532
84473.9,60542,91442,29274,19214,99849.1,79.8,73.08,30.66,73.47,21.6,80.24,15.1532
87556,63250,90720.5,22155.8,15094,96197.5,69.72,32.76,-8.4,33.48,18.9,79.06,15.1542
66680.6,46459,94061,19073,14687,85107.3,42,32.34,9.66,39.06,20.7,74.34,15.1542
53666.9,39490,89063.4,16779,11042,99586,27.72,45.36,-40.74,-0.93,18,246.03,15.1552
68810.7,48703,92593.4,17697.1,14271,81269.6,49.56,44.1,-36.12,36.27,26.1,31.86,15.1573
86359,61703,91723.6,22033.2,17199,83956.5,84,59.64,16.8,26.97,54,65.49,15.1614
89891.9,68775,85658.4,28241.6,22007,84102.5,18.48,120.96,102.48,22.32,21.6,3152.37,15.1645
77872.9,47676,107045,51802.8,30709,110552,66.36,109.62,-11.34,67.89,85.5,214.76,15.1645
62202,47773,85330,27612.5,22518,80362.9,43.68,44.1,34.02,45.57,49.5,47.2,15.1676
88337.2,54306,106605,51039.2,33038,101244,138.6,89.46,0.84,66.03,99.9,140.42,15.1676
75084.8,43016,114394,79632.8,41905,124539,195.72,128.1,33.6,141.36,90.9,343.38,15.1706
59151.4,49020,79080.9,21031.1,18257,75493.9,21,36.96,91.98,29.76,9,76.7,15.1748
64733.2,45610,93013.7,17310.7,12670,89540.3,36.96,45.78,28.56,49.29,10.8,404.15,15.1809
113741,72660,102589,28151.8,20508,89962.6,62.16,56.7,72.24,51.15,61.2,80.24,15.182
62806.8,45140,91185.3,13782.7,11000,82114.9,44.52,17.64,-4.62,18.6,3.6,14.16,15.182
71372,54292,86153.3,20698.4,16716,81149.4,39.48,70.56,4.2,14.88,18.9,50.74,15.1861
74796.4,51512,95159.5,21200.8,15960,87056,19.32,28.98,25.2,56.73,46.8,49.56,15.1871
76416.2,58495,85614.4,23012.6,18130,83185.7,63.84,52.08,81.48,96.72,54.9,102.66,15.1922
58816.8,42319,91084.8,20863.9,16274,84019.8,52.92,46.62,27.72,61.38,28.8,67.26,15.1933
97029.8,62022,102527,22073.5,16290,88803.6,34.44,18.06,-4.2,60.45,14.4,94.4,15.1943
59389.4,44573,87320.7,23005.9,17405,86625.5,26.04,52.92,32.34,68.82,22.5,46.61,15.1953
68657.4,50698,88751.7,17924.8,14839,79164.2,52.08,28.14,49.14,39.06,25.2,57.82,15.2025
52142.3,27811,122872,46903.9,24487,125532,72.24,126.84,121.38,9.3,29.7,56.64,15.2046
71708,48506,96884,33642,25257,87293.1,60.48,52.92,-2.52,38.13,25.2,35.4,15.2076
56674.1,41221,90104.4,18966.4,15849,78426.4,42.84,37.38,13.86,0,37.8,67.26,15.2076
69854.4,52858,86609,18291.8,14206,84385.1,57.96,32.76,-25.62,21.39,32.4,50.15,15.2087
70056.7,47515,96627.1,28980.8,21115,89949.7,86.52,62.16,31.08,78.12,62.1,125.67,15.2128
103350,74304,91154.6,33801.6,25256,87710.7,63,56.28,30.66,67.89,48.6,136.29,15.2138
87700.9,60004,95786.4,18518.6,14376,84421.1,55.44,50.4,-61.74,53.01,63,138.65,15.2138
52588.9,33418,103132,54672.2,38154,93908.9,157.92,136.92,0.84,30.69,47.7,83.19,15.2148
58351.3,35440,107904,51166.1,37944,88372.9,75.6,75.6,4.2,75.33,76.5,118,15.2148
65159.5,49940,85508.5,19057.9,15356,81335,5.04,13.02,19.74,27.9,43.2,40.12,15.2169
81519.2,58226,91753.5,20946.2,16194,84768,63.84,55.02,-1.68,57.66,52.2,110.92,15.22
70964.6,49435,94077.8,19549.3,14379,89101.1,25.2,30.66,12.6,39.06,60.3,96.17,15.221
57929.2,44941,84476.3,16420.3,13360,80548.1,47.04,81.9,55.44,33.48,39.6,105.02,15.221
63523.6,47393,87841.7,26360.9,16933,102025,81.48,57.12,21.84,14.88,44.1,107.38,15.2241
90722.1,58892,100957,25116.8,17793,92511.5,41.16,65.94,52.5,35.34,9,103.25,15.2261
46150.3,29710,101801,23544.4,17203,89693.8,34.44,50.4,-4.2,54.87,7.2,94.99,15.2261
74204.9,48339,100604,22055,16527,87456.8,-11.76,38.22,5.46,43.71,29.7,56.05,15.2323
62510.7,43769,93598.2,26501.2,17684,98211.9,25.2,18.48,-27.3,-16.74,32.4,69.62,15.2333
98620.2,64289,100533,48922.4,34317,93428.4,121.8,77.7,65.94,60.45,116.1,168.74,15.2344
87339,54877,104303,19530.8,13904,92057.9,108.36,32.76,30.66,57.66,52.2,74.93,15.2354
87616.9,56583,101480,26869.9,20119,87526.6,94.92,53.76,-15.96,35.34,61.2,80.83,15.2354
104716,70976,96689.8,28011.5,20076,91440.5,55.44,40.74,36.54,86.49,0,84.96,15.2364
80948,54310,97680.1,30344.2,21778,91313.9,50.4,72.24,87.78,46.5,31.5,138.65,15.2364
46225.9,31318,96732.2,19997.9,13958,93894.6,37.8,78.54,126.42,41.85,47.7,107.38,15.2364
96675.6,67907,93300.1,21967.7,16083,89515.2,48.72,53.76,7.14,79.05,27.9,87.32,15.2364
84998.2,64294,86640.1,17501.4,13670,83904.3,65.52,28.14,-17.22,42.78,47.7,34.81,15.2395
63201.6,45522,90988.5,31428.6,20250,101714,176.4,120.54,84,-10.23,70.2,107.38,15.2405
78911.7,53224,97165.9,45079.4,33301,88715.8,91.56,113.4,44.94,26.04,85.5,53.69,15.2405
70150.5,57611,79800.4,32854.9,28767,74849,37.8,37.38,0.84,7.44,30.6,94.99,15.2426
65326.1,50832,84222.8,22528,18484,79874.1,54.6,28.14,-6.3,53.01,23.4,81.42,15.2467
94769.5,61042,101747,42992,31526,89371.5,62.16,35.7,3.78,14.88,68.4,35.99,15.2477
49042,42694,75280.3,28857.4,23270,81271.8,69.72,54.18,31.08,8.37,36,54.87,15.2508
36307.6,27554,86356.1,38842.4,26230,97048.3,66.36,59.64,81.48,-1.86,12.6,54.28,15.2539
72871.4,51292,93108.1,26207.2,20165,85172.9,21.84,21.42,-0.84,51.15,38.7,48.97,15.258
90325.2,62209,95155.9,20249.9,14985,88561.6,61.32,49.14,62.16,33.48,35.1,57.23,15.2611
70434,51366,89864.2,26574.2,19758,88145,60.48,51.66,1.26,59.52,47.7,103.84,15.2652
73964.8,53172,91163.7,26323.1,19568,88159.7,48.72,31.5,63,43.71,34.2,104.43,15.2683
71227.1,55147,84645.4,22467.5,18175,81014,42,68.88,52.5,50.22,42.3,49.56,15.2713
94252.2,60584,101956,63525.8,38593,107875,54.6,117.6,6.3,35.34,36,121.54,15.2755
92547.7,60365,100476,32616.4,22544,94816.6,47.88,37.38,6.72,43.71,54.9,120.36,15.2755
46183.9,33510,90322.5,18244,14726,81192.2,55.44,37.38,28.14,1.86,31.5,33.04,15.2755
41790,28318,96714.1,21881.2,14334,100042,20.16,34.86,-26.46,39.99,25.2,54.87,15.2785
70727.3,51502,90000.1,14679,11198,85908.5,39.48,18.9,22.68,52.08,27,41.3,15.2785
64096.2,46039,91240.2,19216.7,15499,81255.9,14.28,50.4,13.02,-2.79,26.1,35.4,15.2847
53806.9,42489,82993,19829.9,16217,80136.3,-0.84,37.8,53.76,27.9,4.5,24.78,15.2857
75044.9,48013,102434,32293.8,24608,86004.8,39.48,80.64,5.88,134.85,75.6,114.46,15.2868
54901.7,41381,86949,23028.6,19373,77902.4,5.04,43.68,61.32,24.18,33.3,28.91,15.2878
56716.8,42111,88266.5,24717,16610,97522.8,36.96,49.56,-31.08,68.82,70.2,66.08,15.2919
77707.7,49749,102367,27688.9,19849,91421.3,66.36,64.26,42.84,61.38,56.7,157.53,15.295
80080,58790,89269,29045.5,23362,81479.6,50.4,42.42,-71.82,-26.04,13.5,92.63,15.297
87402,60768,94259.8,35187.6,16572,139154,89.88,79.38,61.32,91.14,31.5,129.21,15.2981
80735.9,51731,102281,25886.3,18651,90959.4,86.52,49.14,-19.74,57.66,111.6,79.06,15.3011
63421.4,47197,88064.6,16781.5,13389,82141.6,47.88,51.66,56.7,28.83,67.5,62.54,15.3022
89697.3,65822,89307.6,29395,22423,85913,21,47.88,18.06,15.81,19.8,35.4,15.3053
40929.7,29690,90345.9,57878.5,42506,89237.4,25.2,110.46,-13.44,47.43,16.2,136.88,15.3063
48614.3,31886,99918,16832.8,8679,127106,36.12,26.88,-34.02,1.86,20.7,57.82,15.3094
69955.9,55114,83184.5,28149.2,20618,89474.7,97.44,71.82,-6.72,82.77,81.9,106.2,15.3104
59757.6,36745,106580,48517.6,32100,99054.4,54.6,117.6,98.28,93.93,47.7,133.34,15.3124
59560.9,38580,101176,25635.1,19468,86296.6,25.2,54.6,44.94,43.71,47.7,97.94,15.3124
86028.6,56407,99951.6,31244.6,23571,86871.5,72.24,60.9,-4.2,97.65,47.7,81.42,15.3145
70954.1,46722,99525.9,20814.4,16246,83964.7,17.64,31.92,44.52,116.25,23.4,82.6,15.3145
72669.1,52023,91544.9,18972.2,14715,84496.4,9.24,84,126,105.09,61.2,3016.67,15.3155
80877.3,49992,106024,24213.8,17089,92859.6,67.2,73.5,1.68,39.99,80.1,77.29,15.3186
105436,68719,100552,24061,17330,90990.1,12.6,62.16,-10.5,72.54,36,36.58,15.3196
56662.2,34048,109064,30509.6,17368,115124,62.16,34.86,100.38,58.59,43.2,121.54,15.3207
39546.5,30006,86373.4,20181.8,16586,79744.2,4.2,13.44,-15.96,16.74,25.2,3.54,15.3217
66318,47426,91642.1,37913.4,26766,92830.2,73.92,81.06,69.72,28.83,72,176.41,15.3217
57873.2,39854,95166.8,17667.7,13015,88964.4,25.2,38.22,44.52,33.48,29.7,74.34,15.3248
73343.2,55767,86191.1,20768.2,15891,85649.9,11.76,58.8,25.62,72.54,19.8,64.31,15.3258
118925,77871,100087,61479.6,44306,90938.6,109.2,100.38,60.9,128.34,69.3,184.67,15.3258
59391.5,39019,99753.5,27237.8,21263,83951.4,-21.84,66.36,44.52,53.01,6.3,65.49,15.3258
104443,72398,94543.5,23721.6,18195,85442.1,6.72,42.42,-1.26,33.48,4.5,59,15.3279
69938.4,49361,92856.4,17682.8,14125,82043.4,-0.84,40.32,112.56,-7.44,33.3,65.49,15.3309
68850.6,43303,104200,19779.5,14343,90376.3,35.28,47.46,26.46,53.94,22.5,93.81,15.3309
61324.2,48387,83058.3,14752.1,11855,81551.4,10.92,16.8,-21.84,3.72,23.4,15.93,15.333
70414.4,54224,85104,24935.4,20644,79159.4,8.4,42.42,-19.32,8.37,27,9.44,15.333
68397,50472,88810.9,29829.2,22469,87003.8,61.32,33.6,23.52,22.32,81.9,133.34,15.334
70716.8,51855,89374.1,17041.9,12955,86210.7,48.72,27.3,10.5,60.45,41.4,66.08,15.3351
89118.4,56959,102538,36549.2,22498,106467,340.2,74.76,57.96,83.7,83.7,938.69,15.3361
101109,61895,107056,42345.2,16979,163445,144.48,78.12,12.6,101.37,110.7,145.14,15.3361
85970.5,52983,106339,29505,20612,93811.4,59.64,65.1,7.98,78.12,53.1,57.23,15.3392
89941.6,54106,108942,33356.4,21934,99664.7,115.08,94.5,51.66,107.88,80.1,122.13,15.3392
107414,69598,101145,42478.8,31486,88416.8,94.08,71.4,-18.06,61.38,64.8,76.7,15.3402
38058.3,30358,82159.2,28352.5,18838,98636.3,66.36,50.82,9.66,-14.88,31.5,60.77,15.3412
38846.5,32874,77442.5,29027.9,17815,106785,49.56,89.46,42.42,7.44,30.6,80.83,15.3412
38760.4,27151,93558.3,17369.5,13714,83004.9,63,54.6,20.16,61.38,43.2,92.04,15.3412
46955.3,33939,90670.4,14491.7,11199,84804.6,38.64,32.76,-16.8,50.22,29.7,20.65,15.3422
61610.5,44969,89788.7,21173.9,14724,94244.2,57.96,34.86,32.34,39.06,25.2,60.77,15.3494
66239.6,47058,92249.5,17148.6,13114,85698.5,49.56,29.4,-15.12,26.97,24.3,67.85,15.3505
63194.6,40359,102617,23297.4,14315,106659,77.28,60.9,70.56,36.27,60.3,107.97,15.3505
103463,66899,101355,28570.1,21411,87448.9,64.68,52.5,77.28,61.38,77.4,74.34,15.3515
98980.7,60239,107684,16765.6,12443,88302.5,73.08,12.18,30.66,56.73,53.1,52.51,15.3515
76469.4,55810,89795.7,24968.2,19586,83545.1,46.2,68.04,25.62,49.29,23.4,2011.31,15.3525
51584.4,38979,86729.7,58449.7,37199,102975,155.4,101.64,107.94,33.48,75.6,73.75,15.3556
49753.2,27906,116843,27993.8,20146,91065.4,77.28,58.8,11.34,41.85,52.2,270.22,15.3566
40796.7,25729,103916,23164.7,13657,111161,17.64,49.56,8.4,18.6,40.5,52.51,15.3577
72268.7,42864,110494,50910.7,32760,101846,55.44,53.76,-54.6,10.23,94.5,34.81,15.3618
45973.2,32967,91391.4,28161,23791,77573.8,36.96,43.68,-39.9,44.64,14.4,53.1,15.3628
67117.4,53512,82198.5,16644.6,13649,79919.4,0.84,36.54,16.38,24.18,10.8,40.71,15.3628
57593.9,41726,90458.6,24830.4,19975,81466.1,-12.6,43.26,11.34,23.25,-10.8,94.4,15.3638
78281.7,51526,99566.6,27909.8,20950,87307.8,47.88,54.18,71.4,43.71,28.8,59.59,15.3669
127660,78636,106393,44107.6,28008,103207,99.12,146.16,87.78,129.27,69.3,622.45,15.3679
41986,33668,81727.3,34952.4,22924,99923.2,25.2,44.52,-21.84,-4.65,38.7,77.29,15.369
47592.3,35849,87004.1,74770.1,54233,90353.3,80.64,118.86,62.58,69.75,58.5,153.99,15.37
65278.5,44585,95953.6,13834.8,11129,81469.8,64.68,18.48,5.46,46.5,44.1,48.97,15.371
69811.7,43268,105740,32365.2,24510,86539.6,34.44,46.62,-68.04,28.83,45.9,46.61,15.372
58739.8,45573,84470.4,18128,14246,83394.6,-29.4,31.08,44.52,31.62,-18.9,82.6,15.3741
96712,70442,89976.4,25032,19651,83481.6,21.84,64.26,15.96,29.76,42.3,102.66,15.3741
91268.1,65474,91354.5,15061.2,12298,80261.1,-4.2,44.94,50.82,29.76,25.2,34.81,15.3751
57708,36182,104526,37254,18718,130435,99.12,79.38,6.3,48.36,75.6,69.62,15.3762
72664.2,53375,89220.1,22361.6,17659,82988.4,45.36,39.06,30.24,59.52,13.5,54.87,15.3782
54236.7,38507,92306.8,21145.3,16795,82511.5,42,42.84,8.4,40.92,5.4,53.1,15.3782
63256.2,41022,101057,32314,22202,95384.5,70.56,24.78,14.7,39.99,60.3,97.94,15.3792
66759.7,37495,116687,25551.1,18071,92663.3,16.8,54.6,34.86,26.04,32.4,33.63,15.3803
98203.7,67140,95857.6,17748.4,12968,89694.4,28.56,47.46,17.22,86.49,45.9,63.13,15.3813
43803.9,30419,94373,24090.4,18727,84305.3,90.72,38.64,27.72,42.78,51.3,97.94,15.3813
53582.2,38560,91067.5,29661.2,22668,85754.3,63.84,42.84,4.2,11.16,20.7,24.78,15.3854
90069.7,60831,97036.2,24205.4,18287,86746.2,214.2,52.5,40.74,84.63,76.5,83.19,15.3875
37338,32887,74405.8,22391,15991,91765.3,52.08,65.94,7.14,30.69,28.8,82.01,15.3926
51424.1,39687,84917.7,26073.6,20471,83472.2,26.04,60.48,119.7,30.69,67.5,56.64,15.3936
100417,66173,99450.5,29309.3,21110,90990.7,73.92,92.4,101.22,49.29,54.9,2536.41,15.3957
96767.3,58311,108757,42798.8,24483,114564,54.6,96.18,34.44,26.04,48.6,1771.77,15.3957
45759,38448,77997.9,25707.4,16044,105009,55.44,39.06,101.22,2.79,3.6,44.25,15.3998
100636,59577,110701,45000.5,30004,98291.9,84,58.38,44.1,92.07,86.4,59.59,15.4008
88584.3,63731,91093.2,26962.3,20747,85169.1,69.72,68.46,89.88,63.24,40.5,72.57,15.4029
46781,37117,82599.3,39763.9,25408,102565,64.68,83.58,0.42,33.48,45,87.32,15.4049
81896.5,58095,92386.1,30973.3,24315,83482.1,36.96,65.1,5.46,24.18,20.7,61.36,15.406
55865.6,38804,94351.3,33772.2,24120,91761.8,65.52,52.08,49.14,70.68,45.9,80.24,15.407
113869,78484,95083.3,58491.7,35452,108127,128.52,128.1,85.68,88.35,80.1,173.46,15.409
64681.4,46317,91520.6,14899.1,11769,82965.9,52.92,68.04,68.04,64.17,27,99.71,15.409
61973.8,46661,87043,15645.8,12421,82551,-21.84,41.16,39.9,37.2,-6.3,69.03,15.4101
89636.4,60771,96664.7,22450.7,17867,82348.9,42.84,35.28,-3.78,66.03,54,76.7,15.4131
64885.1,35541,119645,39512.8,26493,97743.1,147.84,86.52,39.9,58.59,63.9,143.37,15.4131
69914.6,49190,93147.5,37852.1,24774,100132,121.8,57.54,36.12,45.57,59.4,160.48,15.4131
43960.7,32634,88282.4,14603.4,11994,79793.9,19.32,21.84,-13.02,15.81,18.9,34.22,15.4142
47041.4,37214,82842.6,12144.7,9831,80959.9,27.72,31.5,12.18,26.97,-2.7,76.7,15.4142
60756.5,41006,97101.3,40931.5,27242,98468.8,36.96,95.76,3.36,45.57,17.1,75.52,15.4142
69640.9,50895,89674.5,15436.7,12271,82443,4.2,23.1,0.42,14.88,0,45.43,15.4152
80110.1,55487,94618.5,26405.4,20207,85638.9,0,37.8,44.94,47.43,-15.3,75.52,15.4152
95217.5,63506,98261.2,21347.8,15878,88112.3,28.56,43.68,74.76,64.17,42.3,104.43,15.4173
70892.5,51141,90847.1,24515.4,18461,87028.9,90.72,100.8,132.72,59.52,36,2397.17,15.4173
73755.5,47889,100934,21810.6,16345,87450.6,29.4,38.64,-63.84,71.61,34.2,38.35,15.4183
56190.4,40449,91040.4,20296.9,15545,85569.6,36.12,43.26,5.04,22.32,23.4,64.9,15.4224
74146.8,51607,94159.4,13611.4,10687,83469.1,38.64,38.64,-1.26,63.24,42.3,33.63,15.4245
73539.2,55147,87393.1,24097.9,18902,83551,23.52,50.4,-6.3,79.98,54,69.62,15.4265
82650.4,51586,105001,72917,46050,103772,109.2,217.98,176.82,96.72,127.8,248.98,15.4265
61594.4,46970,85941,16515.2,13690,79060.8,45.36,44.1,44.52,20.46,38.7,28.91,15.4347
55833.4,45269,80830.1,17107.4,11605,96609.5,-7.56,14.28,-12.6,3.72,13.5,40.12,15.4388
70816.2,51491,90132.5,19751.8,15067,85913,81.48,42,45.36,26.04,70.2,61.36,15.444
87474.1,59020,97131.5,30176.2,22789,86779.8,76.44,44.52,7.98,0.93,89.1,94.4,15.445
50738.8,32459,102444,34984.3,20463,112043,118.44,65.52,82.32,20.46,95.4,99.12,15.446
72325.4,47917,98919.3,23171.4,16592,91523.7,2.52,58.38,-2.1,48.36,20.7,37.76,15.4471
56105.7,42535,86445.1,29206,19159,99903,63,48.3,30.66,36.27,65.7,66.08,15.4491
71268.4,48712,95882.9,19798.8,13457,96420.8,57.96,52.5,22.26,56.73,70.2,68.44,15.4491
64890.7,49311,86242,22448.2,17419,84457.4,74.76,63.42,42.84,24.18,27.9,43.07,15.4512
57709.4,41535,91056.8,29052.2,19775,96281.5,67.2,81.48,26.04,34.41,53.1,73.16,15.4553
63870.8,46972,89113.4,14775.6,11285,85807.2,21.84,36.96,22.68,42.78,12.6,54.87,15.4563
69116.6,51002,88812.7,15265.3,11918,83942.6,30.24,50.4,-13.02,34.41,-25.2,64.9,15.4584
41223.7,33493,80662.7,17724,13945,83295.8,45.36,11.76,-33.6,-6.51,-3.6,76.7,15.4656
36688.4,30900,77812.6,17726.5,12916,89944.7,52.92,69.72,54.18,3.72,9,47.2,15.4676
54677,43735,81932.4,14764.7,12415,77939.4,11.76,11.76,15.54,21.39,14.4,133.34,15.4727
50530.2,42362,78172.6,32719.7,18602,115273,67.2,37.8,24.78,12.09,51.3,80.83,15.4748
75571.3,54046,91637.5,35141.4,26330,87467.8,81.48,79.8,-16.8,26.04,56.7,109.74,15.4748
85971.9,63275,89043.9,32308.9,22374,94636.5,91.56,73.08,-27.72,56.73,63,74.93,15.4769
59934.7,38468,102108,24032.4,15148,103973,57.96,36.96,4.62,18.6,63,79.65,15.4779
63687.4,45750,91231,21844.2,16478,86878.4,56.28,49.14,10.08,75.33,59.4,109.15,15.483
57814.4,42276,89623.5,20378.4,15316,87197.6,33.6,27.72,38.22,7.44,28.8,59,15.4851
78694,52454,98320.2,26379.4,19314,89510.1,78.12,56.7,1.68,44.64,61.2,36.58,15.4861
74167.1,49198,98797,25368,16122,103121,63.84,28.14,1.26,32.55,36.9,74.34,15.4871
81724.3,55623,96289,18805.9,14023,87888.8,36.12,78.54,78.12,73.47,17.1,105.02,15.4882
61296.2,43778,91760.9,25766.2,19994,84455.9,-4.2,69.72,17.64,57.66,-12.6,68.44,15.4892
62396.6,46197,88517.1,24564.1,18153,88681.4,54.6,73.08,41.16,73.47,31.5,62.54,15.4923
134788,90193,97939.5,86336.9,62681,90269.4,80.64,122.22,68.04,66.96,72,775.26,15.4943
99374.1,66682,97666.2,24896.8,18350,88917.4,48.72,52.5,68.04,65.1,72.9,64.31,15.4964
89835.9,52767,111575,23374.7,16447,93140.6,56.28,38.64,78.96,72.54,29.7,47.2,15.4964
100600,62107,106154,19188.1,14203,88538.5,47.04,17.22,-1.26,44.64,53.1,86.14,15.4995
95116.7,64209,97082.5,41576.6,32001,85146.3,66.36,86.94,41.16,61.38,90,41.89,15.5015
39782.4,23625,110357,24542.3,15764,102030,67.2,27.72,63.84,31.62,87.3,89.68,15.5046
89928.3,59068,99775.5,28928.8,19985,94864.9,30.24,96.6,47.46,69.75,46.8,88.5,15.5056
50521.1,35912,92196.2,17044.4,13121,85132.6,42.84,30.24,-5.88,26.04,28.8,57.82,15.5087
37576.7,27148,90711.2,24071,15569,101324,5.04,69.3,5.04,-26.04,35.1,35.4,15.5097
79926,58908,88918.8,27299.2,21313,83943,73.92,35.28,25.62,52.08,52.2,63.72,15.5097
39334.4,36081,71445.3,19107.5,14197,88203.7,21,25.62,-21.42,11.16,27.9,18.88,15.5108
51034.9,32114,104148,44698.1,32466,90227.7,53.76,98.28,28.56,28.83,50.4,91.45,15.5108
81825.1,50149,106931,21672.8,15849,89617.7,18.48,42.84,-8.82,64.17,54,94.4,15.5118
72431.8,43262,109724,50279.9,31134,105837,145.32,95.76,25.62,39.06,81.9,221.84,15.5128
62596.1,46288,88625.5,16468.2,13020,82892.5,19.32,21,42.42,61.38,64.8,43.07,15.5138
75504.8,53476,92532.8,19817.3,15532,83617.4,26.04,9.66,-47.04,37.2,25.2,57.82,15.5149
81835.6,57518,93243.5,35096.9,25246,91107.9,25.2,83.58,-7.98,38.13,60.3,60.77,15.5169
71054.2,48778,95465.3,19782,13822,93794.9,99.96,18.06,36.12,42.78,81.9,59,15.519
89363.4,63438,92318.8,30415.6,23475,84912.2,49.56,73.5,47.04,53.94,19.8,60.18,15.52
52767.4,40277,85859.5,9302.16,7814,78017.2,5.88,-6.72,5.88,26.97,-9.9,18.29,15.521
80476.9,62718,84092.8,19929.8,16334,79963.4,-8.4,13.44,-1.68,10.23,18.9,24.78,15.521
62902,50918,80960.5,53722.2,35394,99472.7,116.76,116.34,66.78,26.97,87.3,89.09,15.5231
78143.8,59979,85383.8,17147.8,13142,85511.8,33.6,31.5,16.38,53.01,47.7,47.79,15.5231
87967.6,62966,91558.1,16747.9,13682,80221.6,52.92,42.84,22.68,61.38,17.1,61.95,15.5241
76620.6,46882,107107,27373.9,19974,89815.6,44.52,42,47.88,39.99,40.5,86.73,15.5241
