"FSC-A","FSC-H","FSC-W","SSC-A","SSC-H","SSC-W","B525-A","R660-A","R710-A","UV440-A","V440-A","YG610-A","Time"
44583.7,28925,101014,10594.1,8361,83039.5,433.44,469.14,435.12,43.71,153,16330,13.913
39338.6,20921,123230,34561,21956,103160,960.12,936.6,1216.32,77.19,273.6,35384.1,13.915
60088.7,38091,103383,22717.8,16054,92739.1,288.96,380.94,494.76,61.38,166.5,16382.5,13.9171
47071.5,38250,80650.4,37482.5,32419,75772,315.84,430.92,713.58,2.79,114.3,15866.9,13.9182
39740.4,28745,90604.5,13015,8809,96826.9,828.24,548.1,758.52,53.94,83.7,19480,13.9203
39144.7,32206,79655.6,19334.3,15006,84439,911.4,774.48,925.68,39.06,122.4,33277.8,13.9213
65676.1,46059,93448.6,15143.5,12406,79997.2,471.24,778.26,981.54,55.8,146.7,24781.8,13.9224
57235.5,40475,92674.1,19740,15702,82389.5,720.72,574.98,599.34,64.17,88.2,18556.7,13.9255
126046,75388,109573,52689,34769,99313.4,2809.8,1759.8,2220.96,106.95,542.7,55538.5,13.9265
72476.6,45685,103969,28425.6,20993,88739.1,452.76,615.3,882.84,27.9,122.4,25588.9,13.9265
86233.7,56223,100518,66912.7,45170,97082,6507.48,3570.84,4121.46,78.12,496.8,130643,13.9276
46100.6,31450,96065.1,18002.9,13831,85303.8,749.28,750.12,1064.7,62.31,96.3,26509.3,13.9276
84727.3,59450,93401,21203.3,15939,87181,1101.24,783.72,863.52,79.98,144.9,29950.2,13.9297
69773.2,48313,94646.5,22085.3,16660,86877.6,703.08,857.64,967.68,61.38,153,33434.7,13.9297
56991.2,40093,93157.8,29897.3,22592,86727.5,771.12,821.52,840,70.68,139.5,26047.3,13.9307
64858.5,48767,87160.7,22752.2,17474,85332,1257.48,933.66,836.64,17.67,114.3,33684.3,13.9307
43454.6,34402,82781.2,12627.7,10770,76840.3,777.84,493.92,490.98,23.25,51.3,15506.4,13.9318
52969,27422,126591,57115.8,27719,135039,2514.96,2277.24,2493.96,37.2,217.8,76211.5,13.9328
74557,49478,98754.4,19202.4,13722,91710.3,462.84,740.04,907.2,66.96,86.4,30147.8,13.938
70357,51374,89752,20375.9,15175,87996.9,1144.08,1109.22,1391.88,40.92,141.3,43244.6,13.9412
47595.1,31540,98896.4,20541.4,14576,92357.2,598.08,513.66,588.42,58.59,123.3,17553.1,13.9495
66347.4,40617,107052,33134.6,19220,112982,1722,1568.7,1877.82,94.86,246.6,43742,13.9506
61515.3,38122,105752,35458.9,18119,128254,252,922.32,1320.06,1.86,91.8,30467.6,13.9527
43289.4,28855,98319.7,30886,19843,102008,895.44,1285.2,1633.38,85.56,141.3,39833.3,13.9537
63478.8,43023,96695.9,16340.5,12178,87936.6,540.12,597.66,753.06,72.54,63,21222.9,13.9642
113119,68922,107562,34225,25399,88309.3,4089.96,2051.28,2462.46,81.84,163.8,79253.5,13.9705
60551.4,41922,94659.1,21439.3,15134,92840.4,674.52,403.2,563.22,59.52,74.7,16588.4,13.9746
104914,63627,108062,38124.2,27366,91299.8,418.32,1419.6,1820.28,67.89,177.3,49924.6,13.9746
68920.6,45921,98359.8,33658.8,24529,89928.8,1807.68,1247.82,1648.92,63.24,185.4,40217.9,13.9757
66523.8,45998,94780.3,18133.9,13870,85683.1,740.88,747.18,757.68,54.87,84.6,21762.7,13.9767
70440.3,40925,112801,22024.8,14880,97003.9,883.68,673.68,944.16,108.81,208.8,25619.6,13.9788
56697.9,39221,94738.9,18065.9,14525,81512.2,538.44,383.88,445.62,22.32,95.4,13216,13.9788
68121.9,48180,92661.6,27151.3,20548,86596.7,1113.84,926.52,1309.14,57.66,99.9,33037,13.9809
64880.2,46413,91612,21418.3,16432,85423,877.8,783.72,907.2,101.37,136.8,29497.6,13.982
68656.7,45274,99383.4,19738.3,14679,88123.9,549.36,534.24,561.96,69.75,122.4,17203.2,13.9851
59535.7,42022,92849.7,18191,13374,89140.7,1955.52,1052.94,1459.92,43.71,125.1,38807.8,13.9861
72850.4,43980,108557,33706.7,17132,128940,1161.72,737.52,942.9,76.26,189,25899.2,13.9872
28839.3,17883,105688,38997,20735,123256,199.92,495.6,677.04,5.58,64.8,17002,13.9893
32669.7,15868,134928,50903.2,24700,135060,548.52,1217.58,1306.62,2.79,181.8,40646.9,13.9903
53258.1,34178,102122,24790.9,18366,88462.2,497.28,831.18,692.16,42.78,59.4,24312.7,13.9914
90063.4,58740,100483,27214.3,19604,90977.2,9706.2,3128.16,3816.96,112.53,565.2,100719,13.9914
100446,64995,101282,26800.2,19375,90651.8,580.44,525.42,694.26,74.4,144.9,18650.5,13.9914
63991.2,41274,101607,19555.2,14483,88487.9,349.44,304.5,460.74,66.96,116.1,11289.6,13.9924
50534.4,33904,97682.4,17778.6,13404,86924.7,710.64,411.6,389.34,23.25,78.3,16569.6,13.9924
94089.1,53636,114964,50747.8,31180,106665,2976.12,1979.46,2507.4,106.02,321.3,71766.4,13.9945
116074,70285,108231,28297.9,19376,95712.9,1491,1156.26,1194.9,91.14,315.9,44200.4,13.9945
56800.8,37631,98921,26399.5,18146,95344.4,609.84,861,864.36,58.59,159.3,27493.4,13.9956
55571.6,37960,95941.5,19806.4,14293,90815.8,733.32,718.2,698.88,40.92,144.9,24191.8,13.9956
26154.1,18178,94291.7,40609,24918,106804,1229.76,858.9,1111.74,26.04,189,27861.6,13.9956
59612.7,33586,116322,39957.1,19370,135190,3009.72,2417.1,2855.16,76.26,181.8,77722.5,13.9966
76996.5,56130,89899.2,18616.9,14370,84904.6,1125.6,991.62,1614.9,55.8,173.7,39829.7,13.9987
69078.1,44663,101361,30827.2,22715,88940.7,634.2,616.56,606.9,63.24,164.7,19000.4,13.9997
109043,62347,114621,83938.7,39595,138932,5394.48,3643.92,4275.18,195.3,712.8,121502,14.005
72338.7,47658,99475.2,31277.4,21175,96802.6,887.88,514.08,684.6,53.94,180,18071.7,14.0081
113158,62497,118660,64196.2,35357,118991,4211.76,2783.34,3338.16,188.79,333,101128,14.0081
78869,59355,87082.1,34631.5,26715,84956.4,283.08,629.16,847.98,93.93,91.8,20186.3,14.0112
74818.1,46274,105962,27160.6,19902,89438,852.6,728.28,746.34,87.42,152.1,27842.1,14.0144
73988.6,52819,91802.5,26551.6,21051,82660.3,1794.24,1051.68,1145.76,38.13,140.4,37275,14.0154
52593.8,37774,91247.6,19457.8,14471,88120,2168.88,1100.82,1304.94,49.29,199.8,38667.4,14.0196
62553.4,45630,89842.2,17353.6,13431,84676,552.72,666.96,853.86,26.97,64.8,24362.9,14.0207
64870.4,44565,95396.5,20905.1,15857,86399.4,2661.12,921.9,1298.64,62.31,198.9,35680.2,14.0227
71265.6,39986,116802,55618.1,22254,163790,2898.84,1619.52,2058.84,62.31,210.6,60508.6,14.0269
82626.6,43389,124802,74962.4,27408,179245,2253.72,2853.9,3361.68,134.85,305.1,87858.7,14.028
59605,41953,93110.7,21336,16013,87321.3,824.04,736.68,1094.52,50.22,151.2,30649.3,14.028
60466,38207,103717,19107.5,14162,88421.7,531.72,677.04,656.46,30.69,105.3,25239.6,14.029
62993,38239,107961,21814,15515,92143.1,652.68,859.74,920.64,57.66,194.4,24083.2,14.029
47432.7,31934,97342.9,17613.1,13758,83899.8,471.24,424.2,542.22,29.76,72,13870.3,14.029
60970.7,41559,96147.1,21192.4,16347,84961.3,1092,738.36,1183.98,32.55,123.3,31133.7,14.0301
56258.3,41419,89015.8,26244.1,20038,85833.6,1691.76,1133.16,1408.68,26.97,69.3,44917.9,14.0332
59817.1,36096,108604,27510,17376,103758,629.16,465.78,633.78,40.92,131.4,16535.9,14.0353
64474.2,44108,95796.3,18696.7,14273,85848,899.64,656.04,863.1,38.13,234.9,26797.8,14.0353
71150.8,41139,113346,82924.8,44227,122879,1945.44,4373.88,5140.8,86.49,326.7,165025,14.0405
45471.3,33214,89721.4,18616.9,14851,82154.6,987,741.3,898.38,54.87,179.1,31148.5,14.0405
66425.1,47807,91058.5,25055.5,19458,84388.9,431.76,432.6,489.3,61.38,111.6,14993.1,14.0416
42250.6,27477,100773,15528.2,11201,90854.3,1845.48,1186.92,1514.52,24.18,132.3,43188,14.0426
44149.7,30865,93743.6,16722.7,12973,84478.5,766.08,910.14,1071.84,40.92,207.9,25006.6,14.0437
52269,38687,88544,15191.4,11426,87133.2,722.4,464.52,535.92,38.13,35.1,16171.9,14.0447
64386,45498,92742.6,16184.3,12099,87664.5,635.88,498.54,644.28,41.85,135,17810.9,14.0457
85598.1,52554,106743,20935.3,15294,89709.5,1617.84,862.26,995.4,93.93,317.7,31996.3,14.0468
57367.8,28446,132168,54712.6,23591,151992,2105.04,1341.48,1687.14,112.53,298.8,49765.9,14.0478
70625.1,51722,89487.8,24729.6,19114,84790.2,965.16,910.98,1056.3,23.25,140.4,37637.9,14.0489
44732.8,28254,103759,25616.6,18211,92186.7,1438.08,1400.7,1531.32,77.19,162.9,50450.9,14.0489
51023,33390,100145,19220,13459,93588.3,741.72,724.5,954.24,58.59,135,23859,14.0499
46657.1,32524,94014.2,19583.8,13848,92680.6,635.04,622.86,680.82,22.32,109.8,23073.7,14.0499
40475.4,23811,111402,42042,21587,127635,2318.4,1481.34,1993.32,90.21,303.3,47967,14.051
46035.5,31159,96825.4,25536,17891,93540.2,1668.24,1073.94,1109.22,52.08,214.2,36772.3,14.0531
38581.9,31290,80808.7,11858.3,10247,75841.1,590.52,514.08,648.06,51.15,81,20187.4,14.0541
62501.6,32936,124366,36451,23656,100983,2123.52,1397.34,1560.72,110.67,216.9,58059.5,14.0541
76096.3,49594,100557,29828.4,22595,86516.2,1717.8,1404.06,1521.24,53.01,291.6,44850,14.0552
79510.9,54529,95560.6,17969.3,13417,87771.8,851.76,651,638.82,36.27,123.3,26549.4,14.0562
66011.4,37434,115567,66639.7,25022,174538,3353.28,2556.96,3408.3,135.78,423.9,84076.2,14.0572
27517,16204,111291,42246.1,21189,130664,189.84,603.12,631.26,28.83,46.8,17005.6,14.0583
98495.6,60852,106077,31948.6,22628,92530.5,2398.2,2549.82,3160.5,101.37,407.7,94013.5,14.0604
39288.9,26254,98074.1,16385.9,12803,83876,491.4,543.48,523.32,19.53,63.9,15088.1,14.0625
71956.5,46409,101613,21551.9,15321,92188.8,1250.76,1037.82,1053.78,78.12,135,42120.7,14.0687
92159.9,65095,92784.3,29205.1,21543,88844.9,729.12,563.64,784.56,65.1,158.4,22034.7,14.0687
49962.5,30660,106795,29227.8,20807,92059.1,4354.56,1295.7,1539.3,65.1,193.5,44782.8,14.075
77404.6,56601,89623.6,22099.6,15892,91135,1397.76,907.62,1176,68.82,154.8,37106.3,14.0782
58571.1,40354,95121.1,17209.1,13134,85869.8,445.2,442.26,663.18,43.71,88.2,18629.8,14.0803
55793.5,37377,97827.1,14750.4,11041,87553.9,922.32,589.26,885.78,53.01,172.8,20861.2,14.0813
51874.9,26988,125970,50200.9,24316,135301,1851.36,2066.82,2434.74,71.61,209.7,75393.1,14.0813
47187,26045,118735,35715.1,18352,127541,1176,938.7,979.02,34.41,190.8,25922.2,14.0813
83757.1,44810,122497,33369,18698,116957,1050.84,1076.88,1279.74,53.94,111.6,37561.2,14.0855
58417.1,37399,102367,34260.2,20863,107620,2250.36,1124.76,1074.78,81.84,161.1,43763.2,14.0886
46522.7,34966,87196.5,17486.3,12306,93123.7,1200.36,783.72,1046.64,54.87,135.9,30195,14.0897
29141.7,17064,111922,35390.9,22849,101509,2696.4,1211.28,1407,62.31,220.5,47488.5,14.0928
94166.1,50681,121767,91720.4,38388,156585,5413.8,3408.72,4640.16,125.55,471.6,121367,14.0959
73987.9,45285,107075,39655.6,26041,99799,1968.96,2675.4,3063.48,84.63,417.6,77032.8,14.1053
80727.5,52786,100227,20779.1,15294,89040,598.08,647.22,859.32,95.79,179.1,26316.9,14.1231
44518.6,31936,91356.8,22189.4,16228,89611,1208.76,863.52,957.6,32.55,105.3,27413.2,14.1242
44662.8,33163,88261.7,12233.8,9750,82230.9,562.8,1101.24,1149.12,-11.16,78.3,34873.1,14.1294
83473.6,48158,113595,34907.9,23827,96013.9,941.64,1109.64,1283.1,53.01,209.7,36357,14.143
64475.6,43566,96990.2,16842.8,12590,87673.7,806.4,659.4,744.66,39.99,83.7,25057.9,14.144
52717,36608,94374.5,29155.6,17224,110935,729.12,719.46,812.7,59.52,99.9,29925.4,14.1461
68084.8,39927,111754,32495.4,19791,107605,603.96,940.8,1177.68,96.72,156.6,34063.1,14.1472
46650.8,30593,99934.9,16644.6,12709,85830.6,962.64,605.22,529.2,30.69,150.3,21873.7,14.1555
106070,58529,118769,61011.7,34033,117488,3181.08,2418.78,2751.84,127.41,390.6,85926.4,14.1566
50224.3,27678,118921,33722.6,17767,124391,1229.76,752.22,739.62,3.72,106.2,26305.7,14.1587
63409.5,48211,86196.2,18221.3,14267,83700.1,530.88,626.22,552.3,29.76,84.6,21364.5,14.1649
42498.4,29654,93922.4,17167.1,13494,83375,700.56,941.22,1032.36,30.69,80.1,28140,14.1649
47786.2,24266,129058,42178.1,19950,138556,1666.56,1878.66,2261.7,102.3,152.1,69520.3,14.166
68295.5,48427,92423.9,19740.8,15110,85621.2,678.72,745.92,959.7,33.48,151.2,29586.7,14.1691
58256.8,38555,99025.2,18244,13718,87158.2,1005.48,901.74,1148.7,64.17,183.6,34561.6,14.1702
74526.2,49349,98971.6,21971.9,16641,86530.2,338.52,568.26,676.2,93.93,194.4,17717.1,14.1733
55225.1,39391,91879.7,21152.9,16322,84932.9,193.2,378.42,462,63.24,96.3,14350.6,14.1764
55794.9,37168,98379.6,23682.1,15628,99310.9,972.72,814.8,1199.52,61.38,91.8,32686.6,14.1775
44295.3,35704,81305.7,20496.8,14817,90658.1,585.48,712.74,939.96,29.76,98.1,24325.7,14.1796
86433.9,52566,107760,33442.9,23322,93976.3,789.6,703.92,682.08,110.67,276.3,23899.7,14.1838
60170.6,42263,93304.8,20876.5,15963,85708.4,371.28,410.76,544.32,66.96,87.3,14919.3,14.19
68105.1,46807,95356.2,14954.5,11467,85467.8,1069.32,493.5,464.52,90.21,126.9,16629.1,14.19
66437.7,53945,80713,67385.6,54185,81502,287.28,964.74,1225.14,10.23,102.6,36671.4,14.1942
41188,36377,74203.4,10214.4,9225,72564.9,314.16,310.8,248.64,3.72,20.7,9828.81,14.1953
40118.4,27311,96268.9,14911.7,11874,82301.8,416.64,981.12,1270.08,32.55,81.9,31852.3,14.2036
78341.2,40490,126801,26910.2,14823,118977,547.68,781.2,1092.42,41.85,238.5,28170.7,14.2057
51524.2,32735,103152,27131.2,19371,91790.2,988.68,1276.8,1540.56,-5.58,139.5,38455.6,14.2068
47110,33976,90870.1,15194.8,11660,85403.4,253.68,433.86,802.2,73.47,54,13640.8,14.2099
61584.6,43634,92496.9,18651.4,14206,86043.6,992.88,809.76,955.08,68.82,27.9,30103.6,14.2099
84116.9,48960,112596,29502.5,19472,99295.1,2333.52,1385.58,1885.38,73.47,182.7,52936.6,14.2141
61861.1,36054,112446,47623,24618,126778,2276.4,1701.84,2158.8,117.18,395.1,63040.3,14.2162
66199,45092,96212.6,23468.8,17324,88781.4,950.04,743.82,935.34,53.01,107.1,29509.4,14.2172
38489.5,23126,109074,24150,16682,94874.4,404.04,623.28,790.02,54.87,95.4,21699.6,14.2183
28800.1,10750,175576,35550.5,18307,127265,489.72,817.32,1051.68,21.39,85.5,26462.1,14.2193
82969.6,51390,105808,64037.4,26743,156929,1464.12,1600.2,1948.8,139.5,326.7,55313.7,14.2204
92267,50724,119210,48162.2,27928,113018,5250,3005.1,3610.32,179.49,392.4,101410,14.2214
43316,20691,137198,45357.5,24503,121314,691.32,978.18,1077.72,26.97,104.4,31196.2,14.2245
74975.6,49734,98797.6,31925.9,23722,88200.6,1899.24,1031.1,1297.38,41.85,141.3,38101.6,14.2245
73198.3,45740,104878,25355.4,17608,94371.4,1208.76,839.58,866.46,50.22,180,29973.2,14.2245
51491.3,35205,95853.8,25970.3,19981,85180.3,962.64,592.2,727.86,61.38,33.3,21599.3,14.2256
76916,53761,93762.5,23756,17965,86661.6,583.8,561.96,770.28,55.8,89.1,18255.2,14.2256
54210.8,29552,120221,47384.4,24676,125846,1741.32,1512.42,1772.82,111.6,238.5,55545,14.2277
70185.5,46989,97888.4,27410.9,20777,86461,751.8,593.46,848.4,71.61,117.9,20935,14.2298
50606.5,31537,105164,28217.3,20613,89712.7,888.72,1052.52,1392.3,75.33,143.1,35405.9,14.2298
46474.4,39713,76693.9,43198.7,34565,81905.6,779.52,924.84,1204.56,22.32,178.2,30605.1,14.2308
60680.9,39919,99621.3,18832.8,14370,85889.1,711.48,541.8,548.94,96.72,111.6,17968.4,14.236
48720.7,33509,95286.6,21641.8,16193,87588.1,495.6,477.96,651,61.38,95.4,16843.3,14.236
58203.6,36793,103673,35393.4,26509,87500.2,623.28,696.36,756,66.03,138.6,25879.2,14.2381
66246.6,39523,109848,18312.8,13263,90488.6,593.88,423.36,508.62,72.54,201.6,14278.6,14.2392
75835.9,46735,106344,30713.8,21394,94085.1,1006.32,1105.86,1220.1,81.84,174.6,42344.9,14.2402
66253.6,47832,90776,20632.1,16252,83198.6,2231.88,1928.64,2491.02,65.1,231.3,69315.6,14.2402
73671.5,47019,102685,28417.2,20998,88691.8,2306.64,1678.74,1999.2,69.75,188.1,60773.5,14.2413
120210,72211,109098,62036.5,34051,119398,2976.12,2748.48,3183.6,83.7,378.9,96070.9,14.2434
42098,24735,111540,54070.8,29874,118618,101.64,176.4,164.22,-4.65,86.4,3626.14,14.2444
42693.7,30598,91443,16386.7,12666,84787.6,577.08,695.52,959.7,39.06,97.2,24986.5,14.2455
59773.7,38737,101126,33763,24673,89680.6,1520.4,1287.3,1711.08,23.25,182.7,50259.1,14.2475
73887.1,49105,98610.4,21777.8,15569,91671.4,456.96,446.04,570.78,66.03,127.8,16852.8,14.2507
64750.7,43071,98523.4,25588.1,18242,91927.4,876.96,797.58,795.06,26.97,115.2,23345.1,14.2528
39400.2,36297,71139,19111.7,17229,72697.4,327.6,1271.76,1306.2,49.29,183.6,53304.7,14.2538
69742.4,41956,108939,49413.8,27344,118431,1639.68,1553.58,1827,132.99,351.9,52455.1,14.2549
73251.5,48366,99255.9,25887.1,18755,90457.9,900.48,657.3,860.16,34.41,155.7,25823.1,14.2559
72917.6,45244,105621,28308,19404,95608.8,3592.68,1723.68,1984.08,94.86,181.8,58955.2,14.257
42601.3,26471,105471,23569.6,16059,96186.2,1201.2,1060.5,1335.18,55.8,174.6,37850.3,14.258
71243.9,46715,99947.3,16132.2,11862,89128.3,1396.08,570.36,669.48,52.08,123.3,22655.4,14.258
65527,41623,103173,23189,17444,87119.8,476.28,651,706.44,68.82,111.6,25270.9,14.2622
31840.2,17973,116101,48525.1,28549,111392,906.36,871.5,1182.3,40.92,148.5,28725.3,14.2622
38711.4,25208,100642,33689.9,22856,96600.4,1664.04,1262.94,1564.5,26.04,294.3,51515.8,14.2643
42125.3,31439,87812.1,15408.1,12386,81526.4,987,834.96,1009.26,33.48,100.8,25821.3,14.2737
74490.5,52055,93781.8,23095,17427,86850.9,500.64,560.28,669.06,53.94,138.6,20910.2,14.28
53998.7,42050,84158.4,27155.5,22442,79300.6,1744.68,1989.12,2533.44,18.6,81.9,70496.7,14.2894
52871,42541,81449.8,11062,9152,79212.9,617.4,504.84,548.52,23.25,27.9,15743.6,14.2915
76407.1,53114,94276.8,24650.6,19015,84959.5,708.96,535.08,862.68,43.71,132.3,23971.1,14.2936
41848.8,28463,96356.8,18112.9,14642,81071.5,674.52,614.46,735.42,18.6,115.2,23204.1,14.2946
64077.3,39940,105142,29103.5,21092,90428.9,2707.32,872.76,1111.32,23.25,240.3,30500.6,14.2956
78601.6,60182,85594.3,15468.6,12318,82298.3,729.12,3234.42,4358.76,37.2,189.9,124823,14.2967
82670.7,54478,99451.3,27751.1,21367,85117,514.92,736.26,850.08,93,142.2,25699.8,14.2967
109025,64869,110146,35545.4,23637,98553.4,1012.2,1138.62,1313.76,134.85,291.6,40087,14.2967
43274,31546,89900.6,22445.6,16515,89070.4,1347.36,991.62,1180.2,71.61,135,35447.2,14.2977
77622.3,49110,103585,33686.5,21950,100578,2341.92,1867.32,2319.66,70.68,214.2,66114.2,14.2998
42035,29482,93440.3,17154.5,12954,86786.8,777.84,723.24,893.76,64.17,78.3,30121.3,14.3009
58548.7,34155,112342,45402.8,31286,95107.1,456.12,407.82,381.78,66.96,126,14480.4,14.303
116672,66358,115227,47628.8,25962,120230,1580.88,1910.16,2257.5,127.41,343.8,68540.3,14.303
46909.1,25982,118322,26653.2,19495,89599.6,2721.6,1047.48,1204.14,90.21,358.2,41671.7,14.303
49637.7,35813,90834.5,22601.9,17593,84194.7,805.56,645.96,730.8,20.46,81,26173,14.304
69437.2,38381,118565,28520.5,16653,112239,957.6,766.92,1050.84,16.74,114.3,28802,14.3051
48698.3,30075,106118,20844.6,16150,84586.5,519.96,832.44,929.88,19.53,158.4,28034.4,14.3061
83720,56779,96632.1,20526.2,14856,90549.8,4184.88,1716.12,2220.96,88.35,220.5,66497.7,14.3103
84975.1,46284,120321,91827.1,39624,151877,3648.96,3226.44,3578.4,146.94,317.7,106519,14.3103
95356.8,57511,108663,21532.6,15259,92480.4,1109.64,1004.64,1273.86,94.86,202.5,40340.7,14.3124
77709.1,50710,100429,26636.4,16958,102939,601.44,1045.38,1336.44,96.72,217.8,34876.1,14.3124
88063.5,55762,103499,28326.5,20474,90671.3,1663.2,1775.34,2162.16,90.21,216,57930.3,14.3145
63909.3,37599,111396,29794.8,19154,101944,1263.36,934.5,1186.08,102.3,181.8,30467,14.3155
72774.1,48471,98395.4,19105.8,13907,90035.1,637.56,465.36,548.1,82.77,124.2,17062.2,14.3176
46972.8,27058,113771,43032.4,23138,121885,201.6,369.18,354.48,20.46,35.1,11679.6,14.3187
47700.8,34414,90838.6,15505.6,12938,78541.7,399,422.1,359.52,37.2,50.4,13416,14.3197
62631.8,31263,131294,53935.6,23359,151322,980.28,1083.18,1420.86,33.48,119.7,37276.2,14.3218
140881,79210,116561,117943,55267,139857,5929.56,4768.68,6159.72,182.28,594,158973,14.3218
61434.8,39974,100720,20961.4,14366,95623.2,367.92,248.22,301.98,57.66,55.8,8865.93,14.3281
52061.1,28413,120082,19891.2,12336,105674,544.32,640.92,759.78,4.65,112.5,23587.6,14.3312
70373.1,39911,115556,37717.7,24651,100274,2284.8,1753.92,2111.76,102.3,358.2,58467.8,14.3312
51136.4,33274,100718,15706.3,11847,86885.2,622.44,705.6,745.92,53.01,66.6,24910.4,14.3322
48458.2,27580,115147,27260.5,17196,103893,1550.64,1255.38,1667.4,93.93,149.4,47092.6,14.3333
65090.2,46718,91308.5,21796.3,17543,81425.3,392.28,670.32,869.82,80.91,215.1,21482.5,14.3354
74678.1,41081,119133,37863.8,23668,104844,1433.88,1530.9,1750.56,93,214.2,51774.9,14.3375
71743.7,44440,105801,30344.2,20689,96120.4,863.52,900.48,881.16,73.47,182.7,27900.5,14.3375
41659.1,28692,95154.4,19641.7,14524,88628.5,1082.76,745.08,746.76,15.81,49.5,25294.5,14.3385
88792.2,51366,113287,28003.1,18714,98066.1,802.2,1076.46,1334.76,85.56,212.4,36135.1,14.3396
62717.9,34548,118973,25270.6,16448,100689,803.88,1054.62,1502.76,79.05,134.1,36514.5,14.3406
47744.9,27431,114068,37787.4,22987,107732,1207.08,1437.66,1573.74,69.75,170.1,46969.9,14.3448
36992.9,25353,95624.5,27219.4,18009,99053.1,924,791.28,914.76,88.35,276.3,28566,14.3458
80818.5,54147,97817.4,21138.6,15631,88627.7,1307.88,942.9,1042.86,43.71,204.3,34387,14.3469
49014.7,30552,105140,27484,12193,147723,715.68,1069.32,1382.64,-13.95,171,43380.9,14.3479
49765.1,31819,102499,25285.7,18671,88753.8,1171.8,1059.66,1061.76,66.96,133.2,41884.7,14.349
54149.2,35724,99337.2,17059.6,12341,90593.6,644.28,630.84,624.54,41.85,83.7,21670.1,14.349
83051.5,56992,95502.2,14162.4,11032,84132.3,345.24,569.52,824.46,53.01,101.7,19950.3,14.349
77441,47474,106904,24629.6,18026,89544.4,1207.92,1300.74,1699.74,52.08,210.6,44781,14.3511
113570,72251,103015,43569.1,32966,86614.9,2356.2,2756.46,3420.06,101.37,507.6,87242.7,14.3521
63770.7,50748,82353.5,25879.6,20680,82013.7,769.44,453.6,580.86,13.02,37.8,16552.4,14.3532
68245.1,47993,93190.9,27774.6,20820,87427.3,1438.92,989.52,1168.02,49.29,166.5,32693.7,14.3532
61999,39203,103644,17056.2,11967,93406.5,784.56,800.94,915.18,71.61,218.7,26308.7,14.3542
39776.8,33549,77701.6,16493.4,14089,76720.2,388.08,515.76,608.16,69.75,50.4,15193.1,14.3542
65205.7,43037,99294.1,27040.4,19401,91341.8,667.8,907.62,1027.74,36.27,87.3,31351.4,14.3552
56765.1,41558,89517.2,15754.2,12590,82006.9,986.16,573.3,640.08,81.84,117.9,20221.1,14.3636
58256.1,45132,84593.4,16586.6,13036,83386.1,1028.16,648.48,748.44,69.75,148.5,26421.4,14.372
80251.5,46295,113605,22732.1,15491,96170,598.08,486.78,515.34,87.42,108.9,16172.5,14.373
32286.1,18739,112914,27358.8,20099,89207.7,632.52,543.9,929.04,29.76,85.5,20601,14.3793
38963.4,27168,93989.5,23154.6,15892,95485.8,275.52,398.16,439.32,54.87,130.5,12359.9,14.3803
76170.5,47221,105714,29903.2,17281,113404,242.76,935.34,1377.18,71.61,251.1,35260.2,14.3887
67799.9,40337,110155,38703.8,26401,96075.7,1454.88,1124.76,1665.3,51.15,157.5,43511.3,14.3898
74283.3,44357,109751,21470.4,14097,99814.4,433.44,977.34,1244.88,82.77,177.3,35060.8,14.3918
41227.2,31076,86943.8,52509.2,41920,82090.8,445.2,795.9,1071,-13.95,108,31271.8,14.4033
46478.6,26922,113142,28287,19710,94054.6,1718.64,1324.26,1645.98,68.82,138.6,51435.6,14.4107
52931.2,31715,109377,48652,26915,118464,2513.28,1575.84,1904.7,93.93,227.7,57573.4,14.4128
93750.3,55715,110276,38993.6,21995,116185,897.12,1223.88,1493.1,80.91,117,44330.2,14.4138
54027.4,39982,88558.3,14343,11031,85212.8,875.28,545.58,914.76,5.58,118.8,25469.1,14.4159
78259.3,43338,118344,29329.4,19603,98053.1,2570.4,1623.3,1970.64,121.83,274.5,60699.2,14.418
44792.3,25254,116239,35374.1,20530,112921,811.44,886.62,1062.18,59.52,194.4,27210.8,14.4232
56314.3,29935,123288,49641.5,25618,126993,1448.16,1281,1624.56,102.3,261,45287.2,14.4243
50145.9,32878,99956.2,16079.3,11982,87946.2,575.4,575.82,658.98,62.31,86.4,16308.2,14.4253
82074.3,57738,93159.1,31390,24174,85098.6,1164.24,915.18,1023.96,75.33,153,35185.8,14.4274
47461.4,30559,101784,25765.3,17922,94216.9,672.84,559.86,765.24,57.66,123.3,24470.2,14.4284
103375,67187,100834,42118.4,23599,116966,1179.36,1066.38,1407,78.12,208.8,41302.9,14.4295
69484.1,43450,104803,37112,23379,104032,1560.72,1218.42,1275.96,82.77,139.5,40162.5,14.4379
41433.7,24946,108851,47784.2,21294,147064,3682.56,2559.48,3076.08,100.44,258.3,79303.7,14.4389
68464.9,48569,92382.3,25615,19001,88348.1,1311.24,687.54,816.9,79.05,144.9,26548.8,14.4399
80592.4,54897,96211.2,27975.4,20461,89604.3,1762.32,2177.7,2662.8,73.47,226.8,84036.6,14.4399
41235.6,31503,85782.8,48080.8,21371,147444,1765.68,1805.16,2162.58,91.14,182.7,61109.8,14.441
127853,70876,118220,60443.9,26597,148936,2827.44,2527.14,2864.4,238.08,632.7,81818.8,14.4504
48720.7,34299,93091.9,18007.1,13864,85120.6,573.72,452.76,526.68,44.64,135.9,17888.8,14.4514
