"FSC-A","FSC-H","FSC-W","SSC-A","SSC-H","SSC-W","GFP-A","GFP-H","GFP-W","(Event #%3) - 0.5 + (Event #/(4082 + 1))","SYTOX Red-A","SYTOX Red-H","SYTOX Red-W","BFP-A","BFP-H","BFP-W","RFP-A","RFP-H","RFP-W","mCherry-A","mCherry-H","mCherry-W","Time"
335992,236115,128,144028,96818,121,82,79,0,-0.138501,-39,51,0,1699,1370,24,67,60,0,38,60,0,5.89652
291678,184805,128,110125,73894,121,-107,87,0,0.861744,144,111,0,562,456,0,41,53,0,-27,66,0,5.90238
230470,150780,137,87008,62746,115,67,86,0,0.863213,-14,42,0,13,116,0,-18,48,0,-45,42,0,5.91995
296457,180526,123,97410,64390,119,-182,22,0,1.86346,52,143,0,1443,1134,18,24,124,0,138,76,0,5.92385
266157,193316,119,76143,53579,116,-85,55,0,0.863948,-23,90,0,1979,1663,28,-118,51,0,-155,29,0,5.93459
208847,158705,131,85010,66169,108,-72,24,0,1.86419,6,56,0,2335,2135,31,101,82,0,-120,25,0,5.93459
515596,283910,150,258315,162839,135,47,112,0,0.864683,378,306,0,4920,3114,54,-6,64,0,-125,27,0,5.93557
263427,189624,118,64670,46028,112,61,66,0,-0.134827,-56,44,0,1169,933,0,-1,128,0,21,74,0,5.95021
345430,218851,145,86069,64462,118,-181,29,0,1.86566,71,148,0,2287,1627,31,18,85,0,-93,32,0,5.95509
614484,307620,147,356429,201178,144,-3,107,0,1.86713,61,120,0,1622,1001,2,6,82,0,-106,45,0,5.97364
268701,205746,135,101887,72379,116,96,49,0,1.86787,16,106,0,1365,1211,18,-6,47,0,-53,39,0,5.98633
249462,175558,127,200144,151355,122,134,101,0,1.8686,129,198,0,1552,1227,21,-38,74,0,-14,63,0,5.99512
292389,151028,150,209695,78020,161,128,99,0,0.869091,21,78,0,1248,887,0,-2,72,0,54,59,0,6.00098
301907,201393,136,113637,82265,122,159,113,0,0.871296,66,102,0,263,298,0,162,92,0,-150,32,0,6.03807
230529,177363,111,72744,57070,77,13,63,0,-0.12601,72,102,0,1355,1060,11,-56,22,0,-54,55,0,6.1152
258930,164940,121,52763,36236,114,-33,47,0,1.87521,-43,85,0,1230,816,0,27,52,0,116,110,0,6.13179
325801,224291,128,129545,88348,120,92,73,0,1.87595,-5,92,0,1259,934,0,-143,34,0,-74,51,0,6.14253
268667,201285,117,59151,42872,112,78,130,0,1.87815,6,63,0,727,559,0,-103,25,0,-12,37,0,6.17475
316131,202349,138,112074,75106,125,-76,80,0,-0.121602,-51,48,0,2446,1843,34,-56,65,0,-61,35,0,6.17572
181185,116997,131,243565,142696,124,29,80,0,0.878643,163,104,0,362,273,0,-92,61,0,-53,40,0,6.17572
282593,185810,118,108319,71494,122,29,104,0,1.88036,-14,94,0,2221,1650,30,-46,48,0,35,45,0,6.18939
309636,221623,120,85292,61123,117,-10,106,0,0.883052,-23,65,0,854,676,0,24,56,0,-181,20,0,6.22844
290233,196132,135,99858,68816,124,0,92,0,0.883786,-22,27,0,1277,1151,12,-22,35,0,-19,52,0,6.24601
219914,162639,117,264550,167175,115,167,155,0,1.88403,148,245,0,511,287,0,32,59,0,-39,36,0,6.24601
303462,209681,123,104019,72919,117,-33,50,0,0.884521,34,126,0,1656,1219,19,23,76,0,-40,40,0,6.24894
314516,177652,130,123295,81167,125,-8,27,0,0.886725,-1,50,0,1148,778,0,33,72,0,-8,69,0,6.28799
316571,218154,129,309615,195001,126,47,74,0,-0.112785,190,130,0,391,289,0,-32,64,0,-74,31,0,6.29092
298710,197736,142,99592,69695,121,23,94,0,1.88771,49,82,0,1469,1140,16,-73,26,0,91,77,0,6.29385
292171,193493,138,142945,95294,125,109,75,0,1.88844,109,161,0,1641,1206,22,36,69,0,43,66,0,6.30459
235666,166858,115,105226,69219,119,5,44,0,-0.111315,34,130,0,117,84,0,-43,46,0,-105,32,0,6.31435
432436,245287,140,247249,142681,146,70,80,0,0.88893,116,84,0,3325,2152,45,14,79,0,83,80,0,6.31923
284862,193948,123,112999,75410,119,139,73,0,1.88917,31,78,0,1322,1086,12,-186,44,0,53,81,0,6.32314
206021,168381,110,73104,62122,107,70,65,0,-0.11058,-8,58,0,1757,1603,24,128,106,0,-10,45,0,6.32314
569096,283260,157,292717,157690,144,72,75,0,-0.109111,58,138,0,5046,2859,57,-15,46,0,29,74,0,6.33973
154502,124623,125,115911,92159,110,71,99,0,0.891134,182,255,0,111,123,0,19,85,0,65,68,0,6.34071
273016,170578,140,131318,88007,118,136,98,0,-0.108376,-66,67,0,4341,3187,48,34,62,0,-146,39,0,6.34266
340997,227608,136,95527,67287,118,-6,81,0,0.891869,61,78,0,1618,1244,20,88,71,0,-93,33,0,6.34852
119284,84690,110,134025,92174,117,87,80,0,-0.107641,-30,90,0,1686,1328,24,-58,52,0,-81,14,0,6.35438
178376,153245,105,107412,89350,110,4280,3595,38,0.892603,134,193,0,46,142,0,64,83,0,-31,35,0,6.36609
168438,134971,105,263960,217524,114,240,273,0,-0.106172,725,552,0,407,338,0,-9,55,0,-163,15,0,6.38171
453910,272133,134,452908,286243,136,145,102,0,0.894073,154,137,0,7055,4535,60,41,55,0,27,94,0,6.38171
162542,90551,135,187377,100071,129,76,115,0,1.89505,78,97,0,1804,1164,18,40,71,0,-11,54,0,6.40514
383617,223915,140,169454,117747,129,-60,88,0,0.895543,9,94,0,1652,1253,22,33,42,0,3,48,0,6.41783
309411,206741,122,160084,98732,129,86,136,0,1.89579,-84,36,0,2434,1846,34,-160,23,0,57,88,0,6.42076
158466,122906,110,283583,210220,112,126,104,0,-0.103233,95,107,0,911,858,0,-108,24,0,-7,49,0,6.42857
236263,171725,119,70837,53194,111,-1,75,0,0.897012,58,114,0,248,244,0,35,68,0,-146,40,0,6.43052
223875,169014,119,76015,62600,110,36,62,0,1.89726,1,64,0,2056,1822,29,49,57,0,71,69,0,6.43052
346267,226957,125,291454,219753,126,126,102,0,-0.101763,263,226,0,3502,2873,42,8,65,0,-66,49,0,6.45103
352000,253280,124,149814,97344,120,-9,106,0,-0.101029,164,102,0,798,633,0,-101,78,0,4,60,0,6.45981
375066,217580,133,257443,147341,132,14,51,0,-0.100294,26,98,0,3675,2372,47,-151,11,0,-13,36,0,6.46957
291520,210517,124,112091,79979,120,-62,62,0,0.899951,21,87,0,1621,1258,19,-12,59,0,41,44,0,6.47055
329384,231850,123,92511,60482,119,-65,62,0,-0.0995592,109,76,0,2338,1723,34,72,66,0,-13,57,0,6.47055
309120,219029,118,113577,72359,116,-30,75,0,1.90093,-36,71,0,2243,1772,31,110,85,0,11,38,0,6.47445
332438,227055,124,94533,62843,124,17,55,0,-0.0988244,-44,66,0,1436,1133,15,-82,76,0,-59,48,0,6.49691
378284,245184,147,452058,263798,141,19,89,0,1.90167,106,179,0,760,528,0,97,57,0,-2,57,0,6.50179
300367,209328,123,129509,100304,119,148,171,0,-0.0980896,19,113,0,2453,2036,33,-61,57,0,-13,78,0,6.51643
274571,152907,140,155851,114610,128,-23,73,0,0.902155,136,113,0,3051,2012,38,31,71,0,3,87,0,6.51839
134900,100702,123,115482,78645,105,134,72,0,1.9024,2,103,0,-20,52,0,-22,54,0,84,72,0,6.51936
230473,170205,129,120680,97961,112,105,67,0,0.90289,82,116,0,1375,1129,14,-47,33,0,-30,51,0,6.52717
261684,173598,123,259639,177709,131,198,160,0,1.90313,285,205,0,6704,4509,58,98,102,0,-116,22,0,6.52815
288067,189733,128,81008,56056,115,106,139,0,-0.0951506,67,117,0,1492,1232,20,-127,10,0,61,70,0,6.56036
419155,228959,139,209713,115331,134,207,83,0,-0.0944159,229,139,0,2721,1724,38,59,106,0,62,55,0,6.57306
318069,223559,128,108595,76950,125,2,74,0,1.90607,8,96,0,2133,1686,29,-129,59,0,-12,61,0,6.57501
360086,237402,123,304653,200602,130,247,201,0,1.90681,249,165,0,2860,2014,38,94,103,0,-89,39,0,6.60918
334075,208965,130,137383,86760,124,27,54,0,-0.0929464,36,97,0,3013,2006,41,-151,40,0,78,74,0,6.61503
138110,111985,68,215603,162270,110,147,93,0,-0.0914769,123,174,0,225,205,0,195,115,0,137,84,0,6.61992
344368,218922,128,145559,100969,123,-23,91,0,1.91122,128,70,0,1226,928,0,8,55,0,-57,64,0,6.64042
514054,306862,141,201120,125351,138,208,145,0,1.91195,59,109,0,3309,2040,45,-23,34,0,14,76,0,6.65018
350679,201918,159,250754,108692,165,-26,59,0,-0.0878031,52,100,0,1121,983,0,34,67,0,-80,68,0,6.65115
516236,266550,160,220512,112006,138,116,74,0,1.91269,87,103,0,2568,1555,39,-121,49,0,54,60,0,6.65897
241736,116925,152,328102,138064,158,47,111,0,1.91342,55,119,0,1683,998,0,-40,75,0,-20,44,0,6.6697
389339,259844,127,113246,73340,130,-70,69,0,-0.0863336,11,73,0,583,416,0,-58,31,0,-99,32,0,6.6902
125652,94956,103,169277,131164,111,-26,87,0,0.913911,144,190,0,250,194,0,102,63,0,117,87,0,6.69411
200961,151261,119,193203,139542,112,211,138,0,1.91416,157,288,0,146,102,0,15,45,0,-6,43,0,6.69509
307856,221579,130,123671,86301,120,15,69,0,-0.0855988,20,107,0,1299,1033,8,29,55,0,67,62,0,6.69899
223831,164315,117,69699,49718,113,62,82,0,0.914646,105,63,0,803,587,0,124,71,0,94,76,0,6.7068
139446,95744,118,142294,71782,124,-118,59,0,0.915381,-34,51,0,196,111,0,20,73,0,-90,29,0,6.71168
597327,314457,146,328352,171450,145,165,94,0,-0.0841293,109,175,0,5261,3258,57,-34,93,0,-89,48,0,6.72535
308565,189598,141,198839,115867,129,102,161,0,0.91685,124,108,0,2402,1566,35,-77,40,0,35,80,0,6.72828
381241,225336,149,226185,119140,149,-81,76,0,1.9171,116,143,0,1886,1427,25,-12,50,0,39,53,0,6.72925
285271,186662,141,133391,85336,131,10,70,0,0.917585,29,128,0,550,274,0,14,80,0,-30,45,0,6.73218
154558,122736,118,271840,222483,116,218,159,0,-0.0804555,258,276,0,312,318,0,-67,24,0,-112,14,0,6.76147
138950,120625,108,110976,97059,106,196,90,0,1.92003,22,84,0,151,227,0,-90,32,0,-51,79,0,6.76733
501332,254547,140,341741,167728,140,14,63,0,1.92077,190,134,0,2677,1336,42,-105,53,0,123,77,0,6.77904
521122,276769,150,219882,116609,138,175,143,0,0.921259,134,152,0,3488,2188,47,-45,63,0,-8,63,0,6.78392
345309,182431,157,198567,93836,139,153,87,0,0.921994,72,135,0,1896,1176,19,21,69,0,104,108,0,6.80052
228379,149919,137,112735,77062,116,-6,61,0,-0.0775165,3,69,0,1307,1053,9,110,85,0,58,72,0,6.81321
527230,255864,161,280191,147962,142,31,95,0,-0.0767818,35,67,0,4202,2482,51,6,70,0,116,62,0,6.82297
366205,251752,133,97161,65871,118,9,74,0,0.924933,3,68,0,1619,1319,23,-183,31,0,-20,41,0,6.85812
142043,126341,107,113937,103258,103,113,89,0,0.927137,303,286,0,131,154,0,61,71,0,-167,23,0,6.87471
296137,200126,139,147050,95811,126,0,53,0,0.928606,131,117,0,1637,1302,22,24,42,0,88,70,0,6.90107
345768,231193,133,97101,67377,118,147,79,0,1.92959,-13,61,0,2887,2165,38,31,50,0,-33,120,0,6.91669
284199,198344,119,86392,62430,115,157,117,0,1.93032,15,120,0,1366,1169,16,-4,58,0,-127,35,0,6.92646
205546,105576,132,245700,134518,136,207,105,0,-0.06723,118,98,0,756,604,0,24,88,0,-192,22,0,6.97136
308489,211285,121,98906,68526,118,-14,50,0,0.93375,81,156,0,2777,2360,36,-10,63,0,155,117,0,6.98796
183428,118579,130,184702,131491,130,115,92,0,0.935219,197,192,0,6381,5054,49,-20,68,0,21,74,0,7.01237
124597,86087,114,137617,94643,113,57,67,0,1.93546,21,79,0,936,696,0,-138,47,0,-101,56,0,7.01725
343407,174761,155,153134,107287,137,-5,40,0,1.9362,52,75,0,169,102,0,-36,38,0,-131,23,0,7.01822
359067,219987,132,157531,110135,122,-187,31,0,0.936689,-5,90,0,2225,1617,30,-130,31,0,13,56,0,7.02506
485531,313780,147,182763,136801,126,116,96,0,1.93693,85,124,0,6867,4808,56,11,66,0,-1,37,0,7.02506
197453,76765,252,157556,70949,254,-31,77,0,-0.0628215,-111,49,0,-48,41,0,80,94,0,-29,64,0,7.03287
494320,256356,154,296601,174505,143,165,117,0,0.937423,118,121,0,3906,2702,47,-63,60,0,-50,80,0,7.03384
310345,198067,121,114644,77257,124,-156,43,0,1.93767,0,55,0,92,118,0,19,67,0,-126,33,0,7.03677
311095,235287,133,115140,78129,121,3,96,0,-0.0613519,-56,93,0,3222,2567,39,86,75,0,-11,34,0,7.04849
184983,130643,118,287070,208441,119,144,121,0,-0.0606172,237,209,0,-31,82,0,45,100,0,-14,72,0,7.05923
394570,237646,130,162831,102029,136,-13,75,0,1.93987,-80,77,0,2890,1985,38,-52,52,0,95,88,0,7.06508
404113,246312,142,142728,86120,126,57,78,0,-0.0598824,-24,54,0,2415,1744,35,235,96,0,26,74,0,7.06606
427994,272056,127,149016,94064,123,71,64,0,-0.0591477,31,76,0,2701,1934,40,53,92,0,94,99,0,7.0768
371134,164165,156,217202,81208,149,74,48,0,0.941832,103,129,0,1661,1124,18,-81,108,0,-39,37,0,7.08656
299294,185770,129,122334,84219,123,-104,39,0,-0.0569434,30,102,0,2678,2009,35,-111,54,0,-60,54,0,7.09535
298389,206496,128,118404,81617,121,31,107,0,-0.0554739,80,116,0,1187,956,0,99,98,0,46,103,0,7.12268
257606,158535,135,243821,153178,125,-41,40,0,0.945506,261,161,0,3590,2754,42,54,61,0,31,75,0,7.14025
302230,211473,133,148134,99640,119,-62,43,0,1.94649,90,99,0,451,371,0,55,62,0,-9,53,0,7.15978
549079,265767,145,198494,95206,143,54,78,0,-0.0503306,-17,62,0,3269,2044,46,15,68,0,-60,42,0,7.20371
424680,263642,150,266112,183996,125,-26,71,0,1.95089,82,147,0,2258,1605,34,60,58,0,-46,37,0,7.21347
203600,146430,119,74117,55514,112,6,80,0,-0.0488611,9,150,0,1072,808,0,-24,67,0,-31,43,0,7.21542
392452,228775,136,144898,95750,126,56,87,0,1.95163,56,116,0,4254,2708,51,-17,90,0,-26,72,0,7.22616
322329,201509,139,149236,100206,124,6,48,0,0.952119,210,152,0,1711,1252,20,104,85,0,-80,27,0,7.23983
270295,187174,126,89302,61462,116,84,81,0,1.95236,23,97,0,1567,1157,19,-21,114,0,-63,32,0,7.24276
297402,199327,119,79089,55483,117,-17,54,0,0.952853,157,137,0,1202,942,0,-93,57,0,-106,59,0,7.25155
310405,211915,128,103286,70125,120,92,70,0,-0.0466569,128,77,0,1742,1401,22,-2,51,0,-43,62,0,7.25545
385849,249221,136,175648,100916,125,27,68,0,0.953588,60,76,0,1928,1403,26,-65,51,0,14,65,0,7.25936
306819,200176,143,124028,74812,130,6,68,0,1.95457,-1,84,0,2312,1805,33,-16,68,0,-4,66,0,7.27302
466881,278093,151,282386,179961,134,160,93,0,1.95604,188,250,0,1676,1146,19,-47,97,0,-124,63,0,7.28864
226075,191720,111,114301,93984,118,161,209,0,1.95677,32,115,0,3399,2973,38,-29,28,0,120,87,0,7.30817
388730,244081,132,133845,87892,123,111,147,0,0.957262,174,123,0,2042,1571,29,-32,38,0,-97,51,0,7.31403
474229,282891,135,231612,139300,136,96,98,0,1.95751,111,134,0,4337,2869,51,-61,58,0,57,55,0,7.315
295275,216793,124,95425,68420,116,232,84,0,0.957997,57,111,0,2853,2104,38,-54,56,0,24,67,0,7.31793
247427,165211,132,103355,75494,118,87,44,0,1.95824,-7,92,0,1310,988,0,108,90,0,-34,45,0,7.32086
302761,186625,131,204135,122671,123,88,117,0,-0.0415136,-54,96,0,2172,1554,30,80,60,0,29,39,0,7.32769
324630,193650,147,174430,79091,147,-19,68,0,1.96118,47,69,0,1088,869,0,53,88,0,63,107,0,7.35698
225562,154617,132,198605,102578,124,-58,59,0,0.96167,39,85,0,670,416,0,83,80,0,17,40,0,7.3726
348468,196295,139,115938,80221,125,178,86,0,1.96192,60,83,0,2072,1306,29,-36,54,0,53,61,0,7.3765
260114,194160,115,91118,70566,112,115,86,0,1.96265,-54,78,0,2042,1707,27,-7,37,0,35,48,0,7.38627
317267,213510,129,159032,103314,119,170,112,0,-0.0371051,-21,73,0,1498,1176,17,111,83,0,-6,48,0,7.39408
297434,206649,120,124084,88797,119,123,126,0,0.96314,151,136,0,922,737,0,-21,78,0,42,84,0,7.39896
245775,189315,107,82281,64050,108,116,80,0,0.963875,129,116,0,460,486,0,-82,46,0,-9,73,0,7.4136
353531,229393,124,120650,73823,123,-62,44,0,-0.0349008,50,82,0,2166,1561,32,-50,64,0,-23,68,0,7.43313
162250,88903,130,157676,71985,130,134,89,0,0.966814,44,67,0,1040,349,0,95,68,0,-18,24,0,7.44679
276426,187772,140,152487,99884,123,-66,54,0,0.967548,96,89,0,1746,1402,23,-66,36,0,-21,42,0,7.45949
160441,101225,114,133891,85355,117,61,120,0,1.96779,122,118,0,639,507,0,38,82,0,37,60,0,7.45949
133179,79339,132,120327,79558,115,62,76,0,-0.0319618,-49,49,0,-6,86,0,30,71,0,67,55,0,7.46437
277520,174088,123,107339,71435,123,54,99,0,-0.031227,129,117,0,2462,1780,38,-38,52,0,-23,91,0,7.4673
189584,111993,129,146255,97132,122,130,77,0,-0.0304923,73,133,0,661,459,0,-46,45,0,43,96,0,7.47413
617796,347874,151,246752,122762,149,56,89,0,0.969753,154,156,0,120,97,0,24,60,0,-40,48,0,7.47608
334611,250271,124,134322,103201,121,33,45,0,1.97073,-18,65,0,2098,1623,29,-157,42,0,80,59,0,7.49561
363993,197843,151,256669,148913,143,-31,96,0,0.971222,130,143,0,3525,2166,46,62,50,0,-34,42,0,7.49756
429393,258136,136,188463,117858,129,42,55,0,1.97147,-52,69,0,2721,1900,36,-56,62,0,96,82,0,7.50146
259135,179674,136,116650,69817,120,70,68,0,-0.0260838,-14,48,0,1963,1346,25,51,91,0,-23,51,0,7.52978
555781,296893,139,289288,148700,156,-73,44,0,1.97514,127,112,0,173,189,0,106,82,0,170,81,0,7.56102
232073,179351,116,78321,65659,108,84,57,0,1.97588,9,45,0,1202,1075,9,82,72,0,-50,33,0,7.56492
291467,198512,133,96030,67955,116,58,96,0,-0.0238795,14,69,0,1082,974,0,10,42,0,37,66,0,7.5659
554725,268588,159,398437,206370,151,128,82,0,1.97735,242,233,0,2297,1646,31,-22,64,0,-130,50,0,7.57663
238887,173827,118,120439,95747,113,168,124,0,-0.02241,33,114,0,1801,1556,24,-27,67,0,55,93,0,7.58054
345593,216367,126,141346,90189,125,-26,56,0,1.97808,-5,79,0,-47,69,0,-110,81,0,-154,22,0,7.5903
140971,124308,104,137746,104334,111,49,78,0,1.97881,70,110,0,38,46,0,52,72,0,-81,35,0,7.60006
305447,213239,133,141669,105713,122,-20,65,0,0.979304,83,75,0,868,642,0,73,82,0,-129,38,0,7.61471
462334,244444,153,361111,190385,140,58,84,0,1.97955,104,132,0,5362,3379,56,27,46,0,132,92,0,7.61568
281228,201562,116,97488,66967,118,30,90,0,-0.0202057,121,104,0,1740,1322,23,12,65,0,69,63,0,7.61764
283293,202471,116,65889,46361,116,88,83,0,1.98102,-4,66,0,1158,982,0,6,65,0,-32,42,0,7.66059
179401,131593,111,63323,45158,112,80,65,0,0.982243,-68,112,0,1507,1309,19,30,55,0,153,88,0,7.6684
254619,189642,136,104814,79809,115,104,48,0,1.98249,72,126,0,401,272,0,-22,52,0,-16,71,0,7.67035
277845,200982,117,94522,65140,116,23,83,0,-0.0172667,4,121,0,1363,1074,12,-29,54,0,-1,84,0,7.67231
433372,245615,135,287338,177261,134,110,72,0,1.98322,21,95,0,4406,3026,50,-110,44,0,-63,13,0,7.67328
458435,254657,135,351070,230821,134,-84,75,0,-0.0157972,138,158,0,3220,2286,41,-109,50,0,-3,46,0,7.68012
358048,248734,127,173721,127327,123,-36,61,0,-0.0150625,58,110,0,3595,2614,43,102,84,0,-23,50,0,7.6889
422418,247853,147,144327,85311,131,41,60,0,0.985182,2,98,0,1859,1177,26,165,107,0,-53,28,0,7.69086
226270,160302,120,127338,69945,117,13,65,0,0.987387,112,95,0,1550,1154,16,64,48,0,98,90,0,7.71429
166153,130139,115,68755,56623,109,-4,67,0,0.988121,123,94,0,1177,1095,9,7,67,0,148,82,0,7.72698
394667,202988,154,211963,133116,134,83,74,0,1.99057,-41,67,0,9435,6153,64,-26,77,0,26,57,0,7.76212
159218,103551,121,241550,126692,134,54,72,0,1.99204,195,207,0,15,110,0,-50,68,0,85,61,0,7.77481
519372,325950,130,188238,119813,127,-48,73,0,0.99253,9,159,0,1119,769,0,-30,52,0,43,50,0,7.77872
255221,102587,259,383924,137737,250,467,211,0,1.99351,1220,761,0,669,407,0,-32,58,0,-15,57,0,7.79434
363537,244856,144,150545,108841,122,28,45,0,0.993999,-59,66,0,2333,1895,32,-21,55,0,48,57,0,7.79531
168701,112323,118,145797,96957,117,2,49,0,1.99498,67,73,0,5775,4183,52,-65,33,0,-30,54,0,7.81191
307053,210493,122,117946,79234,125,258,79,0,1.99571,-14,94,0,1808,1443,25,-26,75,0,106,76,0,7.82265
196833,155710,109,111394,93902,110,-51,63,0,1.99645,66,101,0,3334,3062,37,-49,74,0,98,67,0,7.83924
194376,135676,119,170806,127415,120,127,83,0,0.997673,188,127,0,2321,1660,34,55,53,0,-101,16,0,7.86365
291273,211634,125,99837,69611,116,131,78,0,1.99865,58,91,0,1720,1444,23,24,83,0,-19,57,0,7.88513
335036,211890,127,165785,104537,124,99,77,0,0.999143,17,96,0,2887,2031,39,-48,55,0,59,68,0,7.89391
396978,249975,131,156795,102581,125,-12,94,0,0.000367377,73,86,0,2784,1963,37,-52,42,0,-12,54,0,7.91344
534846,257043,163,257590,116106,151,-81,53,0,1.00282,9,94,0,3190,1878,47,-69,72,0,225,88,0,7.96909
348065,224690,139,136307,88535,128,-28,79,0,0.00404115,-74,47,0,2078,1454,30,82,74,0,136,77,0,7.98666
296045,204552,133,188533,151256,119,-63,70,0,1.00429,-76,67,0,5451,4171,50,83,88,0,-32,62,0,7.98763
282134,198969,122,150327,96673,128,183,126,0,2.00453,-20,94,0,2872,2051,36,-148,21,0,-5,57,0,7.99252
351416,222105,124,211739,116096,125,-14,93,0,2.006,79,113,0,3211,2284,43,163,88,0,12,68,0,8.00716
280284,197618,116,84762,64388,110,-91,70,0,0.00771492,73,122,0,1287,1028,6,-73,77,0,-21,76,0,8.03449
341116,229108,130,127300,84067,122,-28,35,0,1.00796,40,120,0,1984,1488,30,37,75,0,-22,70,0,8.03547
422700,201923,147,130556,71203,135,111,53,0,0.00844967,59,75,0,1519,934,0,84,97,0,61,62,0,8.03938
214262,139807,128,140683,94277,119,-112,62,0,1.00869,33,70,0,1792,1226,22,-90,28,0,133,74,0,8.04523
358552,228766,146,102855,65821,124,-32,28,0,2.00894,50,70,0,1960,1334,26,-25,52,0,55,76,0,8.04621
244122,176450,117,53244,41142,107,41,45,0,2.01114,-30,99,0,1533,1314,19,-140,10,0,6,67,0,8.06671
494828,283839,146,251023,160779,137,150,132,0,0.0113887,121,60,0,7459,4847,61,-93,75,0,-79,30,0,8.06964
347041,213423,140,196925,90518,149,-58,55,0,0.0128582,70,115,0,1278,994,0,-31,65,0,23,94,0,8.08916
165891,129982,99,235311,161774,128,54,92,0,0.0143277,92,86,0,196,256,0,87,81,0,62,76,0,8.11162
252957,182607,130,319217,213583,132,297,153,0,0.0150625,181,123,0,31,51,0,10,69,0,128,78,0,8.11455
503437,264305,147,297988,178154,140,22,40,0,1.01531,28,103,0,1460,925,0,82,72,0,-48,66,0,8.11455
220960,176831,114,62201,54930,105,12,81,0,0.0157972,0,88,0,156,95,0,-67,68,0,-152,44,0,8.12724
339977,216306,131,144103,87790,127,-95,73,0,2.01629,105,83,0,1755,1138,20,-82,45,0,10,46,0,8.13798
179476,145886,114,214960,171486,112,288,206,0,0.016532,230,159,0,346,338,0,24,64,0,64,62,0,8.14481
346725,226072,126,120228,77926,131,29,78,0,0.0172667,149,116,0,2209,1708,32,7,49,0,95,78,0,8.16433
189471,129195,118,98934,71654,111,-12,83,0,0.0180015,-5,37,0,1933,1561,28,7,64,0,26,86,0,8.19362
157934,105274,97,109878,80003,108,98,87,0,2.01849,-14,118,0,1821,1424,23,18,63,0,-84,25,0,8.20046
361609,227996,138,338776,205692,135,135,106,0,0.0187362,73,101,0,5572,3947,53,55,66,0,82,87,0,8.20241
323841,213555,128,104489,74311,119,93,92,0,1.01898,-32,61,0,942,726,0,-60,40,0,-85,34,0,8.20436
223702,145225,130,120181,73428,126,-45,70,0,0.019471,-49,90,0,2173,1471,31,7,65,0,-61,61,0,8.21022
197398,142303,126,115661,83681,113,-11,48,0,1.01972,-12,100,0,597,534,0,180,95,0,113,79,0,8.21022
359136,242372,133,122438,79542,121,-225,30,0,2.01996,12,135,0,2430,1891,34,-18,31,0,94,85,0,8.21412
380564,253811,140,165423,106702,146,123,91,0,2.02143,29,56,0,2900,2081,38,-46,46,0,9,42,0,8.22486
531177,263733,151,309851,143181,153,-24,91,0,1.02192,179,106,0,4408,2573,56,-17,51,0,110,67,0,8.2395
345676,243665,138,111072,75256,121,-50,50,0,2.02217,65,85,0,1933,1524,28,57,44,0,4,87,0,8.24829
278058,160105,134,373874,222463,132,445,171,0,0.02241,530,490,0,498,357,0,16,39,0,110,91,0,8.25415
273942,189560,119,134364,101238,122,-20,58,0,1.02265,31,93,0,-62,91,0,2,63,0,114,74,0,8.25415
277286,175153,124,106083,78796,119,104,64,0,2.0229,99,92,0,1188,852,0,5,43,0,-121,69,0,8.26586
364870,251662,126,139007,95789,122,119,114,0,2.02363,-68,80,0,1864,1442,26,-35,61,0,2,53,0,8.27465
269215,177635,125,164031,107217,122,-88,58,0,0.0238795,6,83,0,3420,2550,42,40,75,0,24,46,0,8.27953
410541,247531,131,251139,173708,122,105,129,0,2.02437,67,130,0,755,580,0,92,70,0,12,76,0,8.28636
407320,200917,157,227599,158005,137,114,94,0,2.0251,17,78,0,2180,1449,30,86,123,0,-35,46,0,8.30882
419717,261538,136,189455,118331,138,-34,39,0,0.0260838,126,63,0,2836,1876,38,67,53,0,71,58,0,8.33713
300509,204406,122,126804,87479,120,20,48,0,2.02657,-88,30,0,1616,1257,22,65,64,0,-43,28,0,8.35568
353764,239344,124,143161,90834,142,-24,90,0,0.0268185,-7,103,0,2151,1670,29,49,79,0,-29,78,0,8.35861
504970,259103,152,267280,132349,162,11,90,0,1.0278,29,134,0,3779,2457,46,61,94,0,-77,25,0,8.3918
282693,210447,123,98807,73969,114,-38,46,0,0.028288,38,56,0,1941,1606,27,21,48,0,-31,46,0,8.39766
252936,162284,130,134112,94228,121,13,63,0,1.02927,-7,52,0,2050,1444,28,-37,60,0,146,85,0,8.40644
302390,213858,119,96116,68434,121,6,47,0,0.0297575,-5,83,0,2025,1549,28,57,106,0,-1,56,0,8.42206
356247,217299,128,128826,77807,132,32,60,0,2.03025,16,101,0,1935,1347,27,67,71,0,67,95,0,8.43183
418516,256134,136,112092,65603,127,-148,48,0,0.031227,73,76,0,96,179,0,35,38,0,107,80,0,8.46014
314173,207025,127,109887,78155,119,-73,42,0,0.0341661,59,76,0,2673,2117,36,-92,34,0,48,59,0,8.51383
337909,211599,127,146869,95400,125,-50,51,0,1.03588,-82,28,0,82,97,0,151,72,0,41,95,0,8.54702
333498,228581,134,94313,62092,117,100,99,0,2.03613,-40,66,0,59,109,0,34,77,0,-150,19,0,8.55386
330890,220536,122,135169,91206,123,161,117,0,0.0363703,28,59,0,127,101,0,94,93,0,-3,57,0,8.55776
368875,249506,123,101625,67440,122,7,74,0,1.03662,134,90,0,1560,1233,21,79,84,0,124,73,0,8.56459
