"FSC-A","FSC-H","FSC-W","SSC-A","SSC-H","SSC-W","GFP-A","GFP-H","GFP-W","SYTOX Red-A","SYTOX Red-H","SYTOX Red-W","BFP-A","BFP-H","BFP-W","RFP-A","RFP-H","RFP-W","mCherry-A","mCherry-H","mCherry-W","Time"
315383,221711,119,134330,94412,122,-7,62,0,14,45,0,3963,3030,43,-156,15,0,13,71,0,4.55305
183742,147210,114,185941,151026,112,24,62,0,331,301,0,382,312,0,-12,45,0,-13,76,0,4.55597
185605,139259,123,158588,130756,112,34,91,0,185,245,0,222,189,0,65,68,0,21,87,0,4.55792
312384,201418,128,139697,88882,125,117,88,0,29,93,0,4668,3507,48,7,62,0,120,61,0,4.56085
286743,202136,132,118124,84686,119,169,85,0,-14,100,0,5874,4794,50,-95,25,0,31,50,0,4.56183
178636,115342,118,264391,192589,122,145,119,0,450,324,0,305,304,0,10,69,0,43,48,0,4.56475
292359,207403,119,133453,93179,121,69,74,0,75,113,0,3730,2829,43,-58,41,0,-5,63,0,4.5667
322188,150501,140,179219,99982,130,-90,98,0,83,112,0,7403,4644,62,85,93,0,29,43,0,4.5706
280064,186642,130,130252,86865,122,1860,1226,21,-61,47,0,101,112,0,43,83,0,9,71,0,4.57158
300859,198527,138,137694,101394,121,-141,9,0,62,129,0,3754,2832,44,111,80,0,92,96,0,4.57548
156361,124800,105,84937,65922,110,-63,74,0,118,139,0,422,402,0,20,90,0,-11,51,0,4.57645
373641,195420,142,182176,97290,143,68,107,0,-8,90,0,4750,3335,50,93,63,0,-66,57,0,4.57743
403722,223470,139,254173,149569,136,-68,101,0,347,312,0,3392,2173,47,2,63,0,121,96,0,4.5784
426185,229019,151,301431,198408,141,52,96,0,275,181,0,5573,3838,54,-52,63,0,-39,56,0,4.59401
188722,140215,112,154599,118365,114,10,135,0,336,390,0,109,109,0,-50,72,0,-47,54,0,4.59498
406661,241874,132,209132,134280,128,137,106,0,153,122,0,9047,6104,63,81,102,0,51,96,0,4.59693
225020,169663,118,236118,171408,119,790,563,0,-81,39,0,31,70,0,-35,50,0,30,52,0,4.59791
391249,218803,148,376849,224134,142,0,101,0,159,137,0,16,51,0,29,94,0,95,67,0,4.60473
266466,183360,134,161528,127669,123,131,112,0,-45,60,0,4156,3243,46,71,99,0,44,42,0,4.61644
214267,159653,112,92338,73654,109,-57,53,0,0,82,0,691,584,0,-22,74,0,-80,29,0,4.61741
171043,137123,106,116521,91614,110,-9,62,0,-58,77,0,265,228,0,-39,49,0,-1,63,0,4.62034
421281,263598,136,138415,92179,132,-131,40,0,60,153,0,3320,2456,41,-12,79,0,108,80,0,4.62424
323572,210424,126,185510,128837,123,1,34,0,31,93,0,1884,1527,28,-73,22,0,34,74,0,4.62716
130584,105541,117,131919,105264,110,148,86,0,-91,35,0,95,141,0,38,50,0,136,60,0,4.62911
248735,193758,125,98070,81641,108,-51,80,0,42,141,0,2589,2295,32,15,42,0,-98,24,0,4.63106
454959,284684,139,281637,220746,131,137,175,0,57,127,0,5539,3917,52,-26,61,0,-55,84,0,4.63204
262609,160287,131,164437,104142,129,70,66,0,-49,41,0,2308,1607,32,-100,80,0,4,97,0,4.63496
150356,116080,107,192945,154576,112,142,97,0,230,204,0,189,152,0,-1,63,0,81,62,0,4.63984
190675,132114,113,135857,90794,119,90,98,0,85,105,0,1508,1230,19,30,71,0,87,96,0,4.64081
178588,139445,121,161459,130422,117,151,124,0,173,166,0,170,156,0,-89,35,0,130,101,0,4.64667
359916,230888,131,141564,88046,135,34,64,0,-16,60,0,3501,2386,44,-50,49,0,116,72,0,4.65057
479554,292489,132,188855,115541,133,-21,50,0,79,98,0,8466,5701,62,96,86,0,102,79,0,4.65154
188707,125633,124,153277,104459,117,-73,35,0,15,93,0,-54,25,0,30,73,0,-71,45,0,4.65252
322101,208185,137,108842,76437,124,54,79,0,36,99,0,2893,2133,37,44,55,0,9,37,0,4.66129
330753,206476,149,112193,75682,123,88,133,0,133,125,0,4960,3525,53,-36,41,0,-139,36,0,4.66324
263063,169694,123,192382,127294,125,51,81,0,21,75,0,1487,1172,14,-130,52,0,116,89,0,4.66422
247939,188932,121,71138,53707,112,98,76,0,-18,41,0,1854,1642,26,40,60,0,-94,43,0,4.66422
252823,140744,150,104261,81606,134,-68,34,0,32,86,0,1954,1173,20,36,69,0,-78,35,0,4.66714
342735,214965,134,175268,119864,126,65,60,0,66,119,0,7335,5281,57,14,60,0,-68,39,0,4.66714
195000,151648,130,37984,28899,105,-92,20,0,5,97,0,2037,1667,29,66,64,0,3,47,0,4.67007
274638,197974,127,91779,68264,115,61,75,0,-60,44,0,2382,1882,31,-2,61,0,-40,75,0,4.67397
172251,117275,131,196404,134307,119,110,73,0,94,148,0,1986,1437,27,-5,81,0,-13,80,0,4.67494
360864,224704,135,231598,148886,133,2,46,0,64,93,0,5509,4077,52,-21,29,0,-9,41,0,4.67787
246454,182332,116,94341,68686,116,18,62,0,154,183,0,3874,3487,41,-3,70,0,9,43,0,4.67787
252451,174850,121,209573,161004,120,110,66,0,323,261,0,231,145,0,53,67,0,0,69,0,4.6808
199766,163753,108,144749,118331,111,41,89,0,403,373,0,480,394,0,70,84,0,-27,44,0,4.68177
263959,189888,136,132804,93677,136,77,62,0,150,111,0,3876,3187,43,84,76,0,33,45,0,4.68177
327595,211365,139,125137,96886,118,40,99,0,2,91,0,5313,4210,49,66,103,0,106,99,0,4.6847
431121,253747,144,216083,135416,133,20,50,0,88,198,0,6725,4788,55,73,80,0,17,67,0,4.68762
265294,197401,127,52744,41028,112,-52,47,0,-6,87,0,2928,2461,36,-18,79,0,37,37,0,4.68957
370202,194524,277,135100,56243,261,99,128,0,372,211,0,2432,2038,36,-121,82,0,48,99,0,4.69445
229156,175658,112,101217,75262,115,-98,45,0,-106,126,0,2424,2013,32,-26,38,0,20,46,0,4.6964
469089,278757,147,179184,133853,130,-97,58,0,12,54,0,5552,3970,52,2,83,0,112,63,0,4.7003
256320,181844,129,115645,84669,115,-63,72,0,30,63,0,3635,2726,42,-14,48,0,-43,31,0,4.70615
219827,161225,119,66271,53154,108,-15,58,0,54,101,0,492,394,0,-41,61,0,4,81,0,4.70908
173338,127619,119,68236,52012,109,19,81,0,0,106,0,925,708,0,-25,82,0,-106,30,0,4.71005
320031,185919,146,155693,82579,127,36,71,0,191,151,0,2494,2070,34,63,84,0,65,89,0,4.71103
160237,116663,119,73572,53754,109,116,65,0,-102,28,0,181,104,0,21,77,0,-42,39,0,4.71688
315059,209735,134,148985,109767,119,100,62,0,-29,94,0,2892,2351,37,-105,45,0,-54,35,0,4.72663
248051,185738,115,72260,52411,113,1402,1074,10,-20,148,0,39,91,0,22,58,0,48,61,0,4.7276
276147,205287,122,92480,67814,115,24,115,0,27,74,0,4057,3336,42,10,78,0,-135,38,0,4.7315
230581,192411,121,123002,107186,113,127,91,0,116,118,0,2383,2080,32,2,64,0,24,120,0,4.73345
246975,171913,137,67838,50891,111,1862,1402,22,-69,30,0,55,70,0,-61,42,0,15,67,0,4.73736
175282,133063,118,65266,55588,107,19,104,0,13,118,0,2024,1866,28,-56,48,0,-53,59,0,4.73931
150192,114851,110,141473,104615,112,88,81,0,214,253,0,277,350,0,42,60,0,57,38,0,4.74711
388901,248498,130,112680,76058,122,-128,50,0,-4,86,0,4361,3096,47,-55,108,0,-25,79,0,4.75491
163724,121018,114,70309,55643,111,-4,104,0,47,85,0,829,644,0,-30,57,0,40,92,0,4.75783
314729,202689,124,229073,153490,126,-31,83,0,106,85,0,5663,3950,53,33,95,0,-79,14,0,4.76076
370305,205251,139,227161,146701,144,12,59,0,49,211,0,5477,3857,52,-5,72,0,-39,37,0,4.76271
434294,251070,140,213046,130665,133,107,129,0,-37,87,0,2271,1675,30,58,63,0,-110,49,0,4.76856
218264,169772,108,57458,44999,107,-268,20,0,94,103,0,1749,1552,24,46,70,0,5,43,0,4.77051
339768,205628,149,237703,167326,131,125,130,0,34,137,0,2809,1659,40,3,81,0,-146,21,0,4.77149
167195,139116,126,107740,88940,108,-6,127,0,268,156,0,439,446,0,-61,38,0,184,88,0,4.77734
210979,121349,139,269626,149034,140,-94,87,0,103,114,0,390,264,0,92,72,0,-53,47,0,4.78221
377155,230874,134,128531,94362,127,208,151,0,-9,134,0,5574,3636,55,-135,47,0,171,89,0,4.78319
234634,139846,130,89613,56161,121,46,83,0,3114,2551,48,90,82,0,-4,42,0,-15,36,0,4.78611
388667,251090,127,176075,117086,130,39,77,0,24,115,0,6333,4559,55,131,57,0,-36,58,0,4.78611
359258,249023,129,104173,72762,121,-13,57,0,90,177,0,2516,1932,35,44,73,0,52,84,0,4.78709
233034,176375,117,73699,61602,110,-29,86,0,8,52,0,939,706,0,130,92,0,-10,49,0,4.79001
145224,121795,110,138670,121035,107,49,75,0,73,122,0,4262,4112,40,-32,32,0,-38,31,0,4.79197
162852,121762,127,180897,139866,113,-63,107,0,519,398,0,93,89,0,89,59,0,-136,22,0,4.79392
284410,208296,117,90637,75834,110,161,99,0,-20,96,0,3464,2751,42,-14,98,0,-53,58,0,4.79879
128684,94297,111,123331,92849,115,-16,49,0,-10,74,0,21,111,0,-131,19,0,-11,88,0,4.80172
269259,171647,123,134289,108580,117,7,30,0,16,144,0,4208,3034,45,-49,56,0,-52,82,0,4.80757
417759,199188,155,193267,136691,136,190,86,0,86,90,0,7668,4008,68,39,68,0,108,75,0,4.80952
389606,260686,127,171647,107873,129,20,73,0,-33,42,0,7224,5483,56,75,64,0,100,78,0,4.81147
181603,116445,117,92638,75322,110,207,115,0,153,157,0,2111,1806,30,-145,20,0,-8,47,0,4.81147
339622,209070,130,104045,71178,124,179,94,0,-29,48,0,2739,2023,38,20,88,0,-46,58,0,4.81537
220633,154861,120,157681,126285,118,33,75,0,-82,34,0,2731,2087,37,14,94,0,-63,29,0,4.81537
250001,186368,112,82165,61116,112,977,623,0,7,65,0,-10,78,0,-10,97,0,-11,61,0,4.82415
240765,164661,119,101489,79069,116,107,76,0,151,170,0,1627,1316,21,-37,42,0,-126,17,0,4.8261
176972,149216,105,180666,153068,113,40,108,0,388,427,0,277,354,0,-58,40,0,32,46,0,4.8261
285090,198034,122,120217,86159,118,77,67,0,15,102,0,3427,2722,41,43,65,0,21,52,0,4.82707
248104,172662,125,67436,48966,113,21,77,0,-8,57,0,553,399,0,-88,46,0,57,57,0,4.82805
232231,177801,133,82030,65426,108,73,115,0,-132,17,0,748,684,0,-75,58,0,2,63,0,4.82902
295015,169139,139,162639,123629,123,60,60,0,41,102,0,5064,3577,52,17,67,0,-83,83,0,4.83
172549,127092,112,222150,167871,117,108,70,0,312,280,0,366,343,0,16,83,0,80,70,0,4.83487
140215,98145,109,131168,93043,112,57,79,0,224,199,0,305,230,0,-26,34,0,25,80,0,4.84462
188556,140577,126,63805,54478,109,-89,24,0,0,141,0,510,451,0,-121,10,0,-121,32,0,4.85145
198865,159768,111,186802,132034,117,93,92,0,307,302,0,134,147,0,-114,38,0,-103,55,0,4.8534
238210,179070,120,63749,50424,110,110,105,0,52,72,0,2098,1798,31,-139,29,0,27,73,0,4.8534
279995,185644,142,131613,87258,122,2011,1210,24,-20,144,0,44,86,0,-18,44,0,-37,39,0,4.85438
306630,190138,136,225566,169084,124,-18,60,0,-80,62,0,3543,2694,42,11,87,0,-94,97,0,4.85438
322603,202841,130,159672,105957,126,26,57,0,109,165,0,5852,4245,53,-10,73,0,5,51,0,4.85633
205091,138775,122,84166,67276,111,-11,46,0,-79,61,0,1483,1217,17,37,67,0,-36,115,0,4.87095
295722,210375,122,124692,97005,118,58,75,0,-35,61,0,5311,4274,48,37,81,0,-121,32,0,4.87193
286899,183230,128,99175,70491,123,-106,41,0,11,146,0,2261,1809,33,41,68,0,127,95,0,4.87193
234702,171576,119,105763,81647,117,214,106,0,-94,69,0,2100,1802,29,-16,51,0,15,59,0,4.8729
235136,151713,121,183765,135892,121,11,99,0,32,85,0,5845,4467,52,112,75,0,-56,38,0,4.87485
331969,235805,122,135684,101747,118,208,86,0,-64,70,0,4223,3532,44,22,93,0,-41,39,0,4.87583
358366,222190,138,183524,108322,124,3,71,0,13,92,0,6257,4492,55,-11,62,0,107,56,0,4.8768
339984,241715,131,128283,94786,121,101,116,0,5,83,0,1423,1193,16,51,55,0,-102,42,0,4.87973
208901,159518,120,170085,135728,113,132,102,0,305,378,0,366,398,0,80,77,0,45,57,0,4.8807
295245,188211,125,149176,97583,124,-83,58,0,108,116,0,180,133,0,61,45,0,84,66,0,4.8807
133972,108913,119,110695,90297,107,112,84,0,213,258,0,781,887,0,-88,42,0,-30,57,0,4.88266
534401,296123,147,250672,137398,143,-13,81,0,71,168,0,3577,2327,47,-251,2,0,40,58,0,4.88363
135923,112410,110,97944,81157,106,-46,74,0,161,320,0,289,314,0,-85,74,0,129,76,0,4.88656
176400,136892,109,60156,47077,105,-162,30,0,-49,81,0,-38,51,0,40,83,0,-118,61,0,4.88656
454963,291795,130,303848,191589,135,105,103,0,334,172,0,6750,4898,56,13,86,0,-90,50,0,4.88753
358463,229619,142,128342,86406,127,32,61,0,40,77,0,4739,3380,50,51,96,0,84,60,0,4.88851
251177,180933,118,246010,180946,120,-45,134,0,342,330,0,884,617,0,-85,39,0,-126,35,0,4.88851
194998,152442,124,76477,56916,109,59,54,0,-34,139,0,1367,1156,14,-8,50,0,-16,36,0,4.89826
185854,142888,110,102274,82878,111,1,111,0,53,121,0,805,719,0,76,101,0,53,61,0,4.89923
319665,210525,132,127209,83583,122,-30,33,0,-16,89,0,3099,2380,40,-100,47,0,34,68,0,4.90118
194090,115178,138,189815,142471,123,2,75,0,240,281,0,687,668,0,58,61,0,13,80,0,4.90216
239373,179137,129,168164,133044,123,58,64,0,195,132,0,3062,2621,36,73,82,0,-7,59,0,4.90313
214068,155306,115,208407,151151,120,84,75,0,20,92,0,3373,2695,41,-11,41,0,12,53,0,4.90508
134571,102753,113,117609,94394,111,56,68,0,201,271,0,197,149,0,-129,36,0,-115,36,0,4.90801
363628,226687,130,82169,56233,119,29,54,0,164,135,0,4686,3632,47,-28,47,0,-31,59,0,4.90898
146048,114816,125,176439,132892,111,690,569,0,143,116,0,26,86,0,98,86,0,16,59,0,4.91191
235634,185800,115,101236,75669,113,-70,41,0,13,97,0,2076,1648,29,62,77,0,65,46,0,4.91386
447260,250471,148,202236,121617,135,97,78,0,118,134,0,8678,5648,63,36,60,0,157,89,0,4.91581
348467,221970,132,132942,84940,124,45,95,0,-48,82,0,5077,3468,52,92,52,0,88,69,0,4.91679
257757,187734,118,121846,90779,115,69,58,0,6,132,0,2237,1828,31,141,73,0,52,57,0,4.91776
244911,162507,138,89027,73058,113,14,61,0,108,139,0,2277,1892,31,-48,58,0,-27,69,0,4.91971
329050,230183,120,113013,78082,118,67,83,0,-36,61,0,5005,3785,49,48,81,0,25,68,0,4.92361
358586,197137,137,197207,126207,131,114,53,0,177,221,0,9651,7014,63,-1,59,0,68,66,0,4.92459
439559,273706,137,219797,136467,133,-24,109,0,124,112,0,7152,4889,59,15,70,0,60,76,0,4.93434
274796,189606,128,88205,64814,116,-86,38,0,18,74,0,2543,2080,34,-15,55,0,137,106,0,4.93726
584037,323603,159,230810,133470,139,164,91,0,139,161,0,-44,81,0,-62,55,0,-166,46,0,4.93921
261699,176979,121,121706,95406,117,87,69,0,79,135,0,3549,2924,40,-26,44,0,-65,89,0,4.93921
357662,226942,134,242087,174665,128,158,129,0,-104,42,0,6273,3976,58,-43,58,0,20,97,0,4.94116
331592,214532,122,157649,112180,122,39,73,0,24,107,0,4761,3663,46,-86,17,0,101,78,0,4.94116
330575,204493,131,168702,120549,123,63,104,0,87,115,0,3233,2229,43,64,57,0,53,94,0,4.94604
271064,183936,126,170668,130199,121,-13,35,0,72,102,0,3714,3014,42,-119,12,0,-56,42,0,4.94604
266373,174394,122,106923,87175,116,166,101,0,114,99,0,3750,3063,42,-87,18,0,-128,35,0,4.94702
459396,246368,152,212885,120667,137,95,118,0,-89,94,0,361,370,0,-11,96,0,-83,37,0,4.94799
315147,199681,127,163243,101475,127,19,63,0,42,89,0,10,56,0,-64,105,0,-110,24,0,4.95579
187956,142218,110,85107,75741,105,80,89,0,-80,38,0,1724,1443,25,-78,57,0,8,41,0,4.95677
390726,266084,128,154133,105988,126,144,109,0,47,87,0,5510,4073,51,-86,58,0,-25,37,0,4.95872
366924,250937,136,121931,85963,122,137,90,0,-51,104,0,3912,2913,44,58,63,0,-21,52,0,4.96164
279783,151711,144,124821,89488,124,-19,48,0,-21,50,0,3502,2542,46,172,90,0,-139,32,0,4.96262
160783,133401,103,212841,174328,113,243,109,0,292,361,0,239,160,0,70,82,0,81,71,0,4.96359
360490,231288,134,160705,101667,129,81,84,0,54,122,0,7482,5389,58,13,29,0,61,63,0,4.96359
181284,119895,118,136287,102017,119,-44,57,0,201,124,0,1026,814,0,119,86,0,9,63,0,4.96457
494737,314037,149,263780,165665,135,33,63,0,111,122,0,5457,3743,53,153,109,0,-68,34,0,4.96652
392799,226078,133,306285,181431,139,44,97,0,192,179,0,8717,6074,62,105,79,0,-48,65,0,4.97042
124982,102931,113,108984,94675,107,18,69,0,48,104,0,902,839,0,-83,39,0,61,67,0,4.97335
162642,137559,106,102453,85570,106,120,89,0,-130,26,0,2216,2131,29,49,95,0,13,80,0,4.97335
241227,142435,144,232818,144150,126,103,65,0,45,105,0,3886,2717,46,-66,45,0,-70,33,0,4.97335
270380,183718,139,123838,93516,116,-98,42,0,70,101,0,3437,2636,42,-46,71,0,19,69,0,4.97432
383885,232066,131,151464,98289,128,80,68,0,121,137,0,3790,2659,46,-19,65,0,37,65,0,4.97725
338202,223770,144,175575,119974,123,20,116,0,68,89,0,4826,3741,47,-11,41,0,33,72,0,4.98115
256724,180469,118,103829,74734,121,63,78,0,164,173,0,5613,4412,49,43,74,0,-15,50,0,4.9831
233216,147278,139,121667,96086,123,60,84,0,174,127,0,3046,2182,39,126,102,0,-1,73,0,4.98895
177295,133594,112,103096,74196,112,1,42,0,-74,34,0,1556,1281,20,-63,51,0,-47,40,0,4.9948
351975,231027,125,170627,114156,125,73,86,0,25,106,0,134,184,0,103,91,0,-58,87,0,5.00358
343621,220206,141,152736,99827,125,54,52,0,12,100,0,2694,1998,36,42,59,0,106,84,0,5.00455
280208,198380,136,173620,127330,122,-5,57,0,17,127,0,2785,1907,42,51,62,0,-46,34,0,5.0065
439020,226791,143,171571,93483,135,3813,2014,47,128,117,0,49,78,0,-72,59,0,-112,25,0,5.00748
341962,217446,140,161043,121626,126,95,91,0,77,84,0,4828,3274,52,-105,46,0,102,78,0,5.00748
269731,183140,126,105284,72919,118,1710,1193,17,0,85,0,83,82,0,91,72,0,-20,56,0,5.00845
231234,174913,124,88098,76227,110,101,91,0,1,90,0,1793,1638,25,-26,45,0,23,62,0,5.00943
167443,137543,111,200364,170471,111,-58,74,0,307,275,0,300,289,0,-92,24,0,-210,0,0,5.0104
291203,193119,123,88331,67110,116,108,83,0,32,84,0,3083,2373,39,-62,49,0,-2,54,0,5.01333
158085,125160,125,136292,114697,107,179,95,0,-11,145,0,242,207,0,-54,25,0,8,41,0,5.01625
290788,169419,132,249521,153948,131,189,74,0,65,87,0,3320,2340,45,47,44,0,90,82,0,5.0182
404949,243838,142,183300,119709,130,63,126,0,-32,84,0,7165,5198,57,-69,66,0,-118,7,0,5.02015
280085,196532,129,116317,83234,118,15,73,0,17,84,0,2549,1943,33,14,49,0,93,78,0,5.02796
229183,173758,114,103111,87444,108,38,47,0,89,85,0,2544,2085,34,62,82,0,75,89,0,5.02893
181637,143195,117,138606,104049,116,1,89,0,-67,62,0,2123,1594,32,-19,93,0,-105,57,0,5.03966
199793,160274,110,180160,152407,111,-71,54,0,435,358,0,176,196,0,13,61,0,15,56,0,5.04551
199713,161042,109,246515,188503,115,114,155,0,390,355,0,888,680,0,-96,46,0,20,76,0,5.04551
234063,157354,119,62150,45472,112,-51,36,0,110,137,0,1761,1476,25,-120,70,0,0,61,0,5.04551
152963,117720,107,181683,140004,114,133,123,0,222,196,0,376,296,0,15,46,0,-126,2,0,5.05331
401511,251516,132,178976,120335,125,-199,13,0,-33,127,0,6554,4865,55,6,64,0,-14,44,0,5.05428
255894,176940,122,99582,71494,117,149,105,0,-64,39,0,2653,2180,35,79,68,0,41,63,0,5.05526
161681,128021,117,170229,135014,112,-14,80,0,314,292,0,210,221,0,-108,40,0,-6,46,0,5.05721
181275,149216,118,261457,203445,116,339,168,0,383,461,0,528,494,0,-45,71,0,-80,31,0,5.05819
202321,131156,121,174614,111551,122,100,117,0,88,144,0,219,174,0,71,49,0,-1,43,0,5.06014
424960,265641,131,164624,103491,127,-21,78,0,73,174,0,6800,4749,57,199,106,0,-16,33,0,5.06014
223055,163654,115,112140,87665,115,-4,49,0,98,94,0,3145,2684,38,-3,38,0,24,71,0,5.06209
402802,238800,138,263755,162357,135,187,102,0,102,199,0,1147,956,0,104,75,0,71,74,0,5.06501
185248,117578,125,211693,156630,121,3,38,0,355,280,0,472,338,0,12,51,0,-43,56,0,5.06794
277427,193858,126,95303,64857,129,-22,68,0,58,117,0,2505,1896,35,64,89,0,50,83,0,5.07769
220222,143012,118,219169,157368,124,-83,72,0,-17,79,0,453,424,0,64,135,0,70,78,0,5.08256
160992,127461,112,152015,123346,114,-86,40,0,245,342,0,359,353,0,49,65,0,-44,28,0,5.08256
141417,109544,111,169605,140187,108,74,101,0,182,169,0,296,287,0,-44,85,0,-44,88,0,5.08256
407525,227887,132,216817,145652,128,112,68,0,4,96,0,4412,2756,51,23,96,0,-32,62,0,5.08354
197061,131111,123,238179,172661,118,67,104,0,100,147,0,376,370,0,111,55,0,70,92,0,5.08842
293810,212786,120,87616,63212,116,1849,1287,20,59,102,0,5,80,0,87,67,0,76,86,0,5.08939
162995,108530,117,151888,104848,115,-24,56,0,188,241,0,238,191,0,-13,51,0,51,48,0,5.09524
229283,143706,123,250020,156213,127,-25,62,0,-101,62,0,-11,91,0,105,88,0,-30,62,0,5.09719
342247,194958,135,157165,96662,129,79,78,0,31,139,0,7305,4782,61,-40,42,0,-5,57,0,5.09817
149815,124646,115,99702,79969,111,-36,70,0,39,52,0,1413,1323,18,-80,34,0,-87,31,0,5.09914
497539,273143,155,320630,193566,138,62,88,0,192,202,0,644,490,0,-92,55,0,36,87,0,5.09914
355949,217400,141,94571,63074,121,-42,48,0,146,113,0,12,84,0,-4,50,0,21,67,0,5.10207
204456,133359,125,134428,93929,115,-3,68,0,261,229,0,359,295,0,-153,57,0,-12,34,0,5.10304
293973,167599,124,81864,62705,106,146,148,0,-7,59,0,2684,2103,38,-86,75,0,24,47,0,5.10694
280041,180396,125,84427,58336,120,-52,75,0,-126,75,0,-5,66,0,35,95,0,81,68,0,5.10792
169600,132991,114,72742,57874,113,27,79,0,17,113,0,715,700,0,-64,37,0,-9,55,0,5.10792
161368,107746,120,138172,94874,119,1183,803,0,-15,64,0,-10,61,0,159,92,0,29,78,0,5.10889
288053,155084,135,321406,240102,128,26,114,0,108,150,0,1182,922,0,-35,72,0,63,79,0,5.11279
316534,220390,130,129410,91370,120,-4,62,0,49,56,0,5025,3936,48,-77,40,0,22,49,0,5.11572
433226,245879,147,306938,219460,132,255,171,0,160,192,0,5138,3273,56,14,55,0,66,76,0,5.11865
175082,108586,126,188648,99375,123,161,101,0,126,116,0,3325,2170,45,1,76,0,26,60,0,5.11865
387151,231551,147,206806,139015,126,120,102,0,88,125,0,5725,4089,54,154,113,0,-93,25,0,5.11865
136493,117238,111,139816,115243,108,55,65,0,239,284,0,105,158,0,81,69,0,-3,60,0,5.11962
341681,222360,146,166208,127428,128,0,109,0,-8,72,0,4928,3436,51,14,92,0,56,43,0,5.1245
303585,214168,128,109574,84462,112,11,76,0,19,65,0,4056,3064,45,25,73,0,74,64,0,5.1245
462740,295001,134,186350,106304,127,-22,60,0,20,125,0,16,67,0,-36,26,0,212,103,0,5.1245
194086,125441,135,162627,106665,123,102,137,0,-17,75,0,317,299,0,-7,44,0,-16,59,0,5.12645
176612,118468,129,179158,131137,118,-90,19,0,-114,58,0,1183,881,0,-25,80,0,-2,58,0,5.12742
199940,160270,112,80739,63348,111,4,53,0,6,59,0,1792,1572,24,-113,31,0,-54,40,0,5.12742
237195,178856,114,76451,56858,111,80,78,0,86,123,0,3775,3054,41,69,82,0,68,77,0,5.13717
250706,162921,123,110063,77980,116,129,80,0,-54,67,0,1155,919,0,-57,51,0,-52,71,0,5.13912
382513,266395,131,173717,138271,118,62,57,0,103,120,0,5927,4642,51,7,54,0,89,63,0,5.13912
355825,238172,126,160441,112494,125,-33,63,0,247,153,0,2977,2199,40,27,62,0,-47,59,0,5.1401
194463,153156,113,92108,71899,111,133,61,0,83,112,0,1291,1123,14,11,60,0,100,106,0,5.14107
165268,83469,155,211029,90687,149,116,137,0,562,260,0,72,117,0,32,52,0,207,123,0,5.14205
356767,245235,125,171155,110575,123,104,96,0,134,106,0,5755,4079,53,80,65,0,3,84,0,5.14497
341626,203571,135,120920,88479,126,-7,58,0,116,127,0,4522,3407,48,122,90,0,-72,68,0,5.14888
175581,119453,123,190586,135126,120,91,91,0,-4,123,0,-82,13,0,7,83,0,109,88,0,5.1557
159465,112395,112,164330,126680,114,44,46,0,55,112,0,4003,3421,42,-106,14,0,45,66,0,5.1596
214096,157417,112,73133,56486,109,60,48,0,-49,37,0,3232,2685,39,34,62,0,-93,55,0,5.16253
311542,202473,123,115162,79525,121,149,80,0,32,93,0,2162,1674,30,4,35,0,-99,36,0,5.1713
209643,143187,124,72376,54452,115,133,57,0,113,146,0,1258,1149,14,-105,66,0,-54,49,0,5.1713
208071,136734,132,157362,116200,122,63,67,0,-45,41,0,-36,78,0,-23,62,0,75,62,0,5.1752
276981,194230,137,151434,121289,120,37,79,0,32,75,0,3113,2460,39,49,78,0,50,98,0,5.17813
228918,172141,115,182418,137880,121,191,103,0,152,246,0,355,219,0,-22,51,0,0,59,0,5.17813
339207,256565,139,125543,93843,119,128,121,0,167,153,0,4400,3787,44,-38,68,0,-49,33,0,5.18983
425480,229888,134,209975,129358,132,11,68,0,64,98,0,9298,5901,66,-62,56,0,-10,59,0,5.19276
155174,104539,120,91946,68036,116,-13,65,0,239,201,0,95,232,0,-46,44,0,-59,42,0,5.19568
451520,241332,156,258132,163230,139,30,120,0,81,99,0,14099,8936,74,90,76,0,-35,43,0,5.19666
