"FSC-A","FSC-H","FSC-W","SSC-A","SSC-H","SSC-W","B525-A","R660-A","R710-A","UV440-A","V440-A","YG610-A","Time"
69548.5,48958,93098.8,19684.6,14238,90605.9,-1.68,36.54,34.02,34.41,11.7,23.6,15.5202
66752,50763,86178.1,22117.2,16950,85514.6,12.6,26.46,-14.28,47.43,13.5,21.24,15.5202
97360.9,64620,98741,24165.1,18625,85030.1,46.2,35.28,70.14,43.71,59.4,105.61,15.5213
75056.8,54225,90713.2,19997.9,15801,82942.9,36.12,28.56,61.32,46.5,63.9,67.26,15.5276
70609.7,48394,95620.9,21328.4,16451,84966.3,73.08,59.22,-13.44,46.5,63,82.6,15.5276
62979.7,45050,91619,20405.3,15674,85318.4,25.2,34.86,-49.98,33.48,42.3,22.42,15.5286
73803.1,51395,94109.6,20013.8,15503,84604.7,26.88,45.36,12.18,35.34,20.7,67.26,15.5308
56473.2,42334,87424.5,15398.9,12014,84000.4,58.8,33.18,46.62,31.62,59.4,62.54,15.5318
77410.9,59888,84711.5,26040,17820,95766.4,31.08,22.26,7.98,26.04,0.9,63.72,15.535
53088.7,38918,89398.8,29485.7,18758,103016,-7.56,76.02,42.42,-9.3,-7.2,109.74,15.536
116708,73242,104429,37807.6,26206,94549.2,49.56,55.86,35.28,55.8,36,107.97,15.536
60991,33344,119875,32509.7,23808,89489,76.44,73.5,-23.52,57.66,79.2,83.19,15.5382
88405.8,55378,104622,31750.3,22542,92307.2,68.88,48.3,34.02,59.52,52.2,89.09,15.5382
49438.9,27124,119452,71436.1,43492,107644,79.8,162.12,77.28,26.04,121.5,80.24,15.5403
68544.7,48272,93059,18706.8,14556,84224.3,54.6,49.14,63,13.95,56.7,59.59,15.5445
87339.7,60527,94567.6,26613.7,20495,85101.6,35.28,65.94,6.3,39.99,51.3,48.97,15.5455
51199.4,32599,102930,29716.7,23075,84399.2,76.44,68.46,53.76,93,18,115.64,15.5455
66440.5,40187,108350,65646,44278,97162.8,108.36,144.06,44.94,70.68,52.2,146.32,15.5477
66272.5,46575,93252.5,29425.2,19823,97281.4,68.04,56.7,49.98,51.15,21.6,45.43,15.5498
77668.5,56215,90546.7,28014.8,20823,88170.8,51.24,41.58,-41.58,26.97,28.8,99.12,15.5498
64088.5,45586,92135.8,38854.2,21594,117919,89.88,67.62,7.14,17.67,44.1,72.57,15.5508
93756.6,57779,106344,29543.6,11647,166238,107.52,83.58,12.6,45.57,86.4,134.52,15.5508
61786.2,52176,77607,19847.5,16904,76947.9,26.04,21.42,9.66,13.95,27,48.97,15.5508
62833.4,47561,86580.4,21144.5,17012,81455.7,23.52,51.66,52.5,64.17,5.4,115.05,15.5519
37835.7,24556,100977,23089.1,16721,90494.9,69.72,34.02,94.92,68.82,45.9,84.37,15.5529
75194,58350,84454.4,25051.3,18519,88652.9,41.16,32.76,20.16,35.34,52.2,46.61,15.554
36161.3,23414,101216,35514.4,24034,96840.7,-3.36,57.54,41.16,0.93,16.2,37.76,15.5582
85045.8,55749,99976,27411.7,20713,86730.8,58.8,51.66,-24.78,44.64,45,89.09,15.5582
87929.1,55057,104665,27852.7,19977,91372.9,52.92,52.92,-14.7,88.35,47.7,85.55,15.5603
64233.4,50247,83778.1,25151.3,19899,82834,48.72,57.96,-7.98,21.39,7.2,125.08,15.5603
106494,69573,100315,37321.2,27017,90531.2,72.24,70.56,72.66,97.65,57.6,102.07,15.5667
101373,66391,100067,42520,29063,95881,33.6,60.9,47.46,50.22,42.3,73.75,15.5698
88920.3,56686,102803,26933.8,20103,87804.4,79.8,41.16,88.2,92.07,79.2,72.57,15.5709
57113.7,31187,120018,28980,18247,104085,37.8,42,58.38,66.96,26.1,21.24,15.5719
103958,72830,93546.2,25894.7,19607,86552.4,24.36,50.82,81.9,42.78,-24.3,69.03,15.573
81785.9,47748,112254,27082.4,18936,93730.2,89.04,46.2,66.36,77.19,85.5,100.89,15.5762
87276,51493,111078,67133.6,28857,152465,158.76,144.48,87.36,211.11,153,267.27,15.5772
97878.2,63170,101544,41198.6,23378,115493,141.96,119.28,21,161.82,92.7,122.72,15.5783
55263.6,38118,95014.3,60025.6,36034,109170,110.04,115.92,59.22,47.43,72.9,156.94,15.5793
46848.9,36088,85077.8,52834.3,43537,79531.2,71.4,76.86,-13.44,23.25,4.5,63.13,15.5793
93374.4,64178,95350.2,30668.4,23090,87045.6,15.12,58.38,3.78,51.15,7.2,100.3,15.5804
56728,39561,93974.5,22872.4,15172,98798,38.64,38.22,2.52,13.02,9,68.44,15.5804
122473,78814,101840,66134.9,47354,91528,145.32,133.98,47.88,64.17,95.4,157.53,15.5814
61933.2,45744,88729.8,18711,15032,81575.6,37.8,22.26,123.06,39.06,27,102.66,15.5814
69804.7,50763,90119.2,22490.2,17686,83338,68.04,37.38,73.5,39.06,51.3,61.36,15.5825
97227.9,61061,104353,32343.4,21081,100548,82.32,31.92,40.32,71.61,12.6,151.63,15.5836
54744.9,42192,85034.2,14312.8,12200,76885.3,5.88,-4.62,44.52,49.29,15.3,38.35,15.5846
69605.2,54412,83835.3,13151,10988,78437.1,12.6,25.2,28.56,21.39,19.8,59.59,15.5846
55757.8,43604,83802.9,22633.8,17624,84165.3,16.8,33.6,-39.9,26.04,19.8,51.33,15.5846
65486.4,44344,96782.4,24560.8,18803,85604.1,51.24,76.02,28.98,26.97,42.3,28.32,15.5857
42118.3,27562,100147,14238,12026,77590.4,64.68,47.46,45.78,15.81,42.3,23.01,15.5878
96809.3,59922,105879,44168.9,34458,84005.2,57.96,91.14,63,55.8,49.5,87.91,15.592
118019,71594,108032,104862,52142,131799,157.92,157.08,26.46,136.71,144,287.92,15.592
41497.4,35390,76845.8,47426.4,31386,99029.4,80.64,77.28,59.64,-15.81,81,51.92,15.5962
82726.7,53076,102147,26472.6,20152,86091.1,89.04,81.06,-12.18,37.2,72.9,64.31,15.5973
77098.7,48202,104824,39073.4,21859,117147,111.72,89.04,78.12,47.43,72.9,135.7,15.5973
74393.9,52799,92340.4,19134.4,14527,86321.3,62.16,40.74,6.3,83.7,34.2,46.61,15.5994
113945,74270,100546,26224.8,18999,90461,61.32,65.1,22.68,49.29,63.9,118,15.6005
37702,23086,107028,41359.9,26487,102336,63,90.3,-13.86,17.67,45,52.51,15.6005
78772.4,44981,114769,27613.3,13677,132315,31.92,51.24,5.88,87.42,36.9,92.04,15.6015
91440.3,56229,106575,53685.2,25049,140457,136.08,106.26,38.64,49.29,132.3,178.18,15.6036
43241.1,24377,116251,26802.7,19060,92158.6,89.04,47.46,23.52,13.02,69.3,129.21,15.6068
65086,49646,85917.8,20923.6,16663,82292.9,27.72,20.58,-14.28,0.93,29.7,83.19,15.6078
40901.7,27567,97237.1,28365.1,17234,107864,39.48,50.82,33.6,-19.53,43.2,49.56,15.6089
71700.3,48446,96993.6,25259.6,13639,121374,106.68,24.36,36.96,4.65,34.2,45.43,15.61
109607,77457,92738.3,25798.9,19005,88963.9,76.44,52.08,68.04,30.69,66.6,96.76,15.61
83878.2,52024,105664,29883.8,22069,88742.9,15.12,44.52,-44.1,46.5,35.1,73.75,15.6121
88771.2,63869,91088.2,30154.3,24464,80779.7,26.04,47.46,65.1,53.94,2.7,145.14,15.6131
73790.5,55475,87173.2,20821.9,17047,80048.4,50.4,33.6,-5.04,38.13,57.6,67.26,15.6152
96620.3,68714,92151.6,26289.5,20206,85267.1,39.48,35.28,31.5,81.84,21.6,76.11,15.6163
57534.4,42616,88477.9,21755.2,17292,82451.2,-2.52,32.34,19.74,39.06,6.3,64.9,15.6279
88196.5,52538,110016,30702,19491,103232,53.76,48.3,68.88,59.52,32.4,81.42,15.63
54576.9,43186,82822,21411.6,17994,77983.3,33.6,19.74,2.94,22.32,178.2,33.63,15.6311
85686.3,53561,104844,18972.2,14180,87684.4,46.2,43.26,-18.06,47.43,43.2,86.14,15.6342
87070.2,54062,105550,30257.6,21290,93140.7,62.16,57.96,42,73.47,31.5,94.99,15.6342
78877.4,56887,90869.8,21509,16031,87930.6,57.12,49.98,62.58,39.99,45.9,72.57,15.6353
67265.1,45258,97403.5,24511.2,18650,86132.2,52.08,42,78.12,63.24,58.5,168.74,15.6364
71407,43799,106846,20260,15167,87542.5,71.4,27.72,19.74,17.67,59.4,54.28,15.6406
73922.1,45615,106205,32340.8,17275,122691,78.96,98.28,2.1,61.38,89.1,101.48,15.6416
88207.7,59435,97262.2,62936.2,37647,109559,179.76,112.98,129.36,133.92,203.4,309.16,15.6437
45455.9,30429,97900,13939.8,5753,158797,-0.84,27.72,2.94,-23.25,31.5,12.98,15.6437
61621,40703,99216.1,18669,14050,87081.2,-26.88,30.24,47.04,19.53,-27.9,70.21,15.6448
46673.2,31620,96735.5,18284.3,14172,84552.5,27.72,74.34,74.76,47.43,24.3,56.64,15.6459
67002.6,42232,103975,26174.4,18837,91063.6,45.36,68.46,-21,48.36,28.8,89.68,15.6501
50297.1,31218,105589,48563.8,25346,125569,93.24,105.84,34.02,42.78,81,106.79,15.6532
57048.6,44492,84031.7,31333.7,24741,82999.2,47.88,60.48,43.26,0,7.2,61.95,15.6532
63783.3,40555,103072,18412,14214,84891.4,23.52,6.3,1.26,20.46,15.3,24.19,15.6543
58816.8,43652,88303.4,38103.2,20228,123449,103.32,64.68,62.58,60.45,86.4,167.56,15.6638
57061.2,33116,112923,34029.2,13980,159524,42,78.12,71.82,18.6,62.1,55.46,15.668
53104.1,36850,94443.1,26110.6,15778,108454,76.44,69.72,49.98,25.11,38.7,74.34,15.668
86174.9,61087,92451.1,23923.2,19227,81543.2,12.6,32.34,26.88,57.66,23.4,64.9,15.6712
98579.6,59517,108549,30374.4,21504,92569.6,36.12,39.06,45.36,93.93,84.6,65.49,15.6723
78177.4,57070,89774.6,31682.3,25267,82175.6,91.56,76.44,24.78,38.13,61.2,136.88,15.6744
87239.6,64147,89128.6,29134.6,22711,84072.1,5.88,55.86,9.66,29.76,35.1,76.11,15.6818
53750.2,34540,101985,26319.7,20524,84042.5,38.64,38.22,26.88,63.24,28.8,83.78,15.686
44695,30247,96840.4,41110.4,27163,99186.9,58.8,56.7,31.08,-2.79,57.6,74.34,15.687
62606.6,45145,90884.6,14488.3,11188,84868.3,10.08,41.58,-21.42,27.9,27.9,47.2,15.6892
117326,70988,108315,61457.8,28725,140216,91.56,110.04,110.04,19.53,70.2,144.55,15.6902
43299.9,21630,131193,43095.4,18590,151926,43.68,93.66,51.66,26.97,40.5,93.81,15.6923
63126,39827,103875,35252.3,19983,115613,58.8,70.98,-16.38,34.41,69.3,104.43,15.6944
55815.2,40024,91392.8,24750.6,18396,88174.4,19.32,39.48,81.06,68.82,50.4,68.44,15.6997
101492,69292,95990.9,23731.7,18328,84858.1,2.52,59.64,51.24,35.34,20.7,50.15,15.7082
76519.1,50810,98696.2,31886.4,20126,103831,29.4,47.88,60.9,66.03,8.1,98.53,15.7092
73628.8,53959,89426,24329.8,19615,81288.6,16.8,22.26,31.5,3.72,-4.5,15.93,15.7103
79538.2,57718,90311.8,34834,27430,83225.6,-0.84,71.82,17.22,24.18,32.4,24.78,15.7103
87229.8,54934,104065,29540.3,21774,88911.2,26.04,28.98,22.26,28.83,53.1,56.64,15.7103
58131.5,41245,92367.7,22074.4,17488,82723.3,3.36,56.7,-30.24,27.9,18.9,66.08,15.7103
68765.2,54778,82270.2,19186.4,15150,82996.9,17.64,23.94,23.52,26.04,41.4,56.05,15.7134
73682,49079,98388.8,37166.6,23967,101629,90.72,80.64,23.94,57.66,97.2,132.16,15.7177
86499,61828,91686.6,39673.2,27504,94532.5,76.44,84.84,48.3,58.59,98.1,102.07,15.7177
37824.5,21514,115221,17815.6,12698,91948.4,-0.84,47.46,29.82,16.74,-0.9,46.02,15.7198
78645.7,55563,92761.8,29412.6,23126,83351.4,49.56,49.98,68.46,31.62,33.3,64.9,15.7208
45059.7,28542,103463,29431.1,19882,97012.1,67.2,26.04,59.22,22.32,15.3,61.95,15.7251
74833.5,46619,105199,24641.4,18827,85775.7,24.36,47.04,-39.9,80.91,27,77.88,15.7261
84096.6,57877,95225.3,20029,14461,90769.5,51.24,60.06,47.46,58.59,27.9,66.08,15.7335
70183.4,51708,88952.2,27274.8,20593,86800.4,69.72,63.84,52.08,54.87,70.2,46.61,15.7346
99155.7,61334,105949,36681.1,19666,122238,53.76,91.98,-7.98,99.51,79.2,104.43,15.7356
46867.1,31167,98549.2,36313.2,17650,134834,71.4,44.52,30.66,-16.74,36,99.12,15.7367
64073.8,49246,85268.7,30202.2,24458,80927.8,49.56,61.74,17.22,-9.3,27.9,50.74,15.7367
92891.4,68488,88887.6,41947.1,29653,92707.1,92.4,68.46,88.62,33.48,64.8,83.78,15.7377
89311.6,69626,84065.2,31766.3,23255,89522,41.16,90.3,135.24,42.78,72,67.26,15.7388
77749,52041,97910.5,23062.2,16324,92587.9,50.4,50.4,6.3,35.34,79.2,82.6,15.7388
74840.5,51868,94562.1,21412.4,15793,88854.9,42.84,49.98,84.84,53.01,45.9,97.35,15.7398
97365.1,65839,96917,34839.8,27682,82481.9,-15.12,115.92,36.12,47.43,18,69.03,15.7462
100640,63139,104460,34616.4,24451,92782.3,89.04,96.6,34.02,88.35,67.5,82.6,15.7504
81781.7,56099,95539.1,21448.6,16623,84560.7,81.48,38.22,13.44,39.99,63.9,97.35,15.7504
67934.3,50537,88096.7,19351.1,15002,84534.9,26.04,25.2,7.14,0.93,-7.2,60.77,15.7525
54621.7,41461,86338.7,21497.3,17737,79429.8,12.6,34.86,-50.4,37.2,4.5,48.38,15.7525
68490.8,48985,91632.4,20329.7,16452,80982.6,53.76,59.22,2.94,39.06,16.2,105.61,15.7546
46050.9,36686,82265.5,57102.4,41911,89290.6,252,144.06,72.24,5.58,64.8,164.02,15.7557
63810.6,38974,107300,28467.6,20878,89359.7,47.04,53.34,31.5,56.73,31.5,80.83,15.7567
70385.7,54487,84658.7,21793,15695,90998.6,39.48,28.98,11.34,4.65,22.5,64.9,15.7705
45075.1,33039,89410.8,27972.8,18018,101744,13.44,31.5,-9.24,20.46,1.8,41.3,15.7736
96548.9,61849,102304,21838.3,16740,85495.6,11.76,-7.14,-26.46,36.27,20.7,60.77,15.7747
59411.8,39173,99395.3,27045.5,19933,88920.5,42.84,42,68.46,40.92,39.6,36.58,15.7757
67735.5,49878,88999.4,20471.6,16442,81597.7,57.96,47.46,12.6,56.73,19.8,59.59,15.7779
77183.4,60067,84210.8,15624.8,13151,77864,68.88,4.62,65.52,28.83,18.9,47.2,15.7831
87403.4,59462,96331.6,26714.5,20062,87267.6,28.56,21.42,-35.28,-1.86,35.1,49.56,15.7852
55965.7,34648,105858,22940.4,17559,85621.2,68.88,59.22,70.98,47.43,19.8,112.69,15.7895
59052.7,41912,92338.2,20980.7,15397,89302.5,31.92,31.5,-4.62,-15.81,42.3,58.41,15.7926
116219,71220,106944,52406.8,32876,104469,122.64,145.32,-2.1,101.37,130.5,297.95,15.7937
39079.6,33232,77067.9,22701.8,17484,85094.2,84.84,31.92,-1.68,0.93,19.8,74.34,15.8011
74034.8,50641,95810.6,20589.2,16729,80658.5,72.24,31.5,67.62,27.9,46.8,61.36,15.8085
62457.5,44981,90998.7,20181,14717,89867.6,60.48,34.86,55.86,44.64,57.6,80.24,15.8106
69014.4,54441,83079.4,20333,16873,78975.1,6.72,59.22,26.46,15.81,34.2,24.19,15.8127
57068.2,47984,77943.1,16648.8,14264,76493,0,65.52,66.78,50.22,-3.6,74.34,15.8159
93726.5,62446,98364.3,25214.3,18586,88907.9,55.44,14.7,-4.62,14.88,47.7,97.35,15.8159
54329.1,42540,83698,22710.2,18769,79297.7,43.68,19.32,41.58,12.09,-11.7,138.65,15.818
87249.4,53041,107803,35951.2,25737,91545.1,40.32,91.14,55.02,63.24,41.4,69.62,15.818
53983.3,39587,89369,22319.6,17491,83628.1,34.44,22.26,49.98,27.9,-9.9,70.21,15.818
68667.9,42113,106861,23797.2,17849,87375.9,24.36,26.46,-2.52,42.78,28.8,61.95,15.8211
74280.5,52835,92136.8,19493,15443,82723.3,11.76,43.26,-24.78,29.76,-0.9,100.3,15.8211
88188.8,51579,112052,38002.4,24779,100510,57.96,70.56,36.54,98.58,63.9,137.47,15.8211
106629,65411,106833,48289.9,37223,85020.8,80.64,87.36,35.28,50.22,83.7,113.28,15.8233
55535.2,30958,117564,36200.6,24382,97303.1,143.64,95.34,12.6,57.66,120.6,254.29,15.8254
90592.6,64364,92242.2,35697.5,23525,99446.1,101.64,60.06,26.04,77.19,36.9,109.15,15.8264
65958.9,45338,95343.5,37025.5,23267,104290,66.36,68.04,97.02,39.99,49.5,60.77,15.8275
70890.4,56004,82956.1,12910.8,10492,80644.5,11.76,43.26,54.6,67.89,-4.5,94.4,15.8275
76506.5,50775,98748,32491.2,23919,89023.1,96.6,54.6,-41.16,48.36,52.2,51.33,15.8306
56007,42287,86799.1,15251,12187,82013,63.84,46.2,18.48,63.24,52.2,92.63,15.8317
66643.5,39148,111565,38502.2,20517,122985,89.04,86.94,-12.6,22.32,56.7,123.31,15.8402
61161.8,43740,91639.2,35304.4,28805,80323.1,28.56,78.12,9.24,58.59,8.1,149.86,15.8518
61632.2,45072,89615,41759.8,32312,84698.2,89.88,77.28,-12.6,61.38,79.2,118.59,15.8528
121017,75554,104971,26955.6,19674,89791.7,72.24,36.12,58.8,81.84,76.5,97.35,15.8581
66669.4,40788,107121,24167.6,15180,104338,-13.44,35.28,-3.36,62.31,2.7,38.94,15.8602
85044.4,57468,96983.9,24530.5,17585,91420.6,10.08,47.88,36.54,69.75,39.6,113.87,15.8655
69202,54782,82786.7,33434.5,26654,82207.7,-21,56.28,-15.96,9.3,124.2,43.66,15.8665
69666.1,45781,99727.8,32161.1,20569,102470,52.92,75.18,-14.7,26.04,38.7,90.27,15.8687
80584,53251,99174.7,36147.7,21919,108079,97.44,77.28,42,53.01,72,100.89,15.8729
127428,81147,102914,50556.2,35814,92512.8,105.84,117.18,82.74,75.33,55.8,99.12,15.8739
72915.5,53321,89619.3,16637.9,13101,83228.8,17.64,18.06,-26.04,13.95,45,52.51,15.8771
66744.3,49203,88900.1,19808.9,15539,83544.3,19.32,28.98,13.86,27.9,17.1,66.08,15.8824
78864.8,48783,105948,46079,32475,92989.6,61.32,65.94,-12.18,81.84,51.3,73.75,15.8834
52451,36844,93296.8,23659.4,17153,90395,63.84,37.38,0.42,35.34,47.7,48.38,15.8845
61746.3,45031,89862.7,23134.4,18415,82331.7,41.16,30.66,19.32,52.08,52.2,75.52,15.8866
53013.8,40850,85050.5,14369.9,11910,79071.7,21.84,36.96,2.52,19.53,19.8,25.96,15.8887
74768.4,51929,94360,46786.3,27828,110184,94.08,78.96,-2.94,69.75,74.7,125.67,15.8887
108581,73319,97055,34920.5,25015,91487,95.76,34.86,-39.48,70.68,100.8,133.34,15.8898
85843.8,63082,89183.3,16924.3,12638,87763.3,79.8,34.02,-10.08,29.76,45.9,50.74,15.8908
57214.5,47634,78717.1,31040.5,27206,74772.9,37.8,53.34,-38.64,10.23,-7.2,58.41,15.8919
87817.1,62303,92374.1,32296.3,25042,84520.9,54.6,36.12,23.94,78.12,67.5,92.63,15.894
58990.4,41124,94008.2,14711.8,11560,83404,7.56,4.62,1.68,-3.72,41.4,16.52,15.8993
46909.8,29911,102781,44063,28739,100481,64.68,93.66,47.46,-2.79,47.7,54.87,15.9025
81574.5,53783,99400.7,35462.3,24855,93504.6,140.28,94.5,67.2,98.58,110.7,109.74,15.9025
39757.2,32675,79740.7,34266.1,24951,90003,63,55.44,26.88,-3.72,39.6,67.85,15.9035
35956.2,20486,115026,35491.7,22758,102205,97.44,59.64,101.22,37.2,61.2,107.38,15.9088
94125.5,57026,108172,39454.8,28726,90012.9,53.76,86.52,59.22,61.38,22.5,57.23,15.9109
80479,52343,100764,24254.2,17815,89223.7,44.52,63,1.26,34.41,28.8,68.44,15.9109
77452.9,48762,104096,35060.8,23518,97701.4,63,52.08,67.62,73.47,98.1,86.73,15.9151
49127.4,34066,94511,41671.6,28270,96603.7,100.8,91.14,75.6,78.12,65.7,210.63,15.9204
88030.6,56351,102379,30037.6,22751,86525.5,36.96,61.74,37.8,96.72,35.1,88.5,15.9204
102574,64074,104914,31648.7,23143,89622.3,56.28,59.22,72.24,41.85,38.7,149.86,15.9236
81103.4,58530,90811.4,27603.2,22230,81376.8,31.92,38.64,-30.24,45.57,73.8,79.06,15.9331
71680.7,45546,103141,27277.3,18643,95888.3,78.96,68.04,28.14,28.83,51.3,107.38,15.9352
56297.5,42649,86508.8,89328.1,66084,88587.4,241.08,230.16,128.52,47.43,54,260.19,15.9373
76761.3,50497,99622.3,34476.1,20285,111384,83.16,68.04,55.02,59.52,71.1,95.58,15.9384
113351,73039,101707,26567.5,19823,87833.8,55.44,72.24,49.98,124.62,48.6,87.91,15.9384
71897.7,50353,93577.1,22810.2,18461,80975.5,47.88,26.04,-25.2,-16.74,59.4,50.15,15.951
74925.9,52282,93920.4,32224.1,16759,126012,26.04,72.24,-14.7,68.82,16.2,81.42,15.9531
36644.3,23468,102332,31900.7,22401,93328.1,118.44,55.86,58.8,7.44,78.3,107.38,15.9552
116174,77726,97954.2,37105.3,28250,86079.1,47.04,56.7,82.74,42.78,71.1,112.1,15.9658
72531.9,52128,91188.1,29675.5,22636,85916.9,46.2,60.9,37.8,63.24,25.2,69.62,15.969
86263.1,63890,88485.5,27502.4,21202,85010.8,31.92,55.86,3.36,66.03,40.5,123.9,15.97
49721,38782,84021.3,13750,10951,82286.3,19.32,32.76,-36.12,52.08,20.7,64.31,15.97
65624.3,52906,81290.5,19208.3,14723,85501.2,41.16,38.64,31.5,-13.02,-1.8,77.29,15.9753
93905.7,59824,102872,28342.4,19420,95646.2,79.8,53.76,16.8,50.22,48.6,56.05,15.9806
82209.4,47662,113039,54647.9,31998,111926,80.64,57.54,70.56,85.56,98.1,115.64,15.9838
37919.7,30625,81146.3,30625.6,25037,80164.4,126.84,68.46,-49.98,-11.16,71.1,156.94,15.9859
47982.9,37180,84577.9,26113.1,21637,79093.5,43.68,52.92,0.42,13.95,21.6,13.57,15.9985
100488,64974,101358,53336.6,33898,103117,104.16,89.04,49.56,105.09,58.5,205.32,16.0007
119453,74497,105084,35301.8,22505,102801,52.08,62.16,24.78,81.84,41.4,136.29,16.0007
58888.9,44342,87035.8,17150.3,14006,80248.5,47.88,43.68,34.02,25.11,31.5,41.3,16.0028
42753.9,26860,104316,30161.9,21825,90570,73.92,60.06,44.1,5.58,63.9,89.68,16.0028
108170,67887,104424,36248.5,25343,93737.2,119.28,81.48,-0.84,56.73,125.1,107.97,16.0049
85255.1,61598,90705.5,23994.6,18718,84010.6,27.72,35.7,-0.84,54.87,9,54.28,16.0059
104956,65505,105006,23399,17949,85435.4,60.48,57.54,85.68,83.7,78.3,46.61,16.008
69827.8,52480,87199.6,27228.6,21996,81126.3,36.96,42,21,26.04,39.6,47.79,16.008
40306,29627,89158.3,18585.8,15051,80927.6,48.72,35.28,-3.78,-9.3,54,61.95,16.008
63345.1,35849,115802,34509.7,19812,114155,44.52,65.1,54.6,41.85,79.2,61.95,16.0091
84657.3,55549,99877.6,25687.2,18912,89014.2,39.48,57.54,36.96,61.38,64.8,123.9,16.0102
84036.4,50184,109744,29084.2,20577,92630.6,105.84,18.48,42.42,90.21,80.1,100.3,16.0112
60442.2,48127,82306,23713.2,19170,81067.7,37.8,-3.36,2.94,26.04,17.1,27.73,16.0112
62667.5,48722,84294.1,27342,22138,80941.6,13.44,54.18,0,54.87,4.5,43.66,16.0123
97387.5,65347,97669.2,23866.1,17567,89035.5,48.72,55.86,-1.26,40.92,38.7,76.11,16.0123
66283.7,38027,114234,27531,19439,92817.1,32.76,25.62,14.7,40.92,20.7,87.91,16.0123
39276.3,36593,70341.6,27767.9,21321,85352.3,20.16,57.96,75.18,-15.81,12.6,34.81,16.0133
89848.5,64355,91497.3,20787.5,16819,80999.4,48.72,40.32,81.06,37.2,63.9,55.46,16.0154
67116,50006,87959.7,19950,15902,82218.8,43.68,33.6,94.5,28.83,63,48.38,16.0175
48108.2,43281,72845.3,22191.1,15605,93195.6,5.88,47.46,27.3,0,-2.7,21.24,16.0186
40006.4,25446,103036,37744.6,23450,105485,125.16,70.98,-27.72,9.3,72,225.97,16.0239
94951.5,68235,91195.7,29776.3,23119,84407.7,46.2,31.5,-28.98,15.81,36.9,65.49,16.0249
69233.5,47108,96316.7,25464.6,16736,99716.1,41.16,39.9,2.1,36.27,61.2,56.05,16.0249
60054.4,39954,98506.4,20957.2,15042,91307.6,52.92,70.56,42,60.45,63.9,77.88,16.0313
71346.8,57695,81043.1,13305.6,10927,79801.9,-32.76,34.44,56.28,31.62,1.8,63.72,16.0397
46460.4,41967,72552.9,16662.2,14251,76624.6,25.2,13.44,0,40.92,-15.3,23.6,16.0408
81359.6,60006,88857.5,23536,19430,79385.1,48.72,40.74,-40.32,12.09,59.4,41.89,16.0408
40239.5,32001,82407.9,15752.5,12269,84143.5,22.68,13.02,3.36,-16.74,31.5,46.61,16.0418
48650,35463,89905.7,21278,15675,88961.9,52.08,36.12,-43.68,31.62,2.7,43.07,16.0418
93384.2,65707,93141.2,40080.6,27855,94299.8,50.4,87.78,57.54,86.49,47.7,131.57,16.0482
76708.8,50664,99226,18814.3,14593,84493.6,63.84,55.86,-24.78,43.71,49.5,56.05,16.0482
69515.6,50614,90010.2,18842.9,14426,85601.5,10.92,26.04,-4.2,56.73,33.3,91.45,16.0492
102150,60687,110312,24997.6,17778,92149.9,82.32,47.88,71.82,66.03,52.2,67.26,16.0524
82328.4,60126,89736.1,23723.3,18023,86263.6,36.96,59.22,-12.6,44.64,63,75.52,16.0556
68498.5,49591,90522.8,31416.8,25555,80568.7,47.88,75.6,36.12,89.28,59.4,55.46,16.0566
84429.1,64442,85862.4,18633.7,14970,81575.1,19.32,15.96,-34.86,66.03,38.7,36.58,16.0608
52040.8,39245,86904,17924.8,14144,83054.1,15.96,36.54,39.9,29.76,27,28.91,16.063
52275.3,41618,82318.1,15243.5,12266,81444.4,15.12,4.2,33.6,46.5,36,37.17,16.0651
121752,73481,108588,52307.6,25156,136271,109.2,81.9,-2.94,65.1,98.1,241.31,16.0672
109204,69693,102690,20291,14688,90536.1,47.04,41.58,36.96,69.75,51.3,73.16,16.0714
56369.6,40878,90372.3,18541.3,14995,81035.3,41.16,39.06,31.92,92.07,18,51.92,16.0725
47424.3,30208,102887,27447.8,21592,83309.6,47.04,34.02,-10.92,46.5,27.9,24.19,16.0725
66629.5,47988,90994.2,13613,10760,82913,44.52,45.78,-35.28,27.9,38.7,24.19,16.0735
55096.3,36746,98263.5,19206.6,14215,88549,52.92,26.88,7.98,-17.67,23.4,50.15,16.0756
68796,52455,85952,21915.6,17339,82834.1,43.68,65.1,-9.24,38.13,11.7,53.1,16.0756
62814.5,44631,92236.6,18278.4,13987,85643.3,38.64,24.78,61.32,25.11,18.9,47.79,16.0756
66679.2,43107,101373,33311.9,19351,112817,47.88,40.32,-55.02,27.9,44.1,95.58,16.0767
36646.4,30123,79728.4,26384.4,17119,101006,68.88,85.68,19.32,-1.86,32.4,98.53,16.0798
74396,48263,101022,27550.3,21583,83655.5,74.76,79.8,-55.86,53.94,41.4,67.85,16.0798
59647,37628,103886,51680.2,26677,126960,112.56,86.52,46.2,82.77,95.4,92.63,16.0798
68789,45246,99636.6,34608,19438,116682,73.08,100.38,40.32,21.39,70.2,112.69,16.0809
49294,38327,84288.7,54563,44439,80466.3,121.8,131.04,131.04,25.11,36,143.37,16.083
49065.8,35108,91591,23414.2,19292,79539.2,5.04,35.7,-2.94,39.06,-4.5,49.56,16.083
67344.2,49582,89013.5,20805.1,15043,90639.1,41.16,35.7,-19.32,52.08,33.3,76.11,16.083
