"FSC-A","FSC-H","FSC-W","SSC-A","SSC-H","SSC-W","GFP-A","GFP-H","GFP-W","(Event #%5) - 0.5 + (Event #/(7059 + 1))","SYTOX Red-A","SYTOX Red-H","SYTOX Red-W","BFP-A","BFP-H","BFP-W","RFP-A","RFP-H","RFP-W","mCherry-A","mCherry-H","mCherry-W","Time"
501871,309266,141,185807,108342,136,803,450,0,2.2687,599,465,0,206,132,0,439,214,0,2871,1535,39,12.794
339991,253895,124,118511,87062,119,210,224,0,3.26884,398,428,0,72,60,0,339,257,0,1965,1815,24,12.8002
548529,307144,160,227779,124467,142,1986,875,0,0.269122,853,673,0,144,139,0,606,328,0,4659,2665,52,12.8023
522074,310207,141,223119,138235,138,818,338,0,1.26926,307,215,0,74,93,0,233,92,0,1360,851,0,12.8023
483372,237756,159,253634,130446,146,4105,1965,50,2.26941,730,483,0,-16,95,0,682,316,0,4040,2071,51,12.8033
546328,311651,149,457977,296888,144,3293,1725,44,0.26983,1467,966,0,194,126,0,820,439,0,6203,3571,59,12.8054
380615,242413,136,183832,111843,126,1397,749,0,2.27011,453,416,0,-60,58,0,371,216,0,2303,1453,26,12.8064
279385,196680,124,80873,52315,120,609,350,0,3.27025,272,232,0,24,73,0,308,176,0,1426,920,0,12.8127
136536,117522,100,206833,171124,111,342,250,0,4.2704,455,408,0,36,81,0,262,186,0,1037,911,0,12.8127
182520,141182,128,196281,149743,114,328,210,0,2.27082,480,439,0,168,106,0,134,112,0,361,334,0,12.8179
189119,116029,129,192233,125978,130,791,400,0,1.27139,316,288,0,34,73,0,132,93,0,1432,1042,8,12.8273
289308,188020,129,184151,122025,123,659,393,0,2.27224,271,202,0,30,93,0,122,133,0,1509,1026,8,12.8345
407666,262867,137,244021,158708,135,1885,1038,11,4.27252,495,456,0,-55,69,0,397,224,0,2491,1725,30,12.8491
348245,225441,129,169516,106620,124,983,557,0,0.272663,358,294,0,-88,52,0,346,261,0,2140,1401,28,12.8626
475362,231833,141,143610,68927,137,1364,631,0,0.273371,361,298,0,-56,64,0,279,106,0,1862,864,0,12.8782
247970,184498,123,67592,49146,110,254,175,0,1.27351,81,201,0,-77,77,0,152,114,0,614,485,0,12.8793
176805,98507,129,146970,98961,126,42,78,0,3.2745,82,162,0,-117,28,0,26,81,0,81,126,0,12.899
404733,242445,128,127110,72967,127,1362,639,0,2.27507,368,269,0,72,123,0,166,153,0,1350,767,0,12.9084
222575,124895,123,231301,141086,122,3270,1751,43,1.27564,750,492,0,-84,47,0,430,193,0,2959,1405,41,12.9146
273830,200648,119,113672,79246,116,778,525,0,3.27592,231,214,0,-39,71,0,66,155,0,1497,1020,5,12.9167
281352,211741,116,106134,72666,118,558,317,0,0.276204,428,322,0,-66,68,0,134,90,0,1409,1122,12,12.9209
273225,174398,122,144539,92977,127,595,323,0,1.27635,483,406,0,82,96,0,312,196,0,2065,1287,23,12.9219
379024,233601,153,158203,102630,148,1184,581,0,0.276912,488,471,0,-14,111,0,205,177,0,2241,1188,21,12.9271
298867,215138,115,107444,79463,116,313,228,0,2.2772,207,235,0,-20,89,0,101,105,0,940,630,0,12.9271
219675,166361,132,127705,88011,116,3774,2377,43,1.27776,579,461,0,35,72,0,304,229,0,2293,1676,29,12.9479
315101,227636,121,124659,80081,117,569,311,0,2.2779,337,303,0,66,99,0,318,147,0,1752,1062,15,12.949
255446,191143,130,97820,67805,114,646,354,0,2.27861,294,172,0,-67,21,0,303,172,0,1112,747,0,12.9625
611731,302763,158,387152,184886,150,9129,4393,71,3.27875,1791,1145,19,163,152,0,1080,575,0,8048,4389,64,12.9635
239872,185277,112,81822,60794,109,409,314,0,1.27918,220,243,0,-136,30,0,116,115,0,1042,716,0,12.9646
412834,254661,141,149045,84550,130,1155,494,0,0.280453,541,344,0,-13,62,0,267,166,0,2142,1139,28,12.9927
501851,289577,137,266437,148062,141,1722,742,0,1.28059,679,530,0,91,90,0,433,251,0,3212,1747,43,12.9968
282667,197923,129,170515,121156,117,636,518,0,4.28102,955,846,0,52,70,0,529,484,0,4952,3776,45,12.9999
219738,137968,121,223758,149548,123,795,561,0,1.2813,606,515,0,109,115,0,210,109,0,1540,1103,12,13.001
325234,218380,122,151839,101705,123,2410,1460,29,0.28187,379,368,0,56,92,0,197,142,0,1657,1043,11,13.0051
459849,264465,134,185053,115948,131,5058,2285,59,1.28201,1731,1314,30,140,119,0,1269,718,0,9240,5398,66,13.0051
321944,197783,126,210531,128831,127,2449,1338,32,2.28215,848,744,0,55,79,0,579,348,0,3803,2640,42,13.0072
272140,188583,126,86581,68873,112,786,384,0,0.283286,245,354,0,-84,31,0,142,143,0,1464,1168,15,13.0322
533442,284981,183,472613,270662,170,1284,724,0,2.28357,806,696,0,26,135,0,672,412,0,3918,2667,40,13.0374
446253,254755,141,288563,167029,136,2507,1166,33,2.28428,1161,767,0,-54,74,0,569,415,0,5078,3197,51,13.0509
523242,276475,150,304891,164469,142,2320,1331,27,3.28442,816,554,0,-11,86,0,412,264,0,3716,2001,46,13.053
273766,196602,121,138291,100781,116,785,550,0,0.284703,326,432,0,-117,63,0,58,115,0,972,787,0,13.0551
476974,257018,146,347249,194250,138,5000,2383,58,1.28484,1643,1164,19,115,152,0,916,490,0,6973,4108,62,13.0561
294496,206788,115,142479,80328,126,2360,1347,22,3.28513,558,398,0,96,77,0,308,203,0,2095,1149,19,13.0634
344965,246010,136,150728,108692,123,386,268,0,0.286119,180,178,0,60,72,0,139,79,0,732,543,0,13.0852
327855,217152,144,192860,114050,128,1897,1022,8,3.28654,594,549,0,85,97,0,611,285,0,3445,1930,45,13.0873
356795,242905,119,180844,123977,118,781,468,0,0.286827,481,457,0,61,127,0,269,223,0,1901,1250,25,13.0884
252558,199512,112,108370,74297,114,888,527,0,3.28725,263,237,0,12,92,0,205,109,0,1400,942,0,13.0925
606741,304558,153,411781,195722,151,5435,2950,56,4.28739,846,552,0,55,71,0,548,284,0,4187,1954,53,13.0925
132467,109525,105,154013,107053,110,337,194,0,1.28768,364,340,0,-17,45,0,305,205,0,1605,1022,8,13.0977
422539,256790,133,216597,142157,128,1616,1032,9,4.2881,918,801,0,164,103,0,509,355,0,3713,2571,41,13.1008
284372,189023,140,111791,74058,124,1808,933,0,0.288244,326,330,0,31,61,0,401,232,0,2079,1444,26,13.1019
289041,217413,121,153482,109777,125,883,613,0,2.28853,684,647,0,18,104,0,519,299,0,3671,2601,41,13.104
284049,206719,122,98955,75736,116,156,172,0,3.28867,109,122,0,76,79,0,12,90,0,370,323,0,13.105
369937,244717,121,127556,84010,119,1244,626,0,0.288952,325,245,0,-93,56,0,226,154,0,1429,941,0,13.106
411132,272488,146,193293,139851,122,241,200,0,4.29023,695,585,0,69,63,0,258,277,0,2900,2302,32,13.1133
370715,222976,146,179417,112270,131,1040,559,0,1.29051,437,445,0,56,43,0,292,232,0,2333,1483,29,13.1164
261545,170480,127,182386,120524,119,2415,1458,30,1.29122,594,478,0,-19,51,0,517,287,0,2514,1825,31,13.1196
544999,267871,141,430279,207850,144,5058,2302,60,1.29193,1343,856,0,47,66,0,837,453,0,5901,2760,65,13.1289
423819,228975,149,205645,119171,134,858,376,0,4.29235,577,508,0,90,76,0,447,215,0,2556,1461,33,13.1372
341930,229541,132,137232,90563,128,2080,1095,20,0.293201,301,246,0,-25,57,0,270,193,0,1891,1035,13,13.1466
379940,243380,128,233244,122577,137,438,384,0,2.29419,526,388,0,0,78,0,266,159,0,2270,1311,29,13.1508
253904,160415,129,68646,49314,120,163,182,0,0.295326,-19,57,0,15,64,0,50,63,0,427,268,0,13.1601
257678,195528,132,142519,104687,119,377,285,0,4.2966,214,207,0,-45,49,0,67,70,0,598,524,0,13.1997
198073,145461,118,78121,63579,107,5532,4516,46,2.29703,504,542,0,-15,100,0,444,278,0,2999,2484,33,13.2017
326925,219721,132,137220,80314,135,1907,820,0,3.29717,337,278,0,-95,54,0,157,124,0,1764,985,0,13.2017
232104,171501,117,85000,64137,114,593,362,0,4.29731,203,275,0,-37,41,0,124,152,0,1195,946,0,13.2017
141933,74121,135,117149,72071,119,1091,563,0,1.29759,191,248,0,37,64,0,81,115,0,1031,672,0,13.2028
331832,210928,142,192718,116552,125,2733,1556,36,1.2983,601,429,0,-60,29,0,273,213,0,2710,1703,37,13.2101
388507,244355,128,137868,78925,129,1464,694,0,3.29858,414,406,0,-41,40,0,201,167,0,2396,1301,33,13.2153
363073,254959,131,185248,118070,126,5709,3531,52,2.29915,592,499,0,-44,47,0,476,306,0,3515,2327,42,13.2184
212070,135502,126,210965,127953,129,1073,558,0,1.29972,382,329,0,4,90,0,246,177,0,1551,875,0,13.2309
505664,286359,149,329016,186090,137,6962,3617,61,3.3,1637,1447,27,87,73,0,849,547,0,7162,4335,59,13.2319
364994,209701,141,297775,145062,142,4032,1992,53,4.30014,988,722,0,52,120,0,478,264,0,4161,2284,51,13.2319
187935,118116,122,242930,126731,125,2002,917,0,0.300283,273,306,0,165,131,0,257,173,0,2076,1029,10,13.2319
267753,213724,120,87008,60524,112,872,457,0,1.30042,312,254,0,65,64,0,187,144,0,1417,1041,8,13.2319
217318,141565,139,278104,162702,128,1342,640,0,3.30071,422,314,0,75,115,0,260,158,0,1845,1030,9,13.2382
442387,263146,154,217544,114741,133,4744,2480,59,0.300992,1128,779,0,-20,61,0,461,265,0,4201,2002,55,13.2402
334012,223701,143,130728,77964,143,1755,944,0,2.30127,409,278,0,78,74,0,338,200,0,2043,1330,24,13.2434
274977,215201,119,116129,84432,119,1348,909,0,3.30212,319,245,0,143,122,0,244,227,0,1695,1290,20,13.2673
593849,314987,151,454142,257851,142,8001,4349,65,3.30283,1815,1332,28,71,105,0,1088,641,0,8639,4977,64,13.2787
289245,211988,117,97177,71705,114,1044,613,0,0.303116,419,343,0,-125,53,0,176,131,0,1625,1192,18,13.2798
133550,100957,115,116881,82695,116,215,250,0,1.30397,106,117,0,65,54,0,163,120,0,651,449,0,13.2912
301751,220522,119,149684,104832,120,1229,736,0,2.30482,416,363,0,-38,50,0,143,144,0,1815,1353,22,13.3068
187674,133240,129,76986,56343,113,929,556,0,3.30496,316,411,0,-36,53,0,216,147,0,1102,820,0,13.3078
335740,187800,154,324935,180609,137,1927,929,0,0.305241,590,445,0,94,81,0,319,166,0,2474,1334,25,13.3089
389547,246681,146,164977,109669,127,2682,1471,37,3.30567,660,605,0,116,143,0,324,255,0,2989,2032,36,13.311
241134,140603,132,285857,175642,130,898,450,0,1.30609,330,313,0,96,85,0,325,183,0,1906,1038,11,13.3193
205144,148467,127,70011,52968,112,3090,2086,38,3.30637,360,276,0,59,69,0,220,142,0,1399,1111,13,13.3214
412391,233934,151,222324,129536,134,2007,1115,17,1.3068,658,499,0,118,83,0,457,209,0,2710,1696,36,13.3224
199556,164204,119,115866,97243,110,103,210,0,3.30708,829,798,0,156,176,0,48,76,0,196,202,0,13.3349
174440,140393,110,94570,84613,104,1536,1225,15,2.30765,490,433,0,53,153,0,258,298,0,2141,1795,27,13.337
387958,264047,144,163531,112982,124,95,163,0,3.30779,316,346,0,-25,43,0,197,144,0,1057,763,0,13.337
295052,189856,141,203541,133235,141,1044,689,0,2.30836,452,294,0,-49,54,0,155,152,0,1329,854,0,13.3391
499213,320195,145,242032,159769,133,3165,1946,39,0.308782,1416,1206,25,267,149,0,803,566,0,6479,4789,50,13.3401
185504,134135,113,166530,116334,120,3635,1990,45,2.30907,555,417,0,34,84,0,325,164,0,1966,1294,25,13.3401
770138,448544,164,350789,217603,141,3276,1770,43,4.30935,965,675,0,139,99,0,603,292,0,3880,2086,49,13.3411
470978,279888,151,261872,156715,137,2081,1039,15,1.30963,963,760,0,-3,79,0,560,383,0,3858,2301,45,13.3432
226251,163578,116,94278,67488,114,1029,631,0,1.31105,342,381,0,20,84,0,169,178,0,1802,1315,22,13.3578
358024,210970,140,195775,142231,129,2043,1335,20,3.31133,127,112,0,135,95,0,178,182,0,1329,815,0,13.3588
318362,209995,127,122000,82147,123,1180,716,0,4.31147,608,447,0,39,98,0,368,216,0,2689,1709,34,13.3599
300757,195326,129,121369,77193,118,456,270,0,3.31204,358,205,0,32,59,0,226,111,0,1310,923,0,13.3651
341851,199225,138,291527,192034,132,2485,1556,31,0.312323,939,729,0,43,89,0,353,250,0,3553,2291,41,13.3661
278551,194334,128,133258,86710,121,1199,649,0,2.31261,390,263,0,-57,60,0,231,226,0,1676,1032,9,13.3703
154866,117261,111,252136,122797,115,232,145,0,1.31317,705,476,0,-9,62,0,327,230,0,2409,1571,27,13.3817
536246,268619,148,216027,104207,144,2922,1646,36,3.31346,965,799,0,49,110,0,545,259,0,3922,2053,48,13.3827
314748,209318,129,193604,124700,137,1036,560,0,2.31402,762,515,0,192,113,0,586,400,0,4118,2522,46,13.4025
295203,216116,118,153570,99622,124,2416,1418,29,3.31416,716,602,0,67,90,0,405,245,0,3454,2318,40,13.4036
293586,211796,120,122199,86474,114,268,174,0,1.31459,208,241,0,-40,61,0,196,135,0,1072,806,0,13.4046
338686,225478,136,192331,132456,122,1383,843,0,2.31544,549,475,0,27,70,0,355,197,0,2353,1557,30,13.4119
376602,254349,129,162179,108117,121,1695,1166,17,2.31686,419,366,0,-55,36,0,301,205,0,2376,1616,28,13.4306
184247,127960,135,253184,149894,125,2003,1045,11,3.317,563,309,0,199,120,0,260,165,0,1991,1068,19,13.4306
359643,252170,125,249869,178621,126,2245,1109,20,4.31714,835,561,0,135,101,0,341,253,0,3023,2152,34,13.4306
547156,303905,142,217740,117231,139,145,120,0,2.31756,199,193,0,95,111,0,113,99,0,818,648,0,13.442
221815,156118,130,103597,70776,114,1116,553,0,0.317989,264,259,0,56,71,0,205,156,0,1105,809,0,13.4545
213672,142818,136,162474,100678,124,1735,1002,2,3.31912,347,267,0,241,100,0,318,146,0,1815,1067,13,13.4628
482983,284200,152,350182,207943,145,1754,950,0,2.3211,1106,816,0,55,85,0,620,330,0,4511,2797,48,13.4826
150955,112124,116,209675,137362,118,1372,820,0,3.32125,661,597,0,-67,20,0,337,243,0,2920,1901,37,13.4826
397972,235180,146,310010,178688,133,5343,2953,55,2.32181,969,824,0,61,79,0,719,477,0,5293,3423,50,13.4878
436912,267415,132,169560,101596,130,1882,1065,10,3.32195,548,370,0,-4,68,0,307,202,0,2173,1396,26,13.4878
375839,222489,159,362168,130026,153,3118,954,0,4.3221,646,290,0,-73,57,0,388,163,0,2710,1130,17,13.4888
160146,86844,141,231927,114643,126,1311,647,0,0.322238,156,115,0,-20,48,0,4,114,0,1005,572,0,13.4941
369790,205436,154,239939,88859,156,1302,688,0,1.32238,541,376,0,-54,66,0,256,157,0,2965,1540,32,13.4982
166441,129230,109,71759,57999,107,209,132,0,2.32323,195,155,0,-66,65,0,-19,55,0,426,341,0,13.518
255529,189298,124,131236,90566,119,2277,1503,27,0.323654,326,363,0,128,66,0,298,270,0,2237,1546,28,13.5211
280165,181022,128,210755,144122,129,2709,1495,35,4.32422,371,345,0,-11,46,0,198,143,0,2057,1328,25,13.5242
349622,221677,129,180853,119622,125,1441,786,0,1.3245,604,489,0,81,94,0,314,232,0,2481,1620,30,13.5253
329518,232915,122,93366,62670,122,896,488,0,4.32493,256,236,0,-106,68,0,182,182,0,1292,851,0,13.5294
371794,197780,135,211316,111241,133,268,139,0,0.325071,91,126,0,105,102,0,33,48,0,390,205,0,13.5294
454675,258771,153,323874,172881,139,1963,924,0,1.32521,1221,932,0,60,91,0,887,489,0,6003,3425,57,13.5315
515121,306146,154,297132,167560,138,1294,754,0,2.32535,826,748,0,80,95,0,369,208,0,2749,1741,34,13.5336
230517,151235,130,122590,86585,119,257,177,0,0.325779,8,106,0,67,68,0,99,69,0,635,485,0,13.544
456838,272389,134,244420,167266,131,112,124,0,4.32635,189,265,0,-68,42,0,20,121,0,886,699,0,13.5471
356346,262296,139,144844,95780,123,1114,670,0,0.326487,515,453,0,-190,16,0,331,243,0,1990,1305,24,13.5481
378461,219323,137,204245,117268,135,2695,1361,26,2.32748,491,454,0,147,132,0,458,200,0,2555,1414,32,13.5596
497766,273970,145,198475,113507,156,758,333,0,0.327904,743,562,0,111,67,0,617,324,0,3887,2195,47,13.5606
179095,106968,126,285245,151239,120,144,80,0,1.32875,593,398,0,-41,64,0,217,113,0,1611,820,0,13.5773
355507,241299,127,143160,92988,123,1536,855,0,2.3289,442,428,0,9,59,0,403,289,0,2681,1776,34,13.5773
404213,281973,127,272501,200462,125,6847,4136,56,4.32989,1184,878,0,303,197,0,714,477,0,5318,3546,50,13.596
210181,156566,117,77011,59268,99,1431,714,0,1.33017,217,145,0,-45,47,0,121,146,0,1151,732,0,13.596
400350,220000,136,226502,119082,145,4647,2151,54,0.331445,1145,744,0,96,98,0,529,287,0,4557,2434,55,13.6064
422623,256146,138,246768,140532,136,949,486,0,1.33159,647,529,0,-11,122,0,401,212,0,2599,1619,31,13.6064
552579,290279,151,214222,100319,145,1507,693,0,3.33187,567,391,0,-14,106,0,273,172,0,2895,1433,40,13.6137
370485,236839,134,229598,138906,132,3480,1672,49,1.33229,837,592,0,77,82,0,246,197,0,2902,1793,37,13.621
146552,110382,114,160480,95523,117,143,77,0,3.33258,161,144,0,-9,42,0,115,93,0,743,378,0,13.621
368966,241829,121,168739,106668,120,784,427,0,1.333,604,562,0,43,93,0,328,172,0,2559,1434,35,13.6272
274647,190480,128,148236,99480,120,693,373,0,2.33456,574,475,0,-43,92,0,304,267,0,2917,1772,39,13.6584
295520,222312,113,57485,46504,72,8138,5207,56,0.335694,1077,978,0,281,160,0,607,421,0,4729,3392,46,13.6719
441511,244481,147,159100,81052,137,2000,960,0,4.33626,605,512,0,119,78,0,462,230,0,2745,1504,40,13.6823
275797,183923,125,136543,91810,121,602,470,0,1.33654,200,169,0,44,138,0,180,104,0,801,571,0,13.6855
319738,192045,127,182962,128709,126,506,331,0,2.33669,340,207,0,112,86,0,163,131,0,1105,669,0,13.6865
348170,211579,131,207762,133003,131,847,446,0,4.33697,961,958,0,99,92,0,502,414,0,3778,3033,38,13.6896
317715,220663,127,91563,62678,114,916,644,0,0.337819,311,316,0,101,150,0,199,155,0,1576,1035,8,13.699
385207,255783,141,169835,109195,126,12418,7023,67,4.33839,1458,1119,14,229,104,0,820,555,0,6701,4149,57,13.7052
343162,221978,127,197378,126051,132,1062,733,0,1.33867,586,445,0,50,111,0,266,174,0,2505,1659,31,13.7063
146911,101217,116,126226,98183,113,2809,1756,36,2.33952,336,342,0,-22,61,0,147,111,0,1388,1027,7,13.7125
300058,205388,128,132600,86707,120,1378,863,0,3.34037,314,272,0,203,87,0,104,89,0,1522,949,0,13.7187
295144,122796,158,333698,132919,162,205,136,0,4.34051,365,243,0,92,90,0,280,105,0,1191,736,0,13.7198
465031,221327,144,275176,134085,146,826,416,0,0.342068,381,298,0,100,68,0,131,91,0,1463,917,0,13.7427
282594,204487,127,147737,93181,122,949,546,0,3.34249,420,369,0,-2,76,0,181,166,0,1788,1261,20,13.7489
342980,194964,126,162542,106335,125,359,357,0,1.34363,491,347,0,71,97,0,123,85,0,1385,992,0,13.7562
315177,189380,140,211035,135060,121,1011,566,0,4.34547,436,361,0,55,106,0,422,193,0,2009,1252,23,13.7718
241503,178685,113,104628,76214,113,5843,3722,51,2.34589,125,118,0,12,83,0,199,117,0,843,487,0,13.7728
389345,234029,154,220897,116038,136,1528,936,0,4.34618,412,410,0,227,93,0,350,190,0,2197,1235,28,13.7728
292698,224492,125,129364,90674,119,420,356,0,4.34759,406,374,0,-67,43,0,260,172,0,1307,833,0,13.7874
316711,226107,128,126852,80559,121,378,188,0,3.34816,534,526,0,49,73,0,365,223,0,2359,1645,30,13.7905
434519,212953,162,392198,199537,152,2573,1399,29,1.34858,920,614,0,66,83,0,657,310,0,4513,2302,54,13.7988
478994,275596,158,309134,163328,144,3232,1463,47,3.34887,847,717,0,133,80,0,553,288,0,4318,2213,54,13.802
356646,242916,140,132662,90257,120,1730,1191,17,4.34901,491,346,0,-92,88,0,397,291,0,2125,1454,26,13.8134
358329,193323,136,262199,166387,134,2366,1387,31,0.34915,856,812,0,24,86,0,732,407,0,4134,2670,45,13.8155
332847,237776,123,115177,79701,120,153,125,0,4.34972,179,195,0,-130,50,0,81,53,0,732,478,0,13.8196
492110,271485,156,257846,119322,142,3860,1891,49,0.349858,528,368,0,40,72,0,567,331,0,4401,2404,50,13.8207
344759,196524,136,184093,113242,132,1654,761,0,3.35028,1005,810,0,127,100,0,421,310,0,4328,2449,49,13.8248
269849,185613,139,81355,58661,115,662,429,0,2.35085,357,288,0,108,78,0,124,111,0,869,705,0,13.8301
288718,179397,126,126189,75076,129,1463,834,0,4.35113,432,375,0,-32,118,0,368,232,0,2292,1512,31,13.8353
203392,134555,129,131625,84928,122,1312,737,0,1.35142,517,433,0,-21,79,0,178,199,0,2133,1304,26,13.8415
161337,91658,135,157398,83527,136,179,85,0,4.35255,-32,74,0,-145,51,0,-67,21,0,15,90,0,13.8436
398496,275191,145,152359,96402,128,814,466,0,0.352691,340,324,0,-71,93,0,172,118,0,2256,1331,28,13.8446
399095,221976,152,262198,110214,156,7450,4041,66,2.35297,1046,730,0,-23,54,0,642,313,0,5177,2513,61,13.8457
553530,273264,142,362656,200802,140,2472,1238,29,2.35368,866,589,0,72,106,0,417,242,0,3781,2087,47,13.855
221980,155685,109,89082,66006,107,884,469,0,4.35397,169,260,0,-15,86,0,201,189,0,881,597,0,13.8571
243031,175700,127,82381,68133,110,231,138,0,3.35453,-32,82,0,85,72,0,18,58,0,321,223,0,13.8602
270412,202179,115,76731,55488,111,422,225,0,3.35524,205,168,0,129,86,0,47,90,0,1256,804,0,13.8706
291768,213119,117,100594,73232,113,612,357,0,3.35666,278,242,0,88,101,0,186,173,0,922,657,0,13.8914
340784,213769,141,89405,61842,122,631,388,0,2.35722,425,420,0,4,99,0,119,193,0,2058,1679,25,13.8956
248419,198972,111,75620,57947,108,865,730,0,3.35737,-26,72,0,82,121,0,98,108,0,756,530,0,13.8987
218004,155522,115,244250,167464,125,1749,937,0,4.35751,438,290,0,-97,99,0,149,91,0,1280,817,0,13.8997
310275,187037,148,237620,138852,148,1708,911,0,2.35793,592,463,0,73,89,0,255,193,0,2569,1552,32,13.9039
413114,244752,134,212966,121797,134,938,495,0,0.359065,897,720,0,-72,57,0,642,361,0,4361,2466,48,13.9164
435391,273507,143,200518,122997,136,1042,559,0,2.35935,440,297,0,37,120,0,363,182,0,2046,1495,26,13.9185
401899,229761,136,256198,161722,131,184,125,0,3.35949,512,393,0,34,46,0,285,184,0,1688,1253,17,13.9195
365123,166800,158,301479,129084,155,595,395,0,3.3602,640,419,0,20,75,0,289,193,0,2384,1048,29,13.9382
435680,277483,142,172673,100968,130,454,241,0,0.360482,492,427,0,42,72,0,336,207,0,1881,1057,15,13.9424
244467,175217,128,87835,65712,112,480,351,0,3.36091,279,274,0,37,97,0,264,206,0,1320,950,0,13.9486
188742,132406,117,157311,106014,119,600,411,0,2.36147,321,318,0,-72,54,0,131,164,0,1364,908,0,13.9611
463521,286048,147,258710,168747,156,916,398,0,4.36176,805,584,0,7,68,0,333,195,0,3075,1970,36,13.9642
248065,188220,121,94238,69161,114,606,397,0,0.361898,227,149,0,17,75,0,81,99,0,1068,665,0,13.9653
128148,94618,99,133965,62802,106,303,198,0,0.362606,134,178,0,153,126,0,83,81,0,868,557,0,13.9778
241025,170689,137,123398,80283,116,1204,646,0,2.36289,575,487,0,93,80,0,411,244,0,2475,1544,32,13.9798
272227,202477,117,111296,79159,118,1049,683,0,4.36317,457,492,0,113,250,0,292,219,0,2033,1482,25,13.9798
468836,292703,145,257093,165311,132,966,432,0,4.36388,494,444,0,199,137,0,126,127,0,1612,925,0,13.9882
332956,207394,145,137828,84371,128,421,293,0,1.36487,332,328,0,-16,55,0,177,174,0,1702,1199,17,14.0059
451937,299445,131,153874,90687,128,922,399,0,1.36558,654,551,0,55,71,0,301,167,0,2567,1517,35,14.0152
214606,129043,130,126582,88129,131,815,461,0,3.36586,373,363,0,95,164,0,200,180,0,1563,1061,10,14.0267
498079,240429,159,336172,169755,142,4914,2383,56,4.36601,1879,1338,33,165,94,0,1045,618,0,7622,4298,66,14.0298
305843,230704,120,143053,101620,117,1263,786,0,2.36714,416,286,0,-75,46,0,286,194,0,1666,1211,17,14.036
328600,219367,137,269344,160234,132,2206,1192,24,4.36813,773,665,0,67,87,0,456,232,0,3283,1895,43,14.0485
166478,118944,122,76165,59364,112,230,130,0,0.368272,118,141,0,-20,95,0,-17,46,0,350,327,0,14.0495
159686,106241,133,224139,157285,120,313,173,0,2.36856,270,210,0,-11,78,0,18,99,0,826,526,0,14.0506
357376,248389,141,173510,121576,121,4220,2527,45,1.36983,737,688,0,85,85,0,441,336,0,3677,2436,42,14.0724
359955,232990,148,259354,162805,131,1805,1188,17,4.37025,791,593,0,13,94,0,395,242,0,2888,1592,37,14.0776
389282,239209,139,486516,323524,140,947,602,0,0.370397,914,615,0,54,93,0,142,103,0,1736,1018,6,14.0807
308961,203342,142,132997,91764,123,228,126,0,1.37054,131,122,0,13,86,0,70,73,0,100,92,0,14.0828
264691,195773,121,86122,61055,115,1678,1163,15,4.37096,326,350,0,57,101,0,348,242,0,2209,1643,29,14.087
206200,146754,117,172162,115330,114,472,367,0,2.37139,381,327,0,22,75,0,139,104,0,843,529,0,14.0891
407282,227260,148,175418,97571,138,941,436,0,3.37153,465,415,0,-48,63,0,336,203,0,2153,1094,20,14.0912
294017,176841,126,104852,63194,124,1201,742,0,4.37167,343,286,0,-52,34,0,229,190,0,1517,999,0,14.0953
478587,295137,149,304384,195020,136,1879,971,0,1.37266,825,753,0,219,112,0,509,271,0,3401,2028,42,14.1078
408485,208505,151,310814,148593,146,10538,4688,75,2.3728,2501,1972,42,69,129,0,1251,818,0,11288,7590,71,14.1099
264469,165671,117,174290,121435,117,176,193,0,0.373938,195,253,0,115,87,0,60,105,0,600,561,0,14.1286
418307,231548,144,374202,240898,139,697,397,0,1.3762,487,452,0,-18,92,0,283,177,0,2057,1392,25,14.191
127360,96108,123,163888,140138,112,214,115,0,3.37649,157,242,0,225,111,0,162,113,0,609,644,0,14.1952
435644,326534,123,150643,111366,118,505,405,0,4.37663,202,218,0,2,82,0,123,139,0,877,625,0,14.1962
359052,241248,130,184706,119232,138,1810,1124,14,0.376771,345,301,0,-67,46,0,241,178,0,1905,1237,21,14.1993
520188,248094,149,331560,178132,141,1437,743,0,0.377479,474,362,0,-53,85,0,439,185,0,2234,1166,23,14.2056
253021,188393,135,84653,63082,113,380,326,0,3.3779,365,329,0,119,71,0,181,97,0,1062,829,0,14.2087
471646,250188,138,149141,81723,133,1273,644,0,4.37805,369,285,0,90,62,0,244,185,0,2145,1067,17,14.2087
298599,186540,145,247446,134962,145,1174,585,0,1.37975,575,528,0,-187,62,0,323,198,0,2260,1260,23,14.2295
420270,276835,132,234229,148219,131,3302,2018,38,2.3813,754,672,0,-37,99,0,457,254,0,3453,2163,42,14.2649
321129,204340,124,287518,185300,127,2359,1052,15,2.38201,485,499,0,31,68,0,275,221,0,2196,1500,26,14.267
446175,279403,141,170485,95869,143,1379,723,0,3.38215,396,352,0,149,102,0,271,152,0,1770,1047,10,14.268
256619,181672,130,92724,63153,116,605,352,0,3.38286,415,334,0,-11,51,0,299,226,0,1541,1051,10,14.2857
313364,213054,128,121347,80060,124,676,394,0,0.383144,426,339,0,-3,65,0,223,193,0,1787,1257,18,14.2878
392533,232393,128,287474,156595,127,3024,1305,32,3.38357,797,520,0,-109,76,0,357,192,0,3051,1633,43,14.2898
364827,240917,130,201813,129188,129,1465,804,0,0.383853,754,686,0,-57,117,0,564,360,0,4095,2783,44,14.2909
